Time,J01_9066_2,J01_9066_2,J01_9066_2,J01_9066_1,J01_9066_1,J01_9066_1,J01_9273_1,J01_9273_1,J01_9273_1
11/17/2022 0:00,72.3,0.39,1.41,32.5,0.16,0.003,,,
11/18/2022 0:00,,,,32.5,0.19,0.004,,,
11/19/2022 0:00,72.3,0.37,1.55,32.5,0.18,0.004,,,
11/20/2022 0:00,72.3,0.34,0.761,32.5,0.16,0.003,,,
11/21/2022 0:00,72.3,0.37,2.75,32.5,0.15,0.003,,,
11/22/2022 0:00,,,,32.5,0.17,0.003,,,
11/23/2022 0:00,72.2,0.41,0.934,32.5,0.16,0.003,0.041,,0
11/24/2022 0:00,72.2,0.4,1.43,32.5,0.2,0.004,0.034,,0
11/25/2022 0:00,,,,32.5,0.16,0.004,0.028,,0
11/26/2022 0:00,72.2,0.41,1.21,32.6,0.14,0.002,0.001,,0
11/27/2022 0:00,72.2,0.43,1.14,32.6,0.11,0.002,0.002,,0
11/28/2022 0:00,,,,32.5,0.24,0.006,0.005,,0
11/29/2022 0:00,,,,32.4,0.26,0.007,0.042,,0
11/30/2022 0:00,,,,32.2,0.5,0.041,0.033,,0
12/1/2022 0:00,,,,32.4,0.32,0.012,,,
12/2/2022 0:00,,,,32.5,0.21,0.005,,,
12/3/2022 0:00,,,,32.5,0.2,0.004,,,
12/4/2022 0:00,,,,32.5,0.21,0.004,,,
12/5/2022 0:00,,,,32.4,0.28,0.008,,,
12/6/2022 0:00,,,,32.5,0.2,0.004,,,
12/7/2022 0:00,,,,32.5,0.24,0.006,,,
12/8/2022 0:00,,,,32.5,0.23,0.006,0.009,,0
12/9/2022 0:00,,,,32.5,0.18,0.003,0.019,,0
12/10/2022 0:00,,,,32.5,0.2,0.004,0.029,,0
12/11/2022 0:00,,,,,,,0.345,,0.456
12/12/2022 0:00,,,,,,,0.278,,0.215
12/13/2022 0:00,,,,,,,0.063,,0
12/14/2022 0:00,,,,,,,0.038,,0
12/15/2022 0:00,,,,,,,0.025,,0
12/16/2022 0:00,,,,,,,0.018,,0
12/17/2022 0:00,,,,32.5,0.2,0.004,0.013,,0
12/18/2022 0:00,,,,,,,0.018,,0
12/19/2022 0:00,72.2,0.41,1.12,,,,0.02,,0
12/20/2022 0:00,,,,,,,0.021,,0
12/21/2022 0:00,72.2,0.39,0.916,,,,0.022,,0
12/22/2022 0:00,,,,,,,0.034,,0
12/23/2022 0:00,72.2,0.41,0.91,,,,0.03,,0
12/24/2022 0:00,,,,,,,0.026,,0
12/25/2022 0:00,72.2,0.41,0.788,,,,0.02,,0
12/26/2022 0:00,,,,32.5,0.2,0.004,0.021,,0
12/27/2022 0:00,,,,32,0.73,0.188,0.149,,0.124
12/28/2022 0:00,,,,,,,0.153,,0.09
12/29/2022 0:00,,,,32.4,0.27,0.007,0.053,,0
12/30/2022 0:00,,,,,,,0.03,,0
12/31/2022 0:00,,,,,,,0.296,,0.271
1/1/2023 0:00,,,,,,,0.244,,0.124
1/2/2023 0:00,,,,,,,0.065,,0
1/3/2023 0:00,,,,,,,0.294,,0.031
1/4/2023 0:00,,,,,,,0.298,,0.008
1/5/2023 0:00,,,,,,,0.466,,0.428
1/6/2023 0:00,,,,,,,0.103,,0
1/7/2023 0:00,72.1,0.52,3.1,32.5,0.24,0.005,0.056,,0
1/8/2023 0:00,,,,32.5,0.23,0.005,0.056,,0
1/9/2023 0:00,,,,32.1,0.56,0.069,0.078,,0
1/10/2023 0:00,,,,,,,,,
1/11/2023 0:00,,,,,,,0.09,,0
1/12/2023 0:00,,,,32.4,0.3,0.008,0.052,,0
1/13/2023 0:00,,,,32.4,0.25,0.006,0.05,,0
1/14/2023 0:00,,,,,,,0.334,,0.174
1/15/2023 0:00,,,,,,,0.363,,0.062
1/16/2023 0:00,,,,,,,0.4,,0.063
1/17/2023 0:00,,,,,,,0.228,,0
1/18/2023 0:00,,,,,,,0.099,,0
1/19/2023 0:00,,,,32.2,0.48,0.048,0.09,,0.004
1/20/2023 0:00,,,,32.4,0.3,0.008,0.074,,0
1/21/2023 0:00,72.1,0.51,2.74,32.4,0.24,0.005,0.068,,0
1/22/2023 0:00,72.1,0.52,2.43,32.4,0.25,0.006,0.079,,0
1/23/2023 0:00,,,,32.4,0.25,0.006,0.068,,0
1/24/2023 0:00,72.2,0.4,1.43,32.5,0.14,0.003,0.077,,0
1/25/2023 0:00,72.1,0.53,4.57,32.5,0.17,0.003,0.096,,0.001
1/26/2023 0:00,72.1,0.56,4.12,32.5,0.18,0.004,0.085,,0
1/27/2023 0:00,,,,32.6,0.09,0.002,0.074,,0
1/28/2023 0:00,72.2,0.49,2.02,32.5,0.21,0.004,0.075,,0
1/29/2023 0:00,,,,32.3,0.4,0.08,0.115,,0.01
1/30/2023 0:00,,,,31.8,0.88,0.16,0.264,,0.027
1/31/2023 0:00,,,,32.4,0.25,0.006,0.094,,0
2/1/2023 0:00,72.2,0.46,1.95,32.6,0.13,0.003,0.065,,0
2/2/2023 0:00,72.2,0.45,1.73,32.6,0.12,0.002,0.061,,0
2/3/2023 0:00,,,,32.6,0.07,0.001,0.073,,0
2/4/2023 0:00,72.2,0.4,1.08,32.7,0.03,0.001,0.075,,0
2/5/2023 0:00,72.1,0.53,2.22,32.6,0.09,0.001,0.074,,0
2/6/2023 0:00,72.2,0.49,2.39,32.6,0.12,0.002,0.07,,0
2/7/2023 0:00,,,,32.5,0.15,0.004,0.071,,0
2/8/2023 0:00,72.2,0.42,1.62,32.9,-0.2,0,0.071,,0
2/9/2023 0:00,72.2,0.43,3.08,33,-0.28,0,0.074,,0
2/10/2023 0:00,72.2,0.4,1.29,32.8,-0.1,0.001,0.074,,0
2/11/2023 0:00,72.2,0.46,1.4,32.6,0.13,0.003,0.077,,0
2/12/2023 0:00,,,,32.5,0.2,0.004,0.077,,0
2/13/2023 0:00,,,,32.6,0.12,0.002,0.075,,0
2/14/2023 0:00,,,,32.7,0.02,0.003,0.089,,0
2/15/2023 0:00,,,,32.6,0.09,0.002,0.079,,0
2/16/2023 0:00,72.2,0.46,2.2,32.9,-0.22,0.001,0.082,,0
2/17/2023 0:00,72.2,0.46,1.47,32.7,0,0.001,0.084,,0
2/18/2023 0:00,,,,32.6,0.11,0.002,0.083,,0
2/19/2023 0:00,72.1,0.56,3.27,32.5,0.16,0.003,0.083,,0
2/20/2023 0:00,,,,32.6,0.08,0.002,0.082,,0
2/21/2023 0:00,71.9,0.71,13.6,32.5,0.18,0.006,0.086,,0
2/22/2023 0:00,,,,32.4,0.28,0.008,0.084,,0
2/23/2023 0:00,,,,32.2,0.47,0.033,0.163,,0
2/24/2023 0:00,,,,31.2,1.53,0.562,0.313,,0.142
2/25/2023 0:00,,,,28.9,3.8,2.85,0.526,,0.265
2/26/2023 0:00,,,,32.1,0.58,0.041,0.279,,0.001
2/27/2023 0:00,,,,32.1,0.59,0.069,0.247,,0.004
2/28/2023 0:00,,,,31.9,0.81,0.202,0.26,,0.01
3/1/2023 0:00,70.2,2.49,1370,31.3,1.35,0.521,0.339,,0.031
3/2/2023 0:00,,,,32.3,0.36,0.012,0.241,,0
3/3/2023 0:00,72,0.61,5.55,32.4,0.27,0.006,0.227,,0
3/4/2023 0:00,72,0.62,5.09,32.4,0.25,0.005,0.215,,0
3/5/2023 0:00,,,,32.4,0.27,0.006,0.214,,0
3/6/2023 0:00,,,,32.4,0.25,0.005,0.209,,0
3/7/2023 0:00,,,,32.5,0.21,0.004,0.209,,0
3/8/2023 0:00,72.1,0.54,2.95,32.5,0.18,0.003,0.207,,0
3/9/2023 0:00,72.1,0.58,4.02,32.5,0.19,0.004,0.199,,0
3/10/2023 0:00,,,,31.1,1.64,0.938,0.326,,0.055
3/11/2023 0:00,,,,32,0.73,0.075,0.3,,0.002
3/12/2023 0:00,,,,32.3,0.35,0.011,0.233,,0
3/13/2023 0:00,72,0.66,6.09,32.4,0.27,0.006,0.213,,0
3/14/2023 0:00,,,,30.8,1.88,0.982,0.355,,0.085
3/15/2023 0:00,,,,28.5,4.17,5.1,,,
3/16/2023 0:00,,,,32.1,0.57,0.032,0.293,,0
3/17/2023 0:00,,,,32.3,0.41,0.016,0.26,,0
3/18/2023 0:00,72,0.61,6.72,32.3,0.4,0.015,0.247,,0
3/19/2023 0:00,,,,32.3,0.43,0.019,0.247,,0
3/20/2023 0:00,,,,32.1,0.61,0.044,0.268,,0
3/21/2023 0:00,,,,28.6,4.13,3.16,0.517,,0.163
3/22/2023 0:00,,,,31.6,1.08,0.203,0.378,,0.012
3/23/2023 0:00,,,,31.9,0.84,0.23,0.319,,0
3/24/2023 0:00,,,,32.2,0.46,0.019,0.289,,0
3/25/2023 0:00,72,0.65,6.86,32.3,0.42,0.016,0.28,,0
3/26/2023 0:00,72,0.62,5.78,32.3,0.42,0.016,0.269,,0
3/27/2023 0:00,72.1,0.53,3.95,32.3,0.41,0.017,0.267,,0
3/28/2023 0:00,72.1,0.56,3.76,32.3,0.37,0.014,0.265,,0
3/29/2023 0:00,70.6,2.05,1070,31.5,1.17,0.404,0.35,,0.063
3/30/2023 0:00,71.5,1.16,130,32.1,0.59,0.071,0.303,,0.004
3/31/2023 0:00,72,0.64,6.41,32.4,0.34,0.011,0.268,,0
4/1/2023 0:00,,,,32.5,0.17,0.003,0.261,,0
4/2/2023 0:00,72,0.62,4.88,32.5,0.19,0.003,0.259,,0
4/3/2023 0:00,72,0.64,5.42,32.5,0.24,0.005,0.256,,0
4/4/2023 0:00,72.1,0.52,2.44,32.5,0.24,0.009,0.25,,0
4/5/2023 0:00,72.1,0.52,2.73,32.5,0.22,0.005,0.249,,0
4/6/2023 0:00,72.1,0.51,4.58,32.5,0.23,0.006,0.247,,0
4/7/2023 0:00,72.1,0.53,2.83,32.4,0.25,0.006,0.245,,0
4/8/2023 0:00,72.1,0.53,2.98,32.5,0.2,0.004,0.244,,0
4/9/2023 0:00,72.1,0.52,2.6,32.5,0.2,0.004,0.241,,0
4/10/2023 0:00,72.1,0.52,3.01,32.5,0.23,0.006,0.241,,0
4/11/2023 0:00,72,0.62,4.94,32.4,0.27,0.007,0.239,,0
4/12/2023 0:00,72.1,0.58,3.16,32.4,0.27,0.007,0.235,,0
4/13/2023 0:00,71.9,0.71,13.3,32.5,0.23,0.006,0.242,,0
4/14/2023 0:00,72,0.59,4.88,32.5,0.14,0.003,0.232,,0
4/15/2023 0:00,,,,32.6,0.13,0.003,0.225,,0
4/16/2023 0:00,72,0.6,4.03,32.5,0.16,0.003,0.225,,0
4/17/2023 0:00,72,0.61,4.37,32.4,0.29,0.008,0.223,,0
4/18/2023 0:00,72.1,0.58,3.81,32.4,0.25,0.006,0.219,,0
4/19/2023 0:00,72.1,0.55,3.18,32.4,0.26,0.008,0.265,,0
4/20/2023 0:00,72.2,0.48,2.3,32.5,0.2,0.005,0.221,,0
4/21/2023 0:00,72.1,0.5,3,32.4,0.32,0.013,0.218,,0
4/22/2023 0:00,72.2,0.42,2.46,32.4,0.27,0.007,0.215,,0
4/23/2023 0:00,72.1,0.57,3.47,32.4,0.34,0.01,0.211,,0
4/24/2023 0:00,72.2,0.49,1.29,32.4,0.3,0.008,0.208,,0
4/25/2023 0:00,72.1,0.53,2.19,32.4,0.25,0.006,0.212,,0
4/26/2023 0:00,72.2,0.45,1.69,32.5,0.21,0.004,0.212,,0
4/27/2023 0:00,72.1,0.52,4.26,32.5,0.18,0.003,0.218,,0
4/28/2023 0:00,72.1,0.53,2.1,32.5,0.21,0.005,0.213,,0
4/29/2023 0:00,72.1,0.52,2.63,32.5,0.2,0.005,0.212,,0
4/30/2023 0:00,72.1,0.53,1.98,32.5,0.19,0.003,0.207,,0
5/1/2023 0:00,72.1,0.53,2.19,32.5,0.22,0.005,0.213,,0
5/2/2023 0:00,72.1,0.53,1.82,32.6,0.14,0.002,0.218,,0
5/3/2023 0:00,72.1,0.58,4.65,32.5,0.15,0.002,0.213,,0
5/4/2023 0:00,70.7,1.93,1520,31.7,1.02,0.681,0.286,,0.026
5/5/2023 0:00,71.8,0.84,83.1,32.5,0.17,0.028,0.222,,0
5/6/2023 0:00,72.1,0.53,2.52,32.6,0.11,0.002,0.205,,0
5/7/2023 0:00,72.1,0.52,2.19,32.6,0.12,0.002,0.202,,0
5/8/2023 0:00,72.1,0.53,2.39,32.5,0.18,0.003,0.201,,0
5/9/2023 0:00,72.1,0.55,2.65,32.5,0.18,0.004,0.198,,0
5/10/2023 0:00,72.1,0.56,4.62,32.6,0.11,0.002,0.193,,0
5/11/2023 0:00,72.1,0.54,2.7,32.6,0.13,0.002,0.194,,0
5/12/2023 0:00,72.1,0.57,3.11,32.5,0.18,0.003,0.196,,0
5/13/2023 0:00,72.1,0.57,3.16,32.5,0.22,0.005,0.198,,0
5/14/2023 0:00,72.1,0.54,2.52,32.5,0.23,0.005,0.177,,0
5/15/2023 0:00,72.1,0.58,2.99,32.4,0.26,0.008,0.174,,0
5/16/2023 0:00,72.1,0.54,2.71,32.4,0.26,0.008,0.18,,0
5/17/2023 0:00,72.1,0.57,3.08,32.4,0.29,0.009,0.186,,0
5/18/2023 0:00,72.1,0.54,2.16,32.3,0.36,0.012,0.175,,0
5/19/2023 0:00,72.1,0.54,2.13,32.3,0.35,0.012,0.181,,0
5/20/2023 0:00,72,0.61,4.06,32.3,0.41,0.018,0.179,,0
5/21/2023 0:00,72.1,0.56,2.54,32.3,0.43,0.021,0.166,,0
5/22/2023 0:00,72,0.61,5.12,32.3,0.44,0.019,0.167,,0
5/23/2023 0:00,,,,32,0.66,0.045,0.177,,0
5/24/2023 0:00,,,,32.1,0.62,0.044,0.184,,0
5/25/2023 0:00,,,,32.4,0.31,0.01,0.179,,0
5/26/2023 0:00,,,,32.5,0.23,0.013,0.181,,0
5/27/2023 0:00,,,,32.3,0.39,0.014,0.184,,0
5/28/2023 0:00,,,,32.4,0.34,0.01,0.173,,0
5/29/2023 0:00,,,,32.3,0.36,0.012,0.171,,0
5/30/2023 0:00,,,,32.4,0.3,0.008,0.175,,0
5/31/2023 0:00,,,,32.4,0.34,0.011,0.182,,0
6/1/2023 0:00,,,,32.4,0.28,0.008,0.169,,0
6/2/2023 0:00,,,,32.3,0.35,0.013,0.163,,0
6/3/2023 0:00,,,,32,0.72,0.053,0.164,,0
6/4/2023 0:00,,,,32.1,0.57,0.036,0.158,,0
6/5/2023 0:00,,,,31.8,0.91,0.089,0.156,,0
6/6/2023 0:00,,,,31.6,1.13,0.138,0.158,,0
6/7/2023 0:00,,,,31.7,0.98,0.127,0.143,,0
6/8/2023 0:00,,,,31.4,1.31,0.225,0.145,,0
6/9/2023 0:00,,,,31.6,1.07,0.117,0.157,,0
6/10/2023 0:00,,,,31.9,0.84,0.076,0.147,,0
6/11/2023 0:00,,,,31.5,1.2,0.162,0.134,,0
6/12/2023 0:00,,,,32.2,0.47,0.026,0.122,,0
6/13/2023 0:00,,,,32.2,0.5,0.029,0.119,,0
6/14/2023 0:00,,,,32.2,0.53,0.033,,,
6/15/2023 0:00,,,,32.2,0.47,0.022,,,
6/16/2023 0:00,,,,32.2,0.48,0.028,,,
6/17/2023 0:00,,,,32.2,0.48,0.027,,,
6/18/2023 0:00,72.1,0.54,3.39,32.3,0.42,0.017,,,
6/19/2023 0:00,72.1,0.52,1.64,31.9,0.83,0.073,,,
6/20/2023 0:00,,,,32.4,0.29,0.009,,,
6/21/2023 0:00,72.1,0.51,2.28,32.5,0.19,0.005,0.012,,0
6/22/2023 0:00,72.2,0.47,1.03,32.6,0.13,0.002,0.013,,0
6/23/2023 0:00,72.1,0.5,1.48,32.5,0.15,0.003,0.014,,0
6/24/2023 0:00,72.1,0.53,2.22,32.6,0.12,0.003,0.013,,0
6/25/2023 0:00,72.1,0.52,1.8,32.6,0.12,0.002,0.013,,0
6/26/2023 0:00,72.1,0.51,2.05,32.6,0.1,0.002,0.012,,0
6/27/2023 0:00,,,,32.5,0.17,0.004,0.011,,0
6/28/2023 0:00,,,,32.5,0.17,0.003,0.009,,0
6/29/2023 0:00,72.1,0.51,2.02,32.5,0.18,0.004,0.012,,0
6/30/2023 0:00,72.1,0.51,2.31,32.5,0.19,0.005,,,
7/1/2023 0:00,,,,32.4,0.32,0.013,,,
7/2/2023 0:00,72.2,0.46,1.65,32.5,0.24,0.006,,,
7/3/2023 0:00,,,,32.3,0.35,0.012,,,
7/4/2023 0:00,72.2,0.49,2.16,32.4,0.29,0.01,,,
7/5/2023 0:00,71.6,1,2450,32.4,0.33,0.01,,,
7/6/2023 0:00,,,,32.2,0.45,0.018,,,
7/7/2023 0:00,72.2,0.49,1.28,32.2,0.53,0.026,,,
7/8/2023 0:00,72.2,0.47,1.25,32.5,0.19,0.005,,,
7/9/2023 0:00,,,,32.3,0.4,0.015,,,
7/10/2023 0:00,,,,32.2,0.46,0.021,,,
7/11/2023 0:00,,,,32.3,0.38,0.016,,,
7/12/2023 0:00,,,,32.3,0.37,0.015,,,
7/13/2023 0:00,,,,32.4,0.3,0.01,,,
7/14/2023 0:00,,,,32.3,0.43,0.022,,,
7/15/2023 0:00,72.1,0.51,1.82,32,0.65,0.047,,,
7/16/2023 0:00,,,,32.2,0.5,0.024,,,
7/17/2023 0:00,,,,32.3,0.39,0.031,,,
7/18/2023 0:00,,,,32.7,0.03,0.002,,,
7/19/2023 0:00,72.3,0.34,0.463,32.6,0.1,0.005,,,
7/20/2023 0:00,,,,32.4,0.29,0.011,,,
7/21/2023 0:00,72.2,0.44,1.47,32.3,0.44,0.019,,,
7/22/2023 0:00,,,,32.5,0.22,0.005,,,
7/23/2023 0:00,,,,32.3,0.34,0.011,,,
7/24/2023 0:00,,,,32.5,0.19,0.007,,,
7/25/2023 0:00,,,,32.7,0.02,0.001,,,
7/26/2023 0:00,72.3,0.35,0.198,32.7,-0.05,0.001,,,
7/27/2023 0:00,,,,32.8,-0.06,0.001,,,
7/28/2023 0:00,72.2,0.48,1.47,32.6,0.07,0.034,,,
7/29/2023 0:00,,,,32.7,-0.02,0.001,,,
7/30/2023 0:00,,,,32.7,0.04,0.002,,,
7/31/2023 0:00,,,,32.7,0.04,0.002,,,
8/1/2023 0:00,,,,32.7,-0.02,0,,,
8/2/2023 0:00,,,,32.7,-0.01,0.001,,,
8/3/2023 0:00,,,,32.7,0.03,0.001,,,
8/4/2023 0:00,,,,32.7,0,0,,,
8/5/2023 0:00,,,,32.7,0,0.001,,,
8/6/2023 0:00,,,,32.6,0.08,0.002,,,
8/7/2023 0:00,,,,32.6,0.06,0.002,,,
8/8/2023 0:00,,,,32.7,-0.04,0,,,
8/9/2023 0:00,,,,32.6,0.06,0.007,,,
8/10/2023 0:00,,,,32.7,0.02,0.002,,,
8/11/2023 0:00,72.2,0.49,1.42,32.8,-0.11,0,,,
8/12/2023 0:00,,,,32.8,-0.14,0.001,,,
8/13/2023 0:00,,,,32.8,-0.09,0.001,,,
8/14/2023 0:00,,,,32.7,0.04,0.002,,,
8/15/2023 0:00,,,,32.8,-0.07,0,,,
8/16/2023 0:00,,,,32.8,-0.09,0.001,,,
8/17/2023 0:00,,,,32.7,-0.05,0.001,,,
8/18/2023 0:00,,,,32.8,-0.09,0,,,
8/19/2023 0:00,,,,32.7,-0.02,0.001,,,
8/20/2023 0:00,,,,29.1,3.61,2.83,0.476,,0.361
8/21/2023 0:00,,,,32,0.73,0.228,,,
8/22/2023 0:00,,,,32.7,0.04,0.001,,,
8/23/2023 0:00,,,,32.7,0.03,0.001,,,
8/24/2023 0:00,,,,32.6,0.1,0.001,,,
8/25/2023 0:00,,,,32.6,0.13,0.002,,,
8/26/2023 0:00,,,,32.6,0.11,0.003,,,
8/27/2023 0:00,,,,32.6,0.08,0.003,,,
8/28/2023 0:00,,,,32.6,0.08,0.002,,,
8/29/2023 0:00,,,,32.6,0.06,0.001,,,
8/30/2023 0:00,,,,32.6,0.11,0.003,0.27,,1.68
8/31/2023 0:00,,,,32.5,0.17,0.004,0.323,,0.675
9/1/2023 0:00,,,,32.5,0.15,0.002,,,
9/2/2023 0:00,,,,32.6,0.05,0.001,,,
9/3/2023 0:00,,,,32.7,0.01,0,,,
9/4/2023 0:00,,,,32.7,0,0,,,
9/5/2023 0:00,,,,32.7,0.03,0,,,
9/6/2023 0:00,,,,32.7,0.02,0,,,
9/7/2023 0:00,,,,32.7,0,0,,,
9/8/2023 0:00,,,,32.7,-0.04,0,,,
9/9/2023 0:00,,,,32.7,0.02,0.001,,,
9/10/2023 0:00,,,,32.6,0.04,0.002,,,
9/11/2023 0:00,,,,32.6,0.09,0.001,,,
9/12/2023 0:00,,,,32.6,0.14,0.002,,,
9/13/2023 0:00,,,,32.6,0.11,0.001,,,
9/14/2023 0:00,,,,32.6,0.1,0.001,,,
9/15/2023 0:00,,,,32.6,0.07,0.001,,,
9/16/2023 0:00,,,,32.7,-0.04,0,,,
9/17/2023 0:00,,,,32.7,-0.02,0.001,,,
9/18/2023 0:00,,,,32.7,-0.04,0,,,
9/19/2023 0:00,,,,32.8,-0.14,0,,,
9/20/2023 0:00,,,,32.7,0,0,,,
9/21/2023 0:00,,,,32.7,0.01,0,,,
9/22/2023 0:00,,,,32.6,0.05,0.001,0.211,,0.215
9/23/2023 0:00,,,,32.6,0.05,0.001,,,
9/24/2023 0:00,,,,32.7,0.04,0.001,,,
9/25/2023 0:00,,,,32.6,0.05,0.001,,,
9/26/2023 0:00,,,,32.7,0.02,0.001,,,
9/27/2023 0:00,,,,32.7,0.04,0.001,,,
9/28/2023 0:00,,,,32.6,0.09,0.001,,,
9/29/2023 0:00,,,,32.7,0.04,0.001,,,
9/30/2023 0:00,,,,32.6,0.06,0.001,,,
10/1/2023 0:00,,,,32.7,0.02,0.001,,,
