Time,J01_9082_4,J01_9082_4,J01_9082_4,J01_9082_3,J01_9082_3,J01_9082_3,J01_9082_2,J01_9082_2,J01_9082_2
8/16/2023 0:00,33.1,0.93,0.031,39.9,0.01,0,61.8,1.02,0.045
8/17/2023 0:00,33.2,0.91,0.031,40,0,0,61.8,0.95,0.038
8/18/2023 0:00,33.1,0.97,0.035,40,0,0,61.8,1,0.044
8/19/2023 0:00,33.1,0.95,0.032,39.9,0.01,0,61.9,0.88,0.033
8/20/2023 0:00,29.5,4.59,1.48,39.9,0.09,0,57.6,5.15,2.31
8/21/2023 0:00,32.3,1.81,0.191,39.9,0.06,0,60.8,1.97,0.321
8/22/2023 0:00,33.2,0.91,0.03,39.9,0.02,0,61.9,0.88,0.032
8/23/2023 0:00,33.2,0.85,0.025,39.9,0.02,0,61.9,0.84,0.029
8/24/2023 0:00,33.2,0.86,0.025,39.9,0.02,0,61.9,0.84,0.028
8/25/2023 0:00,33.2,0.91,0.03,39.9,0.02,0,62,0.81,0.027
8/26/2023 0:00,33.1,0.94,0.031,40,-0.01,0,62.1,0.72,0.021
8/27/2023 0:00,33.1,0.98,0.034,40,0,0,62,0.8,0.026
8/28/2023 0:00,33,1.03,0.039,40,-0.02,0,62,0.8,0.026
8/29/2023 0:00,33.1,1.01,0.036,40,-0.01,0,62,0.75,0.023
8/30/2023 0:00,33.1,0.97,0.034,40,-0.01,0,62,0.77,0.026
8/31/2023 0:00,33,1.03,0.039,39.9,0.09,0,61.8,0.97,0.038
9/1/2023 0:00,33,1.06,0.041,39.9,0.1,0,61.8,0.98,0.04
9/2/2023 0:00,33.1,1.02,0.04,39.9,0.07,0,61.8,0.98,0.039
9/3/2023 0:00,33.1,0.98,0.034,39.9,0.02,0,61.9,0.84,0.027
9/4/2023 0:00,33,1.03,0.039,39.9,0.01,0,62,0.76,0.023
9/5/2023 0:00,33,1.04,0.039,39.9,0.03,0,61.9,0.84,0.028
9/6/2023 0:00,33.3,0.77,0.021,39.9,0.01,0,61.9,0.83,0.028
9/7/2023 0:00,33.4,0.69,0.016,40,-0.02,0,62,0.79,0.026
9/8/2023 0:00,33.4,0.72,0.017,40,-0.02,0,62,0.78,0.025
9/9/2023 0:00,33.3,0.74,0.017,40,-0.01,0,61.9,0.91,0.033
9/10/2023 0:00,33.3,0.75,0.023,39.9,0,0,61.9,0.89,0.035
9/11/2023 0:00,33.3,0.76,0.02,40,0,0,61.9,0.84,0.028
9/12/2023 0:00,33.4,0.71,0.016,39.9,0.03,0,61.9,0.87,0.03
9/13/2023 0:00,33.3,0.81,0.024,39.9,0.06,0,61.9,0.86,0.03
9/14/2023 0:00,33.3,0.73,0.018,39.9,0.03,0,61.9,0.84,0.028
9/15/2023 0:00,33.2,0.86,0.026,39.9,0.05,0,61.9,0.92,0.033
9/16/2023 0:00,33.2,0.88,0.026,39.9,0.05,0,61.8,0.95,0.036
9/17/2023 0:00,33.2,0.86,0.026,39.9,0.05,0,61.9,0.92,0.033
9/18/2023 0:00,,,,39.9,0.01,0,61.9,0.86,0.03
9/19/2023 0:00,33.4,0.73,0.017,39.9,0.02,0,62,0.83,0.028
9/20/2023 0:00,33.3,0.79,0.023,39.9,0.02,0,61.9,0.89,0.033
9/21/2023 0:00,33.3,0.75,0.019,40,0,0,61.9,0.83,0.028
9/22/2023 0:00,33.2,0.84,0.025,40,-0.01,0,61.9,0.87,0.03
9/23/2023 0:00,33.3,0.76,0.019,40,-0.02,0,61.9,0.86,0.032
9/24/2023 0:00,33.3,0.77,0.02,40,-0.01,0,61.9,0.84,0.029
9/25/2023 0:00,33.2,0.86,0.026,40,-0.01,0,61.9,0.91,0.036
9/26/2023 0:00,33.3,0.73,0.019,40,-0.04,0,62,0.83,0.03
9/27/2023 0:00,33.3,0.81,0.024,40,-0.03,0,61.9,0.84,0.031
9/28/2023 0:00,33.3,0.81,0.023,39.9,0.05,0,61.8,1.03,0.044
9/29/2023 0:00,33.2,0.92,0.031,39.9,0.04,0,61.7,1.11,0.052
9/30/2023 0:00,33,1.03,0.06,39.9,0.03,0,61.6,1.13,0.067
10/1/2023 0:00,33.3,0.73,0.017,40,-0.02,0,62.1,0.72,0.021
