Time,J05_9800_2,J05_9800_2,J05_9800_2,J01_9008_1,J01_9008_1,J01_9008_1,J01_9131_1,J01_9131_1,J01_9131_1
2/28/2023 0:00,,,,,,,86,1.59,0.35
3/1/2023 0:00,,,,,,,84.6,3.04,1.61
3/2/2023 0:00,,,,,,,86.8,0.85,0.034
3/3/2023 0:00,,,,,,,86.9,0.73,0.025
3/4/2023 0:00,,,,,,,86.9,0.7,0.023
3/5/2023 0:00,,,,,,,86.7,0.91,0.069
3/6/2023 0:00,,,,,,,86.9,0.76,0.028
3/7/2023 0:00,,,,,,,87,0.66,0.021
3/8/2023 0:00,,,,,,,86.9,0.69,0.022
3/9/2023 0:00,,,,,,,87,0.64,0.02
3/10/2023 0:00,,,,,,,83.9,3.7,2
3/11/2023 0:00,,,,,,,85.7,1.91,0.326
3/12/2023 0:00,,,,,,,86.8,0.81,0.032
3/13/2023 0:00,,,,,,,86.9,0.71,0.024
3/14/2023 0:00,,,,,,,83,4.57,3.42
3/15/2023 0:00,,,,,,,80.4,7.2,5.65
3/16/2023 0:00,,,,,,,86.1,1.48,0.118
3/17/2023 0:00,,,,,,,86.7,0.93,0.042
3/18/2023 0:00,,,,,,,86.8,0.77,0.028
3/19/2023 0:00,,,,,,,86.8,0.78,0.032
3/20/2023 0:00,,,,,,,86.1,1.52,0.158
3/21/2023 0:00,,,,,,,81.4,6.24,3.63
3/22/2023 0:00,,,,,,,85.4,2.17,0.467
3/23/2023 0:00,,,,,,,86.4,1.17,0.073
3/24/2023 0:00,,,,,,,86.8,0.8,0.03
3/25/2023 0:00,,,,,,,86.9,0.73,0.025
3/26/2023 0:00,,,,,,,87,0.67,0.021
3/27/2023 0:00,,,,,,,87,0.62,0.018
3/28/2023 0:00,,,,,,,87,0.59,0.017
3/29/2023 0:00,,,,,,,85,2.66,1.2
3/30/2023 0:00,,,,,,,86.4,1.24,0.114
3/31/2023 0:00,,,,,,,87,0.67,0.021
4/1/2023 0:00,,,,,,,87,0.59,0.017
4/2/2023 0:00,,,,,,,86.9,0.67,0.021
4/3/2023 0:00,,,,,,,87,0.67,0.02
4/4/2023 0:00,,,,,,,87,0.66,0.021
4/5/2023 0:00,,,,,,,87,0.6,0.017
4/6/2023 0:00,,,,,,,87,0.6,0.017
4/7/2023 0:00,,,,,,,87,0.61,0.018
4/8/2023 0:00,,,,,,,87.1,0.55,0.015
4/9/2023 0:00,,,,,,,86.9,0.68,0.022
4/10/2023 0:00,,,,,,,86.9,0.68,0.021
4/11/2023 0:00,,,,,,,86.9,0.68,0.021
4/12/2023 0:00,,,,,,,86.9,0.71,0.023
4/13/2023 0:00,,,,,,,86.8,0.86,0.036
4/14/2023 0:00,,,,,,,86.9,0.68,0.021
4/15/2023 0:00,,,,,,,87,0.6,0.017
4/16/2023 0:00,,,,,,,86.9,0.7,0.023
4/17/2023 0:00,,,,,,,86.9,0.71,0.023
4/18/2023 0:00,,,,,,,87,0.6,0.017
4/19/2023 0:00,,,,,,,87,0.6,0.017
4/20/2023 0:00,,,,,,,87,0.59,0.016
4/21/2023 0:00,,,,,,,87,0.62,0.019
4/22/2023 0:00,,,,,,,87,0.58,0.016
4/23/2023 0:00,,,,,,,87,0.64,0.019
4/24/2023 0:00,,,,,,,87,0.63,0.019
4/25/2023 0:00,,,,,,,87,0.59,0.016
4/26/2023 0:00,,,,,,,87.1,0.57,0.015
4/27/2023 0:00,,,,,,,87.1,0.56,0.015
4/28/2023 0:00,,,,,,,87,0.6,0.017
4/29/2023 0:00,,,,,,,87,0.59,0.017
4/30/2023 0:00,,,,,,,87,0.63,0.018
5/1/2023 0:00,,,,,,,87,0.65,0.019
5/2/2023 0:00,,,,,,,87,0.62,0.018
5/3/2023 0:00,,,,,,,86.9,0.68,0.021
5/4/2023 0:00,,,,,,,86,1.66,0.477
5/5/2023 0:00,,,,,,,87,0.66,0.023
5/6/2023 0:00,,,,,,,87,0.59,0.016
5/7/2023 0:00,,,,,,,87.1,0.55,0.014
5/8/2023 0:00,,,,,,,87.1,0.52,0.014
5/9/2023 0:00,,,,,,,87,0.61,0.018
5/10/2023 0:00,,,,,,,87,0.63,0.018
5/11/2023 0:00,,,,,,,87,0.59,0.016
5/12/2023 0:00,,,,,,,87.1,0.56,0.015
5/13/2023 0:00,,,,,,,87,0.61,0.017
5/14/2023 0:00,,,,,,,87,0.58,0.016
5/15/2023 0:00,,,,,,,87,0.64,0.019
5/16/2023 0:00,,,,,,,87.1,0.55,0.015
5/17/2023 0:00,,,,,,,87.1,0.56,0.015
5/18/2023 0:00,,,,,,,87,0.58,0.015
5/19/2023 0:00,,,,,,,87,0.57,0.015
5/20/2023 0:00,,,,,,,87.1,0.56,0.015
5/21/2023 0:00,,,,,,,87.1,0.5,0.012
5/22/2023 0:00,,,,,,,87,0.59,0.016
5/23/2023 0:00,,,,,,,87,0.66,0.022
5/24/2023 0:00,,,,,,,87,0.65,0.021
5/25/2023 0:00,,,,,,,87.1,0.52,0.013
5/26/2023 0:00,,,,,,,87.1,0.51,0.012
5/27/2023 0:00,,,,,,,87.1,0.52,0.012
5/28/2023 0:00,,,,,,,87.1,0.5,0.011
5/29/2023 0:00,,,,,,,87.1,0.52,0.012
5/30/2023 0:00,,,,,,,87.1,0.54,0.013
5/31/2023 0:00,,,,,,,87.1,0.52,0.012
6/1/2023 0:00,,,,,,,87.1,0.53,0.013
6/2/2023 0:00,,,,,,,87.1,0.49,0.011
6/3/2023 0:00,,,,,,,87.1,0.49,0.011
6/4/2023 0:00,,,,,,,87.1,0.56,0.015
6/5/2023 0:00,,,,,,,87,0.61,0.017
6/6/2023 0:00,,,,,,,87.1,0.49,0.011
6/7/2023 0:00,,,,,,,87,0.6,0.017
6/8/2023 0:00,,,,,,,87.1,0.56,0.015
6/9/2023 0:00,,,,,,,87.1,0.5,0.012
6/10/2023 0:00,,,,,,,87.1,0.48,0.01
6/11/2023 0:00,,,,,,,87.1,0.48,0.01
6/12/2023 0:00,,,,,,,87.1,0.51,0.013
6/13/2023 0:00,,,,,,,86.9,0.7,0.024
6/14/2023 0:00,,,,,,,87.1,0.49,0.012
6/15/2023 0:00,,,,,,,87.1,0.51,0.012
6/16/2023 0:00,,,,,,,87.2,0.45,0.01
6/17/2023 0:00,,,,,,,87.1,0.48,0.012
6/18/2023 0:00,,,,,,,87.1,0.52,0.012
6/19/2023 0:00,,,,,,,87.1,0.53,0.013
6/20/2023 0:00,,,,,,,87.2,0.41,0.009
6/21/2023 0:00,,,,,,,87.2,0.46,0.011
6/22/2023 0:00,,,,,,,87,0.59,0.019
6/23/2023 0:00,,,,,,,87.2,0.44,0.01
6/24/2023 0:00,,,,,,,87.3,0.33,0.007
6/25/2023 0:00,,,,,,,87.3,0.32,0.006
6/26/2023 0:00,,,,,,,87.1,0.54,0.014
6/27/2023 0:00,,,,,,,87,0.59,0.017
6/28/2023 0:00,,,,,,,87.1,0.56,0.014
6/29/2023 0:00,,,,,,,87.2,0.44,0.01
6/30/2023 0:00,,,,,,,87.2,0.45,0.01
7/1/2023 0:00,,,,,,,87.1,0.49,0.012
7/2/2023 0:00,,,,,,,87.2,0.4,0.009
7/3/2023 0:00,,,,,,,87.2,0.4,0.011
7/4/2023 0:00,,,,,,,87.3,0.34,0.007
7/5/2023 0:00,,,,,,,87.2,0.38,0.009
7/6/2023 0:00,,,,,,,87.1,0.5,0.011
7/7/2023 0:00,,,,,,,87.3,0.36,0.008
7/8/2023 0:00,,,,,,,87.2,0.41,0.009
7/9/2023 0:00,,,,,,,87.3,0.3,0.006
7/10/2023 0:00,,,,,,,87.2,0.4,0.009
7/11/2023 0:00,,,,,,,87.1,0.48,0.017
7/12/2023 0:00,,,,,,,87.1,0.52,0.013
7/13/2023 0:00,,,,,,,87.2,0.39,0.008
7/14/2023 0:00,,,,,,,87.2,0.39,0.008
7/15/2023 0:00,,,,,,,87.1,0.53,0.023
7/16/2023 0:00,,,,,,,87.3,0.3,0.007
7/17/2023 0:00,,,,,,,87.3,0.34,0.007
7/18/2023 0:00,,,,,,,87.2,0.41,0.008
7/19/2023 0:00,,,,,,,87.3,0.36,0.007
7/20/2023 0:00,,,,,,,87.2,0.43,0.009
7/21/2023 0:00,,,,,,,87.2,0.38,0.008
7/22/2023 0:00,,,,,,,87.2,0.38,0.016
7/23/2023 0:00,,,,,,,87.3,0.34,0.007
7/24/2023 0:00,,,,,,,87.3,0.35,0.008
7/25/2023 0:00,,,,,,,87.2,0.38,0.008
7/26/2023 0:00,,,,,,,87.2,0.37,0.008
7/27/2023 0:00,,,,,,,87.3,0.36,0.007
7/28/2023 0:00,,,,,,,87.2,0.37,0.008
7/29/2023 0:00,,,,,,,87.3,0.34,0.007
7/30/2023 0:00,,,,,,,87.2,0.38,0.008
7/31/2023 0:00,26.9,-0.56,0,,,,87.2,0.41,0.013
8/1/2023 0:00,26.8,-0.4,0,,,,87.4,0.27,0.004
8/2/2023 0:00,27.2,-0.8,0,,,,87.3,0.35,0.01
8/3/2023 0:00,26.9,-0.55,0,,,,87.3,0.28,0.006
8/4/2023 0:00,27,-0.56,0,,,,87.2,0.38,0.009
8/5/2023 0:00,27,-0.61,0,,,,87.2,0.43,0.01
8/6/2023 0:00,26.8,-0.46,0,,,,87.2,0.45,0.01
8/7/2023 0:00,27,-0.63,0,,,,87.2,0.41,0.009
8/8/2023 0:00,27.3,-0.87,0,,,,87.2,0.37,0.008
8/9/2023 0:00,26.9,-0.55,0,,,,87.2,0.4,0.009
8/10/2023 0:00,27,-0.56,0,,,,87.2,0.41,0.009
8/11/2023 0:00,26.9,-0.53,0,,,,87.3,0.32,0.008
8/12/2023 0:00,26.9,-0.52,0,,,,87.2,0.38,0.007
8/13/2023 0:00,27.1,-0.76,0,,,,87.2,0.41,0.014
8/14/2023 0:00,27.2,-0.81,0,,,,87.2,0.41,0.02
8/15/2023 0:00,27.2,-0.85,0,,,,87.1,0.55,0.02
8/16/2023 0:00,26.9,-0.53,0,,,,87.1,0.51,0.013
8/17/2023 0:00,27.1,-0.7,0,,,,87.2,0.41,0.009
8/18/2023 0:00,27,-0.64,0,,,,87.2,0.43,0.013
8/19/2023 0:00,27,-0.59,0,,,,87.4,0.22,0.004
8/20/2023 0:00,20.7,5.74,1.84,,,,81.2,6.47,4.01
8/21/2023 0:00,23.3,3.12,0.425,,,,86.1,1.51,0.3
8/22/2023 0:00,,,,,,,87.2,0.4,0.011
8/23/2023 0:00,,,,,,,87.2,0.38,0.007
8/24/2023 0:00,,,,,,,87.2,0.39,0.008
8/25/2023 0:00,,,,,,,87.2,0.38,0.007
8/26/2023 0:00,,,,,,,87.2,0.43,0.009
8/27/2023 0:00,,,,,,,87.2,0.46,0.013
8/28/2023 0:00,,,,,,,87.2,0.47,0.011
8/29/2023 0:00,,,,,,,87.1,0.47,0.011
8/30/2023 0:00,,,,,,,87.2,0.4,0.009
8/31/2023 0:00,,,,,,,87.2,0.42,0.01
9/1/2023 0:00,,,,,,,87.2,0.43,0.01
9/2/2023 0:00,,,,,,,87.2,0.43,0.011
9/3/2023 0:00,,,,,,,87.3,0.33,0.006
9/4/2023 0:00,,,,,,,87.2,0.41,0.008
9/5/2023 0:00,,,,,,,87.1,0.48,0.011
9/6/2023 0:00,,,,,,,87.2,0.41,0.009
9/7/2023 0:00,,,,,,,87.3,0.31,0.006
9/8/2023 0:00,,,,,,,87.2,0.46,0.01
9/9/2023 0:00,,,,,,,87.2,0.42,0.009
9/10/2023 0:00,,,,,,,87.2,0.39,0.015
9/11/2023 0:00,,,,,,,87.3,0.35,0.007
9/12/2023 0:00,,,,,,,87.2,0.38,0.007
9/13/2023 0:00,,,,,,,87.2,0.45,0.01
9/14/2023 0:00,,,,,,,87.2,0.45,0.009
9/15/2023 0:00,,,,,,,87.2,0.47,0.01
9/16/2023 0:00,,,,,,,87.2,0.44,0.009
9/17/2023 0:00,,,,,,,87.2,0.44,0.009
9/18/2023 0:00,,,,,,,87.2,0.43,0.009
9/19/2023 0:00,,,,,,,87.2,0.44,0.009
9/20/2023 0:00,,,,,,,87.2,0.46,0.01
9/21/2023 0:00,,,,,,,87.2,0.43,0.009
9/22/2023 0:00,,,,,,,87.2,0.45,0.009
9/23/2023 0:00,,,,,,,87.2,0.42,0.009
9/24/2023 0:00,,,,,,,87.2,0.39,0.008
9/25/2023 0:00,,,,,,,87.2,0.45,0.011
9/26/2023 0:00,,,,,,,87.2,0.38,0.007
9/27/2023 0:00,,,,,,,87.2,0.45,0.01
9/28/2023 0:00,,,,,,,87.1,0.51,0.012
9/29/2023 0:00,,,,,,,87,0.58,0.015
9/30/2023 0:00,,,,,,,86.9,0.7,0.065
10/1/2023 0:00,,,,,,,87.2,0.45,0.01
