Time,J01_9144_4,J01_9144_4,J01_9144_4,J01_9224_2,J01_9224_2,J01_9224_2,J01_9224_1,J01_9224_1,J01_9224_1
2/25/2023 0:00,,,,,,,41.1,3.77,0.763
2/26/2023 0:00,,,,,,,43.9,0.98,0.047
2/27/2023 0:00,,,,,,,43.9,0.98,0.03
2/28/2023 0:00,,,,,,,43.7,1.09,0.06
3/1/2023 0:00,,,,,,,43.5,1.35,0.082
3/2/2023 0:00,,,,,,,44.2,0.67,0.004
3/3/2023 0:00,,,,,,,44.1,0.69,0.004
3/4/2023 0:00,,,,,,,44.1,0.7,0.004
3/5/2023 0:00,,,,,,,44.1,0.74,0.005
3/6/2023 0:00,,,,,,,44.1,0.76,0.005
3/7/2023 0:00,,,,,,,44.1,0.77,0.006
3/8/2023 0:00,,,,,,,44,0.79,0.006
3/9/2023 0:00,,,,,,,44,0.86,0.009
3/10/2023 0:00,,,,,,,42.7,2.09,0.242
3/11/2023 0:00,65.5,3.81,0.624,,,,43.8,1.04,0.024
3/12/2023 0:00,64.9,4.42,0.925,,,,44.1,0.76,0.005
3/13/2023 0:00,,,,,,,44.1,0.74,0.005
3/14/2023 0:00,,,,,,,42.3,2.53,0.396
3/15/2023 0:00,,,,,,,40.7,4.17,1.32
3/16/2023 0:00,64.6,4.71,1.05,,,,44.1,0.77,0.006
3/17/2023 0:00,,,,,,,44.1,0.74,0.005
3/18/2023 0:00,,,,,,,44.1,0.73,0.005
3/19/2023 0:00,65.6,3.74,0.575,,,,44,0.84,0.008
3/20/2023 0:00,65.4,3.89,0.633,,,,43.8,1.01,0.017
3/21/2023 0:00,,,,,,,41.5,3.36,0.542
3/22/2023 0:00,,,,,,,43.8,1.03,0.024
3/23/2023 0:00,65,4.28,0.847,,,,43.9,0.9,0.014
3/24/2023 0:00,,,,,,,44.1,0.71,0.004
3/25/2023 0:00,,,,,,,44.1,0.73,0.005
3/26/2023 0:00,,,,,,,44,0.8,0.007
3/27/2023 0:00,,,,,,,44,0.83,0.008
3/28/2023 0:00,,,,,,,43.9,0.92,0.011
3/29/2023 0:00,,,,,,,43.2,1.69,0.151
3/30/2023 0:00,,,,,,,43.8,1.05,0.026
3/31/2023 0:00,,,,,,,44,0.85,0.008
4/1/2023 0:00,,,,,,,44,0.84,0.008
4/2/2023 0:00,,,,,,,43.9,0.91,0.01
4/3/2023 0:00,,,,,,,43.9,0.95,0.012
4/4/2023 0:00,,,,,,,43.8,1.01,0.014
4/5/2023 0:00,,,,,,,43.8,1.02,0.014
4/6/2023 0:00,,,,,,,43.8,1.06,0.017
4/7/2023 0:00,,,,,,,43.7,1.16,0.021
4/8/2023 0:00,,,,,,,43.6,1.19,0.023
4/9/2023 0:00,,,,,,,43.6,1.25,0.026
4/10/2023 0:00,,,,,,,43.7,1.18,0.023
4/11/2023 0:00,65.4,3.92,0.647,,,,43.6,1.19,0.023
4/12/2023 0:00,65.5,3.78,0.586,,,,43.6,1.26,0.027
4/13/2023 0:00,65.5,3.85,0.612,,,,43.7,1.1,0.018
4/14/2023 0:00,65.4,3.96,0.66,,,,43.8,1.03,0.015
4/15/2023 0:00,65.2,4.08,0.721,,,,43.9,0.91,0.01
4/16/2023 0:00,65.5,3.85,0.616,,,,43.8,1.01,0.014
4/17/2023 0:00,65.4,3.88,0.626,,,,43.9,0.93,0.011
4/18/2023 0:00,,,,,,,43.9,0.97,0.012
4/19/2023 0:00,,,,,,,43.8,1,0.014
4/20/2023 0:00,,,,,,,43.8,0.99,0.014
4/21/2023 0:00,,,,,,,44,0.87,0.01
4/22/2023 0:00,,,,,,,44,0.81,0.008
4/23/2023 0:00,,,,,,,44,0.87,0.009
4/24/2023 0:00,,,,,,,44,0.83,0.008
4/25/2023 0:00,,,,,,,43.9,0.9,0.01
4/26/2023 0:00,,,,,,,43.9,0.93,0.011
4/27/2023 0:00,,,,,,,43.9,0.94,0.011
4/28/2023 0:00,,,,,,,43.8,1,0.014
4/29/2023 0:00,,,,,,,43.8,1.06,0.016
4/30/2023 0:00,,,,,,,43.7,1.16,0.021
5/1/2023 0:00,,,,,,,43.9,0.89,0.01
5/2/2023 0:00,,,,,,,44,0.83,0.008
5/3/2023 0:00,,,,,,,43.9,0.92,0.011
5/4/2023 0:00,,,,,,,43.7,1.13,0.104
5/5/2023 0:00,,,,,,,44.3,0.55,0.002
5/6/2023 0:00,,,,,,,44.3,0.55,0.002
5/7/2023 0:00,,,,,,,44.3,0.56,0.002
5/8/2023 0:00,,,,,,,44.3,0.59,0.002
5/9/2023 0:00,,,,,,,44.2,0.6,0.002
5/10/2023 0:00,,,,,,,44.2,0.61,0.002
5/11/2023 0:00,,,,,,,44.2,0.65,0.003
5/12/2023 0:00,,,,,,,44.2,0.68,0.004
5/13/2023 0:00,,,,,,,44.1,0.78,0.006
5/14/2023 0:00,,,,,,,44.1,0.78,0.006
5/15/2023 0:00,,,,,,,44,0.84,0.008
5/16/2023 0:00,,,,,,,43.9,0.89,0.01
5/17/2023 0:00,,,,,,,43.9,0.97,0.013
5/18/2023 0:00,,,,,,,43.8,1.07,0.016
5/19/2023 0:00,,,,,,,43.7,1.14,0.02
5/20/2023 0:00,,,,,,,43.6,1.19,0.023
5/21/2023 0:00,,,,,,,43.7,1.16,0.021
5/22/2023 0:00,,,,,,,43.6,1.22,0.024
5/23/2023 0:00,,,,,,,43.6,1.26,0.027
5/24/2023 0:00,,,,,,,43.6,1.22,0.024
5/25/2023 0:00,,,,,,,43.6,1.19,0.023
5/26/2023 0:00,,,,,,,43.6,1.21,0.024
5/27/2023 0:00,,,,,,,43.6,1.28,0.028
5/28/2023 0:00,,,,,,,43.5,1.35,0.032
5/29/2023 0:00,,,,,,,43.5,1.34,0.032
5/30/2023 0:00,,,,,,,43.4,1.44,0.042
5/31/2023 0:00,,,,,,,43.4,1.4,0.036
6/1/2023 0:00,,,,,,,43.5,1.35,0.032
6/2/2023 0:00,,,,,,,43.5,1.32,0.031
6/3/2023 0:00,,,,,,,43.5,1.33,0.031
6/4/2023 0:00,79,-9.67,0,,,,43.5,1.35,0.032
6/5/2023 0:00,,,,,,,43.5,1.3,0.03
6/6/2023 0:00,,,,,,,43.6,1.28,0.028
6/7/2023 0:00,,,,,,,43.6,1.27,0.028
6/8/2023 0:00,,,,,,,43.6,1.28,0.029
6/9/2023 0:00,,,,,,,43.6,1.24,0.026
6/10/2023 0:00,,,,,,,43.7,1.19,0.023
6/11/2023 0:00,,,,,,,43.5,1.29,0.03
6/12/2023 0:00,,,,,,,43.5,1.3,0.033
6/13/2023 0:00,,,,,,,43.8,1.02,0.014
6/14/2023 0:00,,,,,,,43.8,1.02,0.015
6/15/2023 0:00,,,,,,,43.8,1.03,0.015
6/16/2023 0:00,,,,,,,43.9,0.95,0.012
6/17/2023 0:00,,,,,,,44,0.86,0.009
6/18/2023 0:00,,,,,,,43.9,0.9,0.01
6/19/2023 0:00,,,,,,,43.9,0.91,0.01
6/20/2023 0:00,,,,,,,44,0.87,0.009
6/21/2023 0:00,,,,,,,43.9,0.95,0.012
6/22/2023 0:00,35,34.3,64.9,,,,43.8,1.04,0.015
6/23/2023 0:00,31.5,37.8,77.2,,,,43.8,1.04,0.016
6/24/2023 0:00,28,41.3,89.8,,,,44,0.85,0.009
6/25/2023 0:00,24.5,44.8,103,,,,44,0.83,0.008
6/26/2023 0:00,21,48.3,115,,,,43.7,1.09,0.018
6/27/2023 0:00,17.5,51.8,128,,,,44,0.89,0.011
6/28/2023 0:00,14,55.3,140,,,,44,0.84,0.008
6/29/2023 0:00,10.5,58.8,151,,,,43.9,0.97,0.013
6/30/2023 0:00,7.01,62.3,161,,,,43.8,0.99,0.013
7/1/2023 0:00,13,56.3,139,,,,43.7,1.09,0.018
7/2/2023 0:00,39.6,29.8,50.3,,,,43.7,1.1,0.018
7/3/2023 0:00,65.5,3.87,4.61,,,,43.8,1.06,0.016
7/4/2023 0:00,57.3,12,20.3,,,,43.7,1.09,0.018
7/5/2023 0:00,67.5,1.88,2.33,,,,43.7,1.13,0.02
7/6/2023 0:00,,,,,,,43.7,1.11,0.019
7/7/2023 0:00,,,,,,,43.7,1.13,0.02
7/8/2023 0:00,64,5.31,12.5,,,,44,0.87,0.009
7/9/2023 0:00,69.5,-0.18,0,,,,43.8,1,0.014
7/10/2023 0:00,67,2.32,1.96,,,,43.8,1.07,0.018
7/11/2023 0:00,43.1,26.2,40.2,,,,43.7,1.12,0.02
7/12/2023 0:00,,,,,,,43.7,1.11,0.02
7/13/2023 0:00,,,,,,,43.7,1.14,0.021
7/14/2023 0:00,,,,,,,43.7,1.09,0.019
7/15/2023 0:00,,,,,,,43.9,0.98,0.013
7/16/2023 0:00,,,,,,,43.9,0.92,0.011
7/17/2023 0:00,,,,,,,43.7,1.1,0.019
7/18/2023 0:00,,,,,,,44,0.85,0.011
7/19/2023 0:00,,,,,,,44,0.84,0.009
7/20/2023 0:00,,,,,,,44,0.84,0.008
7/21/2023 0:00,41.7,27.6,43.3,,,,43.9,0.94,0.012
7/22/2023 0:00,,,,,,,43.9,0.93,0.011
7/23/2023 0:00,,,,,,,43.9,0.98,0.025
7/24/2023 0:00,,,,,,,44.1,0.75,0.005
7/25/2023 0:00,,,,,,,44.2,0.65,0.004
7/26/2023 0:00,57.7,11.6,18.5,,,,44.3,0.54,0.003
7/27/2023 0:00,68.5,0.85,0.011,,,,44.2,0.63,0.004
7/28/2023 0:00,68.4,0.95,0.013,,,,44.1,0.7,0.004
7/29/2023 0:00,,,,,,,44.1,0.72,0.005
7/30/2023 0:00,,,,,,,44.1,0.72,0.005
7/31/2023 0:00,68.3,1.04,0.021,,,,44.1,0.73,0.005
8/1/2023 0:00,,,,,,,44.2,0.61,0.004
8/2/2023 0:00,,,,,,,44.3,0.55,0.002
8/3/2023 0:00,,,,,,,44.3,0.56,0.002
8/4/2023 0:00,,,,,,,44.3,0.57,0.002
8/5/2023 0:00,,,,,,,44.2,0.59,0.003
8/6/2023 0:00,,,,,,,44.2,0.67,0.003
8/7/2023 0:00,,,,,,,44.2,0.64,0.004
8/8/2023 0:00,,,,,,,44.1,0.7,0.004
8/9/2023 0:00,,,,,,,44.1,0.75,0.005
8/10/2023 0:00,,,,,,,44.1,0.75,0.005
8/11/2023 0:00,,,,,,,44.1,0.78,0.006
8/12/2023 0:00,,,,,,,43.9,0.91,0.011
8/13/2023 0:00,,,,,,,43.9,0.94,0.012
8/14/2023 0:00,,,,,,,43.8,1.05,0.017
8/15/2023 0:00,,,,,,,43.9,0.94,0.012
8/16/2023 0:00,,,,,,,44.3,0.58,0.002
8/17/2023 0:00,,,,,,,44.3,0.52,0.001
8/18/2023 0:00,,,,,,,44.3,0.58,0.002
8/19/2023 0:00,,,,,,,44.2,0.6,0.003
8/20/2023 0:00,,,,,,,40.9,3.9,0.671
8/21/2023 0:00,,,,,,,43.8,1.05,0.047
8/22/2023 0:00,,,,,,,44.2,0.6,0.002
8/23/2023 0:00,,,,,,,44.3,0.58,0.002
8/24/2023 0:00,,,,,,,44.3,0.57,0.002
8/25/2023 0:00,,,,,,,44.3,0.58,0.002
8/26/2023 0:00,,,,,,,44.2,0.66,0.004
8/27/2023 0:00,,,,,,,44.3,0.57,0.002
8/28/2023 0:00,,,,,,,44.3,0.56,0.002
8/29/2023 0:00,,,,,,,44.3,0.53,0.002
8/30/2023 0:00,,,,,,,44.2,0.65,0.004
8/31/2023 0:00,,,,,,,44.1,0.72,0.005
9/1/2023 0:00,,,,,,,44.1,0.78,0.006
9/2/2023 0:00,,,,,,,44,0.8,0.007
9/3/2023 0:00,,,,,,,44.1,0.76,0.006
9/4/2023 0:00,,,,,,,44,0.86,0.009
9/5/2023 0:00,,,,,,,43.9,0.95,0.011
9/6/2023 0:00,,,,,,,44.1,0.71,0.006
9/7/2023 0:00,,,,,,,44.2,0.66,0.004
9/8/2023 0:00,69,0.35,0.001,,,,44.3,0.58,0.003
9/9/2023 0:00,,,,,,,44.2,0.67,0.004
9/10/2023 0:00,,,,,,,44.1,0.69,0.005
9/11/2023 0:00,,,,,,,44.2,0.68,0.004
9/12/2023 0:00,,,,,,,44.2,0.65,0.003
9/13/2023 0:00,,,,,,,44.2,0.68,0.004
9/14/2023 0:00,,,,,,,44.1,0.77,0.006
9/15/2023 0:00,,,,,,,44,0.82,0.007
9/16/2023 0:00,,,,,,,43.9,0.91,0.01
9/17/2023 0:00,,,,,,,43.9,0.92,0.01
9/18/2023 0:00,,,,,,,43.9,0.95,0.012
9/19/2023 0:00,,,,,,,43.9,0.96,0.013
9/20/2023 0:00,,,,,,,43.8,0.99,0.013
9/21/2023 0:00,,,,,,,43.9,0.97,0.013
9/22/2023 0:00,,,,,,,44,0.85,0.008
9/23/2023 0:00,,,,,,,44.1,0.75,0.005
9/24/2023 0:00,,,,,,,44.1,0.76,0.006
9/25/2023 0:00,,,,,,,44,0.83,0.008
9/26/2023 0:00,,,,,,,44.1,0.71,0.005
9/27/2023 0:00,,,,,,,44,0.86,0.01
9/28/2023 0:00,,,,,,,44.2,0.68,0.005
9/29/2023 0:00,,,,,,,44.1,0.78,0.006
9/30/2023 0:00,,,,,,,43.9,0.91,0.011
10/1/2023 0:00,,,,,,,44.3,0.55,0.002
