FacilityID,Jurisdiction,ObsRecordDate,ObsWeather,AvgDischarge,FlowCondition,PersistentFlow,FlowConnectivity,Priority,PrioritizationScore2022,Conductivity,Inspected,FloatDischargeCFS,VolumeDischargeCFS,SampleDry,PointY,PointX
J03-9221-1 (J03P02),Laguna Niguel,2023-04-27T00:00:00Z,1,0.242793,Flowing,Yes,NA,Priority,47,NA,Verified,0.443573,0.141,Yes,33.54994727,-117.71717116
J03-9216-1 (J03P01),Laguna Niguel,2023-09-01T00:00:00Z,1,0.012897,Pooled or Ponded,Unknown,Undetermined,Priority,43,NA,Verified,NA,NA,NA,33.5307754,-117.70824728
J03-9216-1 (J03P01),Laguna Niguel,2023-06-27T00:00:00Z,1,0.012897,Dry,Unknown,NA,Priority,43,NA,Verified,NA,NA,NA,33.5307754,-117.70824728
L05-049-1,Orange Co,2023-06-27T00:00:00Z,1,0.996847,Flowing,Yes,Direct Connection,Priority,65,2430,Verified,0.213953,0.128,Yes,33.53474971,-117.64618912
L05-049-1,Orange Co,2023-08-16T00:00:00Z,1,0.996847,Flowing,Yes,Direct Connection,Priority,65,2264,Verified,0.220708,0.116,Yes,33.53474971,-117.64618912
L05-049-1,Orange Co,2022-12-12T00:00:00Z,2,0.996847,Flowing,Yes,NA,Priority,65,882,Verified,16.8,NA,Yes,33.53474971,-117.64618912
L05-049-1,Orange Co,2022-12-08T00:00:00Z,1,0.996847,Flowing,Yes,Direct Connection,Priority,65,3521,Verified,0.14,NA,Yes,33.53474971,-117.64618912
L01-726-3,Dana Point,2023-08-08T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.47522955,-117.67881868
L01-726-3,Dana Point,2023-06-06T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.47522955,-117.67881868
L03-172-3,Mission Viejo,2023-08-28T00:00:00Z,1,NA,Pooled or Ponded,Yes,NA,NA,NA,NA,Verified,NA,NA,NA,33.65111943,-117.6375105
L03-172-3,Mission Viejo,2023-07-17T00:00:00Z,1,NA,Pooled or Ponded,Yes,Undetermined,NA,NA,NA,Verified,NA,NA,NA,33.65111943,-117.6375105
I01-11023-3,Laguna Beach,2023-07-07T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55073178,-117.77891633
I01-11023-3,Laguna Beach,2023-09-20T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55073178,-117.77891633
L02-374-2 (MVL02P20),Orange Co,2023-08-17T00:00:00Z,1,0.008624,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.57276685,-117.64558911
L02-374-2 (MVL02P20),Orange Co,2023-06-01T00:00:00Z,1,0.008624,Dry,Unknown,Unsafe to Access,Not A Priority,NA,NA,Verified,NA,NA,NA,33.57276685,-117.64558911
L03-455-5,Laguna Niguel,2023-06-29T00:00:00Z,1,0.006815,Flowing,Unknown,Direct Connection,Priority,41,9030,Verified,NA,NA,NA,33.54240864,-117.67505347
L03-455-5,Laguna Niguel,2023-08-31T00:00:00Z,1,0.006815,Other - See Comments,Unknown,Direct Connection,Priority,41,5260,Verified,NA,NA,NA,33.54240864,-117.67505347
SC02-072-4,San Clemente,2023-08-03T00:00:00Z,1,NA,NA,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.399938,-117.60114
SC02-072-4,San Clemente,2023-05-24T00:00:00Z,1,NA,Other - See Comments,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.399938,-117.60114
J01-9082-4,Aliso Viejo,2023-08-09T00:00:00Z,1,0.023004,Flowing,Yes,NA,Priority,35,2702,Verified,0.015845,0.008,NA,33.58157074,-117.74572664
J01-9082-4,Aliso Viejo,2023-04-27T00:00:00Z,1,0.023004,Flowing,Yes,NA,Priority,35,NA,Verified,0.040926,0.021,NA,33.58157074,-117.74572664
J01-9082-4,Aliso Viejo,2023-05-30T00:00:00Z,1,0.023004,Flowing,Yes,Undetermined,Priority,35,1590,Verified,0.0462,0.023,NA,33.58157074,-117.74572664
L02-166-3 (L02P26),Rancho Santa Margarita,2023-06-22T00:00:00Z,1,0.166774,Flowing,Yes,Undetermined,Priority,83,2292,Verified,0.09,0.04,Yes,33.64461309,-117.61379535
L02-166-3 (L02P26),Rancho Santa Margarita,2022-11-21T00:00:00Z,1,0.166774,Flowing,Yes,Undetermined,Priority,83,1802,Verified,0.122222,NA,Yes,33.64461309,-117.61379535
L02-166-3 (L02P26),Rancho Santa Margarita,2023-09-13T00:00:00Z,1,0.166774,Flowing,Yes,Undetermined,Priority,83,1969,Verified,0.04033,0.042,Yes,33.64461309,-117.61379535
L02-344-1,Orange Co,2023-08-17T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59197631,-117.62868986
L02-344-1,Orange Co,2023-06-01T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59197631,-117.62868986
L03-316-3 (L03P12),Mission Viejo,2023-05-18T00:00:00Z,1,0.2691,Flowing,Yes,Direct Connection,Priority,77,6084,Verified,0.725373,NA,Yes,33.59602196,-117.65590225
L03-316-3 (L03P12),Mission Viejo,2023-08-02T00:00:00Z,1,0.2691,Flowing,Yes,Direct Connection,Priority,77,5363,Verified,0.223834,0.088,Yes,33.59602196,-117.65590225
L05-489-3d,Orange Co,2023-06-27T00:00:00Z,1,1.889189,Flowing,Yes,Direct Connection,NA,NA,5326,Verified,1.207154,NA,NA,33.52889781,-117.64662476
L05-489-3d,Orange Co,2023-08-16T00:00:00Z,1,1.889189,Flowing,Yes,Direct Connection,NA,NA,4457,Verified,0.837126,NA,NA,33.52889781,-117.64662476
M01-038-6,San Clemente,2023-08-01T00:00:00Z,1,0.013791,Flowing,Unknown,Direct Connection,Priority,48,3280,Verified,NA,0.001,NA,33.46494853,-117.63929889
M01-038-6,San Clemente,2023-05-23T00:00:00Z,1,0.013791,Other - See Comments,Unknown,Unsafe to Access,Priority,48,NA,Verified,NA,NA,NA,33.46494853,-117.63929889
J03-9368-1 (J03TBN1),Laguna Niguel,2023-04-27T00:00:00Z,1,0.005115,Flowing,Yes,NA,Priority,45,NA,Verified,0.003375,0.014,NA,33.5378206,-117.69749913
J03-9368-1 (J03TBN1),Laguna Niguel,2023-06-27T00:00:00Z,1,0.005115,Flowing,Yes,NA,Priority,45,4480,Verified,0.008824,NA,NA,33.5378206,-117.69749913
J03-9368-1 (J03TBN1),Laguna Niguel,2023-09-01T00:00:00Z,1,0.005115,Flowing,Yes,Direct Connection,Priority,45,2161,Verified,NA,NA,NA,33.5378206,-117.69749913
L01-749-5,San Juan Capistrano,2023-08-09T00:00:00Z,1,0.008383,Pooled or Ponded,Unknown,Direct Connection,NA,NA,NA,Verified,NA,NA,NA,33.509183,-117.636421
L01-618-3,San Juan Capistrano,2023-08-07T00:00:00Z,1,0,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.50155524,-117.65002116
L01-618-3,San Juan Capistrano,2023-05-19T00:00:00Z,1,0,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.50155524,-117.65002116
L01-748-1,San Juan Capistrano,2023-08-09T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.50404847,-117.64283212
L01-748-1,San Juan Capistrano,2023-06-05T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.50404847,-117.64283212
L02-622-1 (L02P28),Rancho Santa Margarita,2023-06-12T00:00:00Z,1,0.014251,Dry,Unknown,Unsafe to Access,Not A Priority,NA,NA,Verified,NA,NA,NA,33.63591715,-117.61577485
L02-622-1 (L02P28),Rancho Santa Margarita,2023-08-10T00:00:00Z,1,0.014251,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.63591715,-117.61577485
L01-733-7,Orange Co,2023-08-15T00:00:00Z,1,0.069986,Flowing,Yes,Undetermined,NA,NA,2150,Verified,0.016891,NA,NA,33.61548064,-117.58243899
L01-733-7,Orange Co,2023-05-31T00:00:00Z,1,0.069986,Flowing,Yes,Direct Connection,NA,NA,1920,Verified,0.145455,NA,NA,33.61548064,-117.58243899
I01-11093-1,Laguna Beach,2023-07-07T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5586741,-117.77258129
L01-728-2,Dana Point,2023-09-06T00:00:00Z,1,0.002166,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.46469611,-117.68220511
L01-728-2,Dana Point,2023-05-15T00:00:00Z,1,0.002166,Flowing,Yes,Direct Connection,Not A Priority,NA,1432,Verified,0.005202,NA,NA,33.46469611,-117.68220511
L03-691-1 (L03P09),Mission Viejo,2023-09-25T00:00:00Z,1,0.31644,Pooled or Ponded,Yes,Partial - Significant Distance,Priority,39,2785,Verified,NA,0.097,NA,33.58531041,-117.66200706
L03-691-1 (L03P09),Mission Viejo,2023-06-26T00:00:00Z,1,0.31644,Flowing,Yes,Direct Connection,Priority,39,5073,Verified,0.10098,NA,NA,33.58531041,-117.66200706
L03-662-3 (L03P16),Mission Viejo,2023-08-02T00:00:00Z,1,0.16059,Flowing,Yes,Partial - Significant Distance,Priority,82,1905,Verified,0.114074,0.046,Yes,33.62464864,-117.64825079
L03-662-3 (L03P16),Mission Viejo,2023-05-18T00:00:00Z,1,0.16059,Flowing,Yes,Undetermined,Priority,82,3405,Verified,0.378135,0.064,Yes,33.62464864,-117.64825079
SC10-075-1 (M00P05),Dana Point,2023-05-25T00:00:00Z,1,0.006323,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.45357005,-117.66495346
SC10-075-1 (M00P05),Dana Point,2023-08-03T00:00:00Z,1,0.006323,Flowing,Yes,Direct Connection,Not A Priority,NA,3337,Verified,NA,NA,NA,33.45357005,-117.66495346
J05-9271-6,Laguna Hills,2023-07-27T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.58731405,-117.70449132
J05-9271-6,Laguna Hills,2023-08-17T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.58731405,-117.70449132
L01-399-1,Orange Co,2023-08-17T00:00:00Z,1,0,NA,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.56325497,-117.54652304
SC03-067-1,San Clemente,2023-05-24T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.40519078,-117.60661214
SC03-067-1,San Clemente,2023-08-03T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.40519078,-117.60661214
L04-266-5,Mission Viejo,2023-08-03T00:00:00Z,1,0.458897,Flowing,Yes,Direct Connection,Priority,96,4935,Verified,0.505135,NA,Yes,33.60731715,-117.66888026
L04-266-5,Mission Viejo,2023-05-18T00:00:00Z,1,0.458897,Flowing,Yes,Direct Connection,Priority,96,5239,Verified,0.282188,NA,Yes,33.60731715,-117.66888026
L01-733-5,Orange Co,2023-05-31T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.62234264,-117.57674145
L01-733-5,Orange Co,2023-08-15T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.62234264,-117.57674145
L05-489-7,Orange Co,2023-06-27T00:00:00Z,1,0.093075,Flowing,Yes,NA,Priority,51,3109,Verified,NA,0.019,NA,33.53268584,-117.64672397
L05-489-7,Orange Co,2023-08-16T00:00:00Z,1,0.093075,Flowing,Yes,Direct Connection,Priority,51,2139,Verified,0.093782,0.043,NA,33.53268584,-117.64672397
L01-728-7 (L01S03),Dana Point,2023-08-08T00:00:00Z,1,0.147308,Flowing,Yes,Direct Connection,Not A Priority,NA,49860,Removed From Inventory,NA,NA,NA,33.46920039,-117.67964694
L01-728-7 (L01S03),Dana Point,2023-06-06T00:00:00Z,1,0.147308,Flowing,Yes,Direct Connection,Not A Priority,NA,5618,Removed From Inventory,0.07475,NA,NA,33.46920039,-117.67964694
I01-11343-2 (I02P18),Laguna Woods,2023-05-18T00:00:00Z,1,0.007131,Flowing,Yes,Undetermined,Not A Priority,NA,7911,Verified,0.004,0.003,Yes,33.61211013,-117.75397211
I01-11343-2 (I02P18),Laguna Woods,2023-08-03T00:00:00Z,1,0.007131,Flowing,Yes,Undetermined,Not A Priority,NA,4578,Verified,0.006,0.002,Yes,33.61211013,-117.75397211
L01-602-2,San Juan Capistrano,2023-08-07T00:00:00Z,1,NA,Pooled or Ponded,Yes,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49828674,-117.65367681
L01-602-2,San Juan Capistrano,2023-06-05T00:00:00Z,1,NA,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,8194,Verified,NA,NA,NA,33.49828674,-117.65367681
L01-728-6,Dana Point,2023-05-15T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.46971487,-117.68090029
L01-728-6,Dana Point,2023-09-06T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.46971487,-117.68090029
SC12-068-2,San Clemente,2023-08-02T00:00:00Z,1,0.008401,Flowing,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,3299,Verified,NA,NA,NA,33.42061031,-117.62101641
SC12-068-2,San Clemente,2023-05-25T00:00:00Z,1,0.008401,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.42061031,-117.62101641
M01-047-1,San Clemente,2023-09-14T00:00:00Z,1,0.325881,Flowing,Yes,Direct Connection,Priority,65,8475,Verified,0.353571,0.141,Yes,33.44252141,-117.64195008
M01-047-1,San Clemente,2023-06-15T00:00:00Z,1,0.325881,Flowing,Yes,Direct Connection,Priority,65,7983,Verified,0.36,NA,Yes,33.44252141,-117.64195008
M01-003-2,Orange Co,2023-09-14T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.48939277,-117.61378945
L04-672-1,Mission Viejo,2023-07-11T00:00:00Z,1,0.213365,Flowing,Yes,Undetermined,Priority,64,4042,Verified,0.16,NA,Yes,33.612238,-117.680662
L04-672-1,Mission Viejo,2023-08-01T00:00:00Z,1,0.213365,Flowing,Yes,Undetermined,Priority,64,2731,Verified,0.185965,NA,Yes,33.612238,-117.680662
L04-672-1,Mission Viejo,2023-07-25T00:00:00Z,1,0.213365,Flowing,Yes,Undetermined,Priority,64,NA,Verified,0.277778,0.115,Yes,33.612238,-117.680662
L04-672-1,Mission Viejo,2023-08-08T00:00:00Z,1,0.213365,Flowing,Yes,Undetermined,Priority,64,2443,Verified,0.121558,0.109,Yes,33.612238,-117.680662
L04-672-1,Mission Viejo,2023-05-18T00:00:00Z,1,0.213365,Flowing,Yes,Direct Connection,Priority,64,5355,Verified,0.384,0.118,Yes,33.612238,-117.680662
L04-702-4,Mission Viejo,2023-06-28T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.58274692,-117.67339355
L04-702-4,Mission Viejo,2023-09-26T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.58274692,-117.67339355
L02-641-2,Rancho Santa Margarita,2023-07-18T00:00:00Z,1,0.339039,Flowing,Yes,Direct Connection,Priority,71,1456,Verified,0.266197,0.129,Yes,33.6311147,-117.59485292
L02-641-2,Rancho Santa Margarita,2023-07-11T00:00:00Z,1,0.339039,Flowing,Yes,Direct Connection,Priority,71,1431,Verified,0.097166,0.046,Yes,33.6311147,-117.59485292
L02-641-2,Rancho Santa Margarita,2023-07-25T00:00:00Z,1,0.339039,Flowing,Yes,Undetermined,Priority,71,1738,Verified,0.185238,0.108,Yes,33.6311147,-117.59485292
L02-641-2,Rancho Santa Margarita,2023-08-08T00:00:00Z,1,0.339039,Flowing,Yes,Direct Connection,Priority,71,NA,Verified,0.6,0.052,Yes,33.6311147,-117.59485292
L02-641-2,Rancho Santa Margarita,2023-06-22T00:00:00Z,1,0.339039,Flowing,Yes,Direct Connection,Priority,71,2526,Verified,0.119397,0.025,Yes,33.6311147,-117.59485292
L02-641-2,Rancho Santa Margarita,2023-08-01T00:00:00Z,1,0.339039,Flowing,Yes,Undetermined,Priority,71,1530,Verified,0.125207,0.062,Yes,33.6311147,-117.59485292
SC10-075-3 (M00S01),Dana Point,2023-08-03T00:00:00Z,1,0.36,Flowing,Yes,Direct Connection,NA,NA,1341,Verified,NA,NA,NA,33.45041126,-117.65966764
SC10-075-3 (M00S01),Dana Point,2023-05-25T00:00:00Z,1,0.36,Flowing,Yes,Direct Connection,NA,NA,6968,Verified,NA,0.012,NA,33.45041126,-117.65966764
L01-223-1 (L08TBN1),Rancho Santa Margarita,2023-06-22T00:00:00Z,1,0.053353,Flowing,Yes,NA,Priority,52,2623,Verified,0.14944,0.035,NA,33.620715680000004,-117.56462552
L01-223-1 (L08TBN1),Rancho Santa Margarita,2023-09-13T00:00:00Z,1,0.053353,Flowing,Yes,Undetermined,Priority,52,2993,Verified,0.0084,0,NA,33.620715680000004,-117.56462552
L01-517-7,Orange Co,2023-08-14T00:00:00Z,1,0.001777,Dry,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.52425393,-117.61954366
L01-517-7,Orange Co,2023-05-30T00:00:00Z,1,0.001777,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,NA,NA,NA,Verified,NA,NA,NA,33.52425393,-117.61954366
L04-266-1,Mission Viejo,2023-09-26T00:00:00Z,1,0.00225,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.60525713,-117.6723963
L04-266-1,Mission Viejo,2023-06-28T00:00:00Z,1,0.00225,Flowing,Yes,Direct Connection,Not A Priority,NA,1985,Verified,0.00225,NA,NA,33.60525713,-117.6723963
J01-9782-1 (J01TBN3),Lake Forest,2023-05-16T00:00:00Z,1,0.00112,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.63275609,-117.6769216
J01-9782-1 (J01TBN3),Lake Forest,2023-09-26T00:00:00Z,1,0.00112,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.63275609,-117.6769216
J01-9785-1,Lake Forest,2023-09-26T00:00:00Z,1,0.005869,Flowing,Yes,Direct Connection,Not A Priority,NA,1228,Verified,0.004704,0.002,NA,33.61716175,-117.69366498
J01-9785-1,Lake Forest,2023-07-17T00:00:00Z,1,0.005869,Flowing,Yes,Direct Connection,Not A Priority,NA,1220,Verified,NA,NA,NA,33.61716175,-117.69366498
L03-241-3,Mission Viejo,2023-09-26T00:00:00Z,1,0.329327,Flowing,Yes,NA,Not A Priority,NA,2520,Verified,0.385116,0.141,NA,33.60617913,-117.64790658
L03-241-3,Mission Viejo,2023-09-28T00:00:00Z,1,0.329327,Flowing,Yes,Direct Connection,Not A Priority,NA,3174,Verified,0.1848,NA,NA,33.60617913,-117.64790658
SC12-068-4,San Clemente,2023-08-02T00:00:00Z,1,0.0089,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41953035,-117.62020192
SC12-068-4,San Clemente,2023-05-24T00:00:00Z,1,0.0089,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41953035,-117.62020192
