JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
MISSION VIEJO,17249370.308589574,Total,Enterococcus,2980.6,CFU/100 mL,51413473141.78208,14558650362612.148
MISSION VIEJO,17249370.308589574,Dissolved,Enterococcus,2980.6,CFU/100 mL,51413473141.78208,14558650362612.148
MISSION VIEJO,17249370.308589574,Total,Fecal coliforms,749.6,CFU/100 mL,12930127983.318745,3661398480780.4023
MISSION VIEJO,17249370.308589574,Dissolved,Fecal coliforms,749.6,CFU/100 mL,12930127983.318745,3661398480780.4023
MISSION VIEJO,17249370.308589574,Total,Total Coliforms,19411.333333333332,CFU/100 mL,334833276850.1351,94814069339099.05
MISSION VIEJO,17249370.308589574,Dissolved,Total Coliforms,19411.333333333332,CFU/100 mL,334833276850.1351,94814069339099.05
MISSION VIEJO,17249370.308589574,NA,NA,NA,NA,NA,NA
LAKE FOREST,1787360.7929253485,Total,"2,4'-DDD",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,"2,4'-DDD",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,"2,4'-DDE",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,"2,4'-DDE",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,"2,4'-DDT",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,"2,4'-DDT",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,"4,4'-DDD",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,"4,4'-DDD",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,"4,4'-DDE",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,"4,4'-DDE",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,"4,4'-DDT",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,"4,4'-DDT",0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Acenaphthene,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Acenaphthene,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Acenaphthylene,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Acenaphthylene,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Aldrin,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Aldrin,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Anthracene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Anthracene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Azinphos Methyl,2.5,ng/L,4468401.982313371,2.7895299135075415e-4
LAKE FOREST,1787360.7929253485,Dissolved,Azinphos Methyl,2.5,ng/L,4468401.982313371,2.7895299135075415e-4
LAKE FOREST,1787360.7929253485,Total,Benz[a]anthracene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Benz[a]anthracene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Benzo[a]pyrene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Benzo[a]pyrene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Benzo[b]fluoranthene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Benzo[b]fluoranthene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,"Benzo[g,h,i]perylene",3.0500000000000003,ng/L,5451450.418422313,3.403226494479201e-4
LAKE FOREST,1787360.7929253485,Dissolved,"Benzo[g,h,i]perylene",3.0500000000000003,ng/L,5451450.418422313,3.403226494479201e-4
LAKE FOREST,1787360.7929253485,Total,Benzo[k]fluoranthene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Benzo[k]fluoranthene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,BHC-alpha,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,BHC-alpha,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,BHC-beta,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,BHC-beta,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,BHC-delta,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,BHC-delta,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,BHC-gamma,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,BHC-gamma,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Bolstar (Sulprofos),1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Bolstar (Sulprofos),1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Chlordane-alpha,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Chlordane-alpha,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Chlordane-gamma,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Chlordane-gamma,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Chlorpyrifos,0.25,ng/L,446840.1982313371,2.7895299135075413e-5
LAKE FOREST,1787360.7929253485,Dissolved,Chlorpyrifos,0.25,ng/L,446840.1982313371,2.7895299135075413e-5
LAKE FOREST,1787360.7929253485,Total,Chrysene,1.7583333333333333,ng/L,3142776.0608937377,1.9619693725003042e-4
LAKE FOREST,1787360.7929253485,Dissolved,Chrysene,1.7583333333333333,ng/L,3142776.0608937377,1.9619693725003042e-4
LAKE FOREST,1787360.7929253485,Total,Demeton,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Demeton,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Diazinon,0.25,ng/L,446840.1982313371,2.7895299135075413e-5
LAKE FOREST,1787360.7929253485,Dissolved,Diazinon,0.25,ng/L,446840.1982313371,2.7895299135075413e-5
LAKE FOREST,1787360.7929253485,Total,"Dibenz[a,h]anthracene",1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,"Dibenz[a,h]anthracene",1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Dibenzothiophene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Dibenzothiophene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Dichlorvos,1.5,ng/L,2681041.1893880228,1.673717948104525e-4
LAKE FOREST,1787360.7929253485,Dissolved,Dichlorvos,1.5,ng/L,2681041.1893880228,1.673717948104525e-4
LAKE FOREST,1787360.7929253485,Total,Dieldrin,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Dieldrin,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Dimethoate,2.5,ng/L,4468401.982313371,2.7895299135075415e-4
LAKE FOREST,1787360.7929253485,Dissolved,Dimethoate,2.5,ng/L,4468401.982313371,2.7895299135075415e-4
LAKE FOREST,1787360.7929253485,Total,Disulfoton,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Disulfoton,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Endosulfan-I,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Endosulfan-I,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Endosulfan-II,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Endosulfan-II,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Endosulfan Sulfate,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Endosulfan Sulfate,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Endrin,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Endrin,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Endrin Aldehyde,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Endrin Aldehyde,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Ethoprop (Ethoprofos),0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Ethyl Parathion,5,ng/L,8936803.964626743,5.579059827015083e-4
LAKE FOREST,1787360.7929253485,Dissolved,Ethyl Parathion,5,ng/L,8936803.964626743,5.579059827015083e-4
LAKE FOREST,1787360.7929253485,Total,Fenchlorphos (Ronnel),1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Fenchlorphos (Ronnel),1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Fensulfothion,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Fensulfothion,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Fenthion,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Fenthion,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Fluoranthene,2.473333333333333,ng/L,4420739.027835362,2.759774927763461e-4
LAKE FOREST,1787360.7929253485,Dissolved,Fluoranthene,2.473333333333333,ng/L,4420739.027835362,2.759774927763461e-4
LAKE FOREST,1787360.7929253485,Total,Fluorene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Fluorene,1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Heptachlor,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Heptachlor,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Heptachlor Epoxide,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Heptachlor Epoxide,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Malathion,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Malathion,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Merphos,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Merphos,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Methoxychlor,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Methoxychlor,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Methyl Parathion,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Methyl Parathion,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Mevinphos (Phosdrin),2.5,ng/L,4468401.982313371,2.7895299135075415e-4
LAKE FOREST,1787360.7929253485,Dissolved,Mevinphos (Phosdrin),2.5,ng/L,4468401.982313371,2.7895299135075415e-4
LAKE FOREST,1787360.7929253485,Total,Mirex,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Dissolved,Mirex,1.25,ng/L,2234200.9911566856,1.3947649567537708e-4
LAKE FOREST,1787360.7929253485,Total,Naphthalene,1.684,ng/L,3009915.575286287,1.87902734973868e-4
LAKE FOREST,1787360.7929253485,Dissolved,Naphthalene,1.684,ng/L,3009915.575286287,1.87902734973868e-4
LAKE FOREST,1787360.7929253485,Total,Phenanthrene,2.3366666666666664,ng/L,4176466.3861355637,2.607280625825048e-4
LAKE FOREST,1787360.7929253485,Dissolved,Phenanthrene,2.3366666666666664,ng/L,4176466.3861355637,2.607280625825048e-4
LAKE FOREST,1787360.7929253485,Total,Phorate,2.5,ng/L,4468401.982313371,2.7895299135075415e-4
LAKE FOREST,1787360.7929253485,Dissolved,Phorate,2.5,ng/L,4468401.982313371,2.7895299135075415e-4
LAKE FOREST,1787360.7929253485,Total,Pyrene,5.066666666666666,ng/L,9055961.350821765,5.653447291375283e-4
LAKE FOREST,1787360.7929253485,Dissolved,Pyrene,5.066666666666666,ng/L,9055961.350821765,5.653447291375283e-4
LAKE FOREST,1787360.7929253485,Total,Tetrachlorvinphos (Stirofos),1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L,1787360.7929253485,1.1158119654030165e-4
LAKE FOREST,1787360.7929253485,Total,Tokuthion (Prothiofos),1.5,ng/L,2681041.1893880228,1.673717948104525e-4
LAKE FOREST,1787360.7929253485,Dissolved,Tokuthion (Prothiofos),1.5,ng/L,2681041.1893880228,1.673717948104525e-4
LAKE FOREST,1787360.7929253485,Total,Toxaphene,21.928571428571427,ng/L,39194268.81629157,0.0024468162384194718
LAKE FOREST,1787360.7929253485,Dissolved,Toxaphene,21.928571428571427,ng/L,39194268.81629157,0.0024468162384194718
LAKE FOREST,1787360.7929253485,Total,trans-Nonachlor,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,trans-Nonachlor,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,Trichloronate,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Dissolved,Trichloronate,0.5,ng/L,893680.3964626743,5.579059827015083e-5
LAKE FOREST,1787360.7929253485,Total,"Arsenic, Total",3.908333333333333,ug/L,6985601.7656832365,0.4360965098116789
LAKE FOREST,1787360.7929253485,Dissolved,"Arsenic, Total",3.908333333333333,ug/L,6985601.7656832365,0.4360965098116789
LAKE FOREST,1787360.7929253485,Total,"Cadmium, Total",0.23,ug/L,411092.98237283016,0.025663675204269383
LAKE FOREST,1787360.7929253485,Dissolved,"Cadmium, Total",0.23,ug/L,411092.98237283016,0.025663675204269383
LAKE FOREST,1787360.7929253485,Total,"Calcium, Total",83.25,ug/L,148797786.01103526,9.289134611980113
LAKE FOREST,1787360.7929253485,Dissolved,"Calcium, Total",83.25,ug/L,148797786.01103526,9.289134611980113
LAKE FOREST,1787360.7929253485,Total,Chromium 6+,0.25,ug/L,446840.1982313371,0.027895299135075415
LAKE FOREST,1787360.7929253485,Dissolved,Chromium 6+,0.25,ug/L,446840.1982313371,0.027895299135075415
LAKE FOREST,1787360.7929253485,Total,"Chromium, Total",0.5458333333333333,ug/L,975601.0994717526,0.060904736444914655
LAKE FOREST,1787360.7929253485,Dissolved,"Chromium, Total",0.5458333333333333,ug/L,975601.0994717526,0.060904736444914655
LAKE FOREST,1787360.7929253485,Total,"Copper, Total",6.733333333333333,ug/L,12034896.005697347,0.7513133900380312
LAKE FOREST,1787360.7929253485,Dissolved,"Copper, Total",6.733333333333333,ug/L,12034896.005697347,0.7513133900380312
LAKE FOREST,1787360.7929253485,Total,Dissolved Organic Carbon,2.841666666666667,ug/L,5079083.586562865,0.31707656683535723
LAKE FOREST,1787360.7929253485,Dissolved,Dissolved Organic Carbon,2.841666666666667,ug/L,5079083.586562865,0.31707656683535723
LAKE FOREST,1787360.7929253485,Total,"Hardness as CaCO3, Total",301,ug/L,537995598.6705298,33.5859401586308
LAKE FOREST,1787360.7929253485,Dissolved,"Hardness as CaCO3, Total",301,ug/L,537995598.6705298,33.5859401586308
LAKE FOREST,1787360.7929253485,Total,"Iron, Total",107.5,ug/L,192141285.23947495,11.994978628082428
LAKE FOREST,1787360.7929253485,Dissolved,"Iron, Total",107.5,ug/L,192141285.23947495,11.994978628082428
LAKE FOREST,1787360.7929253485,Total,"Lead, Total",0.18857142857142858,ug/L,337045.17809449433,0.02104102563331403
LAKE FOREST,1787360.7929253485,Dissolved,"Lead, Total",0.18857142857142858,ug/L,337045.17809449433,0.02104102563331403
LAKE FOREST,1787360.7929253485,Total,"Magnesium, Total",22.60833333333333,ug/L,40409248.593387246,2.5226648851153195
LAKE FOREST,1787360.7929253485,Dissolved,"Magnesium, Total",22.60833333333333,ug/L,40409248.593387246,2.5226648851153195
LAKE FOREST,1787360.7929253485,Total,"Manganese, Total",171,ug/L,305638695.5902346,19.080384608391583
LAKE FOREST,1787360.7929253485,Dissolved,"Manganese, Total",171,ug/L,305638695.5902346,19.080384608391583
LAKE FOREST,1787360.7929253485,Total,MBAS,0.031714285714285716,mg/L,56684.87086134677,3.5387179474209955
LAKE FOREST,1787360.7929253485,Dissolved,MBAS,0.031714285714285716,mg/L,56684.87086134677,3.5387179474209955
LAKE FOREST,1787360.7929253485,Total,"Mercury, Total",0.038375000000000006,ug/L,68589.97042851026,0.004281928417234078
LAKE FOREST,1787360.7929253485,Dissolved,"Mercury, Total",0.038375000000000006,ug/L,68589.97042851026,0.004281928417234078
LAKE FOREST,1787360.7929253485,Total,"Nickel, Total",2.5714285714285716,ug/L,4596070.610379468,0.28692307681791857
LAKE FOREST,1787360.7929253485,Dissolved,"Nickel, Total",2.5714285714285716,ug/L,4596070.610379468,0.28692307681791857
LAKE FOREST,1787360.7929253485,Total,"Selenium, Total",3.37,ug/L,6023405.872158425,0.3760286323408166
LAKE FOREST,1787360.7929253485,Dissolved,"Selenium, Total",3.37,ug/L,6023405.872158425,0.3760286323408166
LAKE FOREST,1787360.7929253485,Total,"Silver, Total",0.1,ug/L,178736.07929253485,0.011158119654030166
LAKE FOREST,1787360.7929253485,Dissolved,"Silver, Total",0.1,ug/L,178736.07929253485,0.011158119654030166
LAKE FOREST,1787360.7929253485,Total,"Thallium, Total",0.1,ug/L,178736.07929253485,0.011158119654030166
LAKE FOREST,1787360.7929253485,Dissolved,"Thallium, Total",0.1,ug/L,178736.07929253485,0.011158119654030166
LAKE FOREST,1787360.7929253485,Total,Total Organic Carbon (TOC),3.783333333333333,mg/L,6762181.666567569,422.1488602441413
LAKE FOREST,1787360.7929253485,Dissolved,Total Organic Carbon (TOC),3.783333333333333,mg/L,6762181.666567569,422.1488602441413
LAKE FOREST,1787360.7929253485,Total,"Zinc, Total",14.833333333333334,ug/L,26512518.42839267,1.6551210820144746
LAKE FOREST,1787360.7929253485,Dissolved,"Zinc, Total",14.833333333333334,ug/L,26512518.42839267,1.6551210820144746
LAKE FOREST,1787360.7929253485,Total,"Ammonia, as Nitrogen",0.06142857142857143,mg/L,109795.02013684284,6.854273501761387
LAKE FOREST,1787360.7929253485,Dissolved,"Ammonia, as Nitrogen",0.06142857142857143,mg/L,109795.02013684284,6.854273501761387
LAKE FOREST,1787360.7929253485,Total,Chloride,107.16666666666667,mg/L,191545498.30849984,11957.784895902327
LAKE FOREST,1787360.7929253485,Dissolved,Chloride,107.16666666666667,mg/L,191545498.30849984,11957.784895902327
LAKE FOREST,1787360.7929253485,Total,Nitrate + Nitrite as N,1.6316666666666666,mg/L,2916377.0271231937,182.0633190215922
LAKE FOREST,1787360.7929253485,Dissolved,Nitrate + Nitrite as N,1.6316666666666666,mg/L,2916377.0271231937,182.0633190215922
LAKE FOREST,1787360.7929253485,Total,"Nitrogen, Total Kjeldahl",0.515,mg/L,920490.8083565545,57.464316218255355
LAKE FOREST,1787360.7929253485,Dissolved,"Nitrogen, Total Kjeldahl",0.515,mg/L,920490.8083565545,57.464316218255355
LAKE FOREST,1787360.7929253485,Total,Orthophosphate as P,0.12425000000000001,mg/L,222079.57852097458,13.863963670132483
LAKE FOREST,1787360.7929253485,Dissolved,Orthophosphate as P,0.12425000000000001,mg/L,222079.57852097458,13.863963670132483
LAKE FOREST,1787360.7929253485,Dissolved,pH,0,NA,0,NA
LAKE FOREST,1787360.7929253485,Total,Phosphorus as PO4,0.5716666666666667,mg/L,1021774.5866223242,63.78725068887244
LAKE FOREST,1787360.7929253485,Dissolved,Phosphorus as PO4,0.5716666666666667,mg/L,1021774.5866223242,63.78725068887244
LAKE FOREST,1787360.7929253485,Total,SpecificConductivity,1030,NA,1840981616.713109,NA
LAKE FOREST,1787360.7929253485,Dissolved,SpecificConductivity,1030,NA,1840981616.713109,NA
LAKE FOREST,1787360.7929253485,Total,Sulfate,208.16666666666666,mg/L,372068938.39396006,23227.485746472794
LAKE FOREST,1787360.7929253485,Dissolved,Sulfate,208.16666666666666,mg/L,372068938.39396006,23227.485746472794
LAKE FOREST,1787360.7929253485,Total,Total Dissolved Solids,653.3333333333334,mg/L,1167742384.7112277,72899.71507299707
LAKE FOREST,1787360.7929253485,Dissolved,Total Dissolved Solids,653.3333333333334,mg/L,1167742384.7112277,72899.71507299707
LAKE FOREST,1787360.7929253485,Total,VSS,4.05,mg/L,7238811.211347661,451.9038459882217
LAKE FOREST,1787360.7929253485,Dissolved,VSS,4.05,mg/L,7238811.211347661,451.9038459882217
LAKE FOREST,1787360.7929253485,Total,TSS,5.366666666666666,mg/L,9592169.588699369,598.8190880996187
LAKE FOREST,1787360.7929253485,Dissolved,TSS,5.366666666666666,mg/L,9592169.588699369,598.8190880996187
LAKE FOREST,1787360.7929253485,Total,E. coli,2135,CFU/100 mL,3816015292.895619,1080573418458.6667
LAKE FOREST,1787360.7929253485,Dissolved,E. coli,2135,CFU/100 mL,3816015292.895619,1080573418458.6667
LAKE FOREST,1787360.7929253485,Total,Enterococcus,57063.333333333336,CFU/100 mL,101992764713.63014,28881087198429.22
LAKE FOREST,1787360.7929253485,Dissolved,Enterococcus,57063.333333333336,CFU/100 mL,101992764713.63014,28881087198429.22
LAKE FOREST,1787360.7929253485,Total,Fecal coliforms,5060.125,CFU/100 mL,9044269032.301378,2561047573338.717
LAKE FOREST,1787360.7929253485,Dissolved,Fecal coliforms,5060.125,CFU/100 mL,9044269032.301378,2561047573338.717
LAKE FOREST,1787360.7929253485,Total,Total Coliforms,459128.5714285714,CFU/100 mL,820628407483.2539,232375704890218.06
LAKE FOREST,1787360.7929253485,Dissolved,Total Coliforms,459128.5714285714,CFU/100 mL,820628407483.2539,232375704890218.06
LAKE FOREST,1787360.7929253485,NA,NA,NA,NA,NA,NA
RANCHO SANTA MARGARITA,34981243.73386218,Total,"2,4'-DDD",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,"2,4'-DDD",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Total,"2,4'-DDE",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,"2,4'-DDE",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Total,"2,4'-DDT",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,"2,4'-DDT",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Total,"4,4'-DDD",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,"4,4'-DDD",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Total,"4,4'-DDE",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,"4,4'-DDE",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Total,"4,4'-DDT",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,"4,4'-DDT",0.46296296296296297,ng/L,16195020.247158416,0.0010110212467035033
RANCHO SANTA MARGARITA,34981243.73386218,Total,Acenaphthene,1.1574074074074074,ng/L,40487550.617896035,0.0025275531167587577
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,Acenaphthene,1.1574074074074074,ng/L,40487550.617896035,0.0025275531167587577
RANCHO SANTA MARGARITA,34981243.73386218,Total,Acenaphthylene,1.0648148148148149,ng/L,37248546.56846435,0.002325348867418057
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,Acenaphthylene,1.0648148148148149,ng/L,37248546.56846435,0.002325348867418057
RANCHO SANTA MARGARITA,34981243.73386218,Total,Aldrin,1.1574074074074074,ng/L,40487550.617896035,0.0025275531167587577
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,Aldrin,1.1574074074074074,ng/L,40487550.617896035,0.0025275531167587577
RANCHO SANTA MARGARITA,34981243.73386218,Total,Anthracene,1.1111111111111112,ng/L,38868048.593180194,0.0024264509920884077
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,Anthracene,1.1111111111111112,ng/L,38868048.593180194,0.0024264509920884077
RANCHO SANTA MARGARITA,34981243.73386218,Total,Azinphos Methyl,2.314814814814815,ng/L,80975101.23579207,0.005055106233517515
RANCHO SANTA MARGARITA,34981243.73386218,Dissolved,Azinphos Methyl,2.314814814814815,ng/L,80975101.23579207,0.005055106233517515
