Station,Sample Type,Parameter,Qualifier,ResultAvg,Units
J01-9224-1 (J01P24),Total,"Ammonia, as Nitrogen",<,0.05,mg/L
J01-9224-2 (J01P25),Total,"Ammonia, as Nitrogen",NA,0.14,mg/L
L03-418-8,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
K01-12177-1 (K01P07),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J03-9221-1 (J03P02),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J01-9224-1 (J01P24),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J01-9224-2 (J01P25),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L01-404-1,Total,"Ammonia, as Nitrogen",<,0.07500000000000001,mg/L
L01-340-1,Total,"Ammonia, as Nitrogen",<,0.08,mg/L
L05-489-3,Total,"Ammonia, as Nitrogen",NA,0.375,mg/L
L05-049-1,Total,"Ammonia, as Nitrogen",NA,0.16,mg/L
L02-374-1 (L02P50),Total,"Ammonia, as Nitrogen",<,0.11000000000000001,mg/L
L01-404-1,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L01-340-1,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L05-489-3,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L05-049-1,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L02-374-1 (L02P50),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J01-9992-1 (J01P27),Total,"Ammonia, as Nitrogen",NA,0.30333333333333334,mg/L
J01-9131-1 (J01P28),Total,"Ammonia, as Nitrogen",<,0.775,mg/L
J01-9007-1 (J02P05),Total,"Ammonia, as Nitrogen",NA,2,mg/L
J01-9992-1 (J01P27),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J01-9131-1 (J01P28),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J01-9007-1 (J02P05),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J06-9079-1 (J06P03),Total,"Ammonia, as Nitrogen",<,0.175,mg/L
J06-10011-1 (J06P01),Total,"Ammonia, as Nitrogen",<,0.05,mg/L
J01-9082-2,Total,"Ammonia, as Nitrogen",NA,0.7666666666666666,mg/L
J06-9079-1 (J06P03),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J06-10011-1 (J06P01),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J01-9082-2,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L01-726-5,Total,"Ammonia, as Nitrogen",NA,0.11000000000000001,mg/L
L01-728-5 (L01-DP),Total,"Ammonia, as Nitrogen",<,0.095,mg/L
K01-12126-1 (K01S01),Total,"Ammonia, as Nitrogen",<,0.925,mg/L
K01-12159-3,Total,"Ammonia, as Nitrogen",<,0.13,mg/L
K01-12159-2,Total,"Ammonia, as Nitrogen",NA,0.195,mg/L
L01-726-5,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L01-728-5 (L01-DP),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
K01-12126-1 (K01S01),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
K01-12159-3,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
K01-12159-2,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L05-503-1,Total,"Ammonia, as Nitrogen",<,0.08,mg/L
L01-724-4 (L01P03),Total,"Ammonia, as Nitrogen",<,0.05,mg/L
L01-724-1 (L01S01),Total,"Ammonia, as Nitrogen",<,0.05,mg/L
L05-503-1,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L01-724-4 (L01P03),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L01-724-1 (L01S01),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
M01-042-1 (M01S01),Total,"Ammonia, as Nitrogen",NA,0.2733333333333333,mg/L
M02-032-1,Total,"Ammonia, as Nitrogen",<,0.14,mg/L
SC1-2,Total,"Ammonia, as Nitrogen",<,0.18,mg/L
M02-085-1 (M02P06),Total,"Ammonia, as Nitrogen",NA,0.9500000000000001,mg/L
M02-085-2,Total,"Ammonia, as Nitrogen",NA,0.15666666666666668,mg/L
M01-042-1 (M01S01),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
M02-032-1,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
SC1-2,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
M02-085-1 (M02P06),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
M02-085-2,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
I01-11010-1,Total,"Ammonia, as Nitrogen",<,0.05,mg/L
I00-11437-1,Total,"Ammonia, as Nitrogen",<,0.05,mg/L
I01-11010-1,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
I00-11437-1,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L02-246-1 (L11P01),Total,"Ammonia, as Nitrogen",<,0.03333333333333333,mg/L
L02-641-1,Total,"Ammonia, as Nitrogen",<,0.07333333333333333,mg/L
L02-641-2,Total,"Ammonia, as Nitrogen",<,0.03333333333333333,mg/L
L01-731-1 (L08TBN2),Total,"Ammonia, as Nitrogen",<,0.525,mg/L
L02-166-3 (L02P26),Total,"Ammonia, as Nitrogen",<,0.13666666666666666,mg/L
L02-246-1 (L11P01),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L02-641-1,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L02-641-2,Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L01-731-1 (L08TBN2),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
L02-166-3 (L02P26),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J01-10004-1 (J01P01),Total,"Ammonia, as Nitrogen",NA,0.165,mg/L
L02-374-1 (L02P50),Total,"Ammonia, as Nitrogen",NA,0.11000000000000001,mg/L
L03-662-3 (L03P16),Total,"Ammonia, as Nitrogen",NA,0.44,mg/L
L03-214-2 (L03P18),Total,"Ammonia, as Nitrogen",NA,0.12,mg/L
J01-9273-1 (J01ASVM),Total,"Ammonia, as Nitrogen",<,0.05,mg/L
J01-9273-1 (J01ASVM),Dissolved,"Ammonia, as Nitrogen",NA,0,mg/L
J03-9221-1 (J03P02),Total,"Ammonia, as Nitrogen",NA,0.18,mg/L
L02-641-1,Total,"Ammonia, as Nitrogen",NA,0.07333333333333333,mg/L
J06-9079-1 (J06P03),Total,"Ammonia, as Nitrogen",NA,0.175,mg/L
L01-726-5,Total,"Ammonia, as Nitrogen",<,0.11000000000000001,mg/L
L01-728-5 (L01-DP),Total,"Ammonia, as Nitrogen",NA,0.095,mg/L
K01-12126-1 (K01S01),Total,"Ammonia, as Nitrogen",NA,0.925,mg/L
K01-12159-3,Total,"Ammonia, as Nitrogen",NA,0.13,mg/L
L01-404-1,Total,"Ammonia, as Nitrogen",NA,0.07500000000000001,mg/L
L01-340-1,Total,"Ammonia, as Nitrogen",NA,0.08,mg/L
L05-503-1,Total,"Ammonia, as Nitrogen",NA,0.08,mg/L
M02-032-1,Total,"Ammonia, as Nitrogen",NA,0.14,mg/L
L01-731-1 (L08TBN2),Total,"Ammonia, as Nitrogen",NA,0.525,mg/L
L02-166-3 (L02P26),Total,"Ammonia, as Nitrogen",NA,0.13666666666666666,mg/L
SC1-2,Total,"Ammonia, as Nitrogen",NA,0.18,mg/L
L02-246-1 (L11P01),Total,"Ammonia, as Nitrogen",NA,0.03333333333333333,mg/L
L02-641-2,Total,"Ammonia, as Nitrogen",NA,0.03333333333333333,mg/L
J01-9131-1 (J01P28),Total,"Ammonia, as Nitrogen",NA,0.775,mg/L
J01-9377-1,Total,Chloride,NA,53,mg/L
J01-10004-1 (J01P01),Total,Chloride,NA,220,mg/L
J01-9377-1,Dissolved,Chloride,NA,0,mg/L
J01-10004-1 (J01P01),Dissolved,Chloride,NA,0,mg/L
L04-266-5,Total,Chloride,NA,450,mg/L
L04-672-1,Total,Chloride,NA,360,mg/L
I01-11343-2 (I02P18),Total,Chloride,NA,765,mg/L
L04-672-1,Dissolved,Chloride,NA,0,mg/L
L04-266-5,Dissolved,Chloride,NA,0,mg/L
I01-11343-2 (I02P18),Dissolved,Chloride,NA,0,mg/L
L03-662-3 (L03P16),Total,Chloride,NA,215,mg/L
L03-214-2 (L03P18),Total,Chloride,NA,295,mg/L
L03-316-3 (L03P12),Total,Chloride,NA,490,mg/L
L03-662-3 (L03P16),Dissolved,Chloride,NA,0,mg/L
L03-316-3 (L03P12),Dissolved,Chloride,NA,0,mg/L
L03-214-2 (L03P18),Dissolved,Chloride,NA,0,mg/L
L03-418-8,Total,Chloride,NA,275,mg/L
K01-12177-1 (K01P07),Total,Chloride,NA,250,mg/L
K01-12156-4 (SCNK01),Total,Chloride,NA,0,mg/L
J03-9221-1 (J03P02),Total,Chloride,NA,410,mg/L
J01-9224-1 (J01P24),Total,Chloride,NA,265,mg/L
J01-9224-2 (J01P25),Total,Chloride,NA,240,mg/L
L03-418-8,Dissolved,Chloride,NA,0,mg/L
K01-12177-1 (K01P07),Dissolved,Chloride,NA,0,mg/L
J03-9221-1 (J03P02),Dissolved,Chloride,NA,0,mg/L
J01-9224-1 (J01P24),Dissolved,Chloride,NA,0,mg/L
J01-9224-2 (J01P25),Dissolved,Chloride,NA,0,mg/L
L01-404-1,Total,Chloride,NA,260,mg/L
L01-340-1,Total,Chloride,NA,185,mg/L
L05-489-3,Total,Chloride,NA,275,mg/L
L05-049-1,Total,Chloride,NA,225,mg/L
L02-374-1 (L02P50),Total,Chloride,NA,365,mg/L
L01-404-1,Dissolved,Chloride,NA,0,mg/L
L01-340-1,Dissolved,Chloride,NA,0,mg/L
L05-489-3,Dissolved,Chloride,NA,0,mg/L
L05-049-1,Dissolved,Chloride,NA,0,mg/L
L02-374-1 (L02P50),Dissolved,Chloride,NA,0,mg/L
J01-9992-1 (J01P27),Total,Chloride,NA,443.3333333333333,mg/L
J01-9131-1 (J01P28),Total,Chloride,NA,225,mg/L
J01-9007-1 (J02P05),Total,Chloride,NA,153.33333333333334,mg/L
J01-9992-1 (J01P27),Dissolved,Chloride,NA,0,mg/L
J01-9131-1 (J01P28),Dissolved,Chloride,NA,0,mg/L
J01-9007-1 (J02P05),Dissolved,Chloride,NA,0,mg/L
J06-9079-1 (J06P03),Total,Chloride,NA,415,mg/L
J06-10011-1 (J06P01),Total,Chloride,NA,370,mg/L
J01-9082-2,Total,Chloride,NA,119.66666666666667,mg/L
J06-9079-1 (J06P03),Dissolved,Chloride,NA,0,mg/L
J06-10011-1 (J06P01),Dissolved,Chloride,NA,0,mg/L
J01-9082-2,Dissolved,Chloride,NA,0,mg/L
L01-726-5,Total,Chloride,NA,545,mg/L
L01-728-5 (L01-DP),Total,Chloride,NA,245,mg/L
K01-12126-1 (K01S01),Total,Chloride,NA,1000,mg/L
K01-12159-3,Total,Chloride,NA,1000,mg/L
K01-12159-2,Total,Chloride,NA,920,mg/L
L01-726-5,Dissolved,Chloride,NA,0,mg/L
L01-728-5 (L01-DP),Dissolved,Chloride,NA,0,mg/L
K01-12126-1 (K01S01),Dissolved,Chloride,NA,0,mg/L
K01-12159-3,Dissolved,Chloride,NA,0,mg/L
K01-12159-2,Dissolved,Chloride,NA,0,mg/L
L05-503-1,Total,Chloride,NA,415,mg/L
L01-724-4 (L01P03),Total,Chloride,NA,535,mg/L
L01-724-1 (L01S01),Total,Chloride,NA,1165,mg/L
L05-503-1,Dissolved,Chloride,NA,0,mg/L
L01-724-4 (L01P03),Dissolved,Chloride,NA,0,mg/L
L01-724-1 (L01S01),Dissolved,Chloride,NA,0,mg/L
M01-042-1 (M01S01),Total,Chloride,NA,1100,mg/L
M02-032-1,Total,Chloride,NA,240,mg/L
SC1-2,Total,Chloride,NA,566.6666666666666,mg/L
M02-085-1 (M02P06),Total,Chloride,NA,436.6666666666667,mg/L
M02-085-2,Total,Chloride,NA,173.33333333333334,mg/L
M01-042-1 (M01S01),Dissolved,Chloride,NA,0,mg/L
M02-032-1,Dissolved,Chloride,NA,0,mg/L
SC1-2,Dissolved,Chloride,NA,0,mg/L
M02-085-1 (M02P06),Dissolved,Chloride,NA,0,mg/L
M02-085-2,Dissolved,Chloride,NA,0,mg/L
I01-11010-1,Total,Chloride,NA,950,mg/L
I00-11437-1,Total,Chloride,NA,1750,mg/L
I01-11010-1,Dissolved,Chloride,NA,0,mg/L
I00-11437-1,Dissolved,Chloride,NA,0,mg/L
L02-246-1 (L11P01),Total,Chloride,NA,73.33333333333333,mg/L
L02-641-1,Total,Chloride,NA,120,mg/L
L02-641-2,Total,Chloride,NA,55.333333333333336,mg/L
L01-731-1 (L08TBN2),Total,Chloride,NA,435,mg/L
L02-166-3 (L02P26),Total,Chloride,NA,136.66666666666666,mg/L
L02-246-1 (L11P01),Dissolved,Chloride,NA,0,mg/L
L02-641-1,Dissolved,Chloride,NA,0,mg/L
L02-641-2,Dissolved,Chloride,NA,0,mg/L
L01-731-1 (L08TBN2),Dissolved,Chloride,NA,0,mg/L
L02-166-3 (L02P26),Dissolved,Chloride,NA,0,mg/L
J01-9273-1 (J01ASVM),Total,Chloride,NA,790,mg/L
J01-9273-1 (J01ASVM),Dissolved,Chloride,NA,0,mg/L
J01-9377-1,Total,Nitrate + Nitrite as N,NA,0.64,mg/L
J01-10004-1 (J01P01),Total,Nitrate + Nitrite as N,NA,7.25,mg/L
J01-9377-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J01-10004-1 (J01P01),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L04-266-5,Total,Nitrate + Nitrite as N,NA,1.685,mg/L
L04-672-1,Total,Nitrate + Nitrite as N,NA,1.59,mg/L
I01-11343-2 (I02P18),Total,Nitrate + Nitrite as N,NA,5.1,mg/L
L04-672-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L04-266-5,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
I01-11343-2 (I02P18),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L03-662-3 (L03P16),Total,Nitrate + Nitrite as N,NA,1.645,mg/L
L03-214-2 (L03P18),Total,Nitrate + Nitrite as N,NA,3.05,mg/L
L03-316-3 (L03P12),Total,Nitrate + Nitrite as N,NA,2.5,mg/L
L03-662-3 (L03P16),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L03-316-3 (L03P12),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L03-214-2 (L03P18),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L03-418-8,Total,Nitrate + Nitrite as N,<,1.1749999999999998,mg/L
K01-12177-1 (K01P07),Total,Nitrate + Nitrite as N,NA,2.1,mg/L
K01-12156-4 (SCNK01),Total,Nitrate + Nitrite as N,NA,0,mg/L
J03-9221-1 (J03P02),Total,Nitrate + Nitrite as N,NA,1.4,mg/L
J01-9224-1 (J01P24),Total,Nitrate + Nitrite as N,NA,1.65,mg/L
J01-9224-2 (J01P25),Total,Nitrate + Nitrite as N,NA,0.825,mg/L
L03-418-8,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
K01-12177-1 (K01P07),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J03-9221-1 (J03P02),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J01-9224-1 (J01P24),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J01-9224-2 (J01P25),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L01-404-1,Total,Nitrate + Nitrite as N,NA,0.575,mg/L
L01-340-1,Total,Nitrate + Nitrite as N,NA,1.45,mg/L
L05-489-3,Total,Nitrate + Nitrite as N,NA,1.85,mg/L
L05-049-1,Total,Nitrate + Nitrite as N,NA,4.4,mg/L
L02-374-1 (L02P50),Total,Nitrate + Nitrite as N,NA,4.699999999999999,mg/L
L01-404-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L01-340-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L05-489-3,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L05-049-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L02-374-1 (L02P50),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J01-9992-1 (J01P27),Total,Nitrate + Nitrite as N,NA,6.133333333333334,mg/L
J01-9131-1 (J01P28),Total,Nitrate + Nitrite as N,NA,12.25,mg/L
J01-9007-1 (J02P05),Total,Nitrate + Nitrite as N,NA,7.266666666666667,mg/L
J01-9992-1 (J01P27),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J01-9131-1 (J01P28),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J01-9007-1 (J02P05),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J06-9079-1 (J06P03),Total,Nitrate + Nitrite as N,NA,6.25,mg/L
J06-10011-1 (J06P01),Total,Nitrate + Nitrite as N,NA,1.9,mg/L
J01-9082-2,Total,Nitrate + Nitrite as N,NA,3,mg/L
J06-9079-1 (J06P03),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J06-10011-1 (J06P01),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J01-9082-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L01-726-5,Total,Nitrate + Nitrite as N,NA,4.15,mg/L
L01-728-5 (L01-DP),Total,Nitrate + Nitrite as N,NA,0.92,mg/L
K01-12126-1 (K01S01),Total,Nitrate + Nitrite as N,NA,2.8,mg/L
K01-12159-3,Total,Nitrate + Nitrite as N,NA,0.985,mg/L
K01-12159-2,Total,Nitrate + Nitrite as N,NA,4.65,mg/L
L01-726-5,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L01-728-5 (L01-DP),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
K01-12126-1 (K01S01),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
K01-12159-3,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
K01-12159-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L05-503-1,Total,Nitrate + Nitrite as N,NA,2.675,mg/L
L01-724-4 (L01P03),Total,Nitrate + Nitrite as N,NA,5.65,mg/L
L01-724-1 (L01S01),Total,Nitrate + Nitrite as N,NA,0.885,mg/L
L05-503-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L01-724-4 (L01P03),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L01-724-1 (L01S01),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
M01-042-1 (M01S01),Total,Nitrate + Nitrite as N,NA,15.333333333333334,mg/L
M02-032-1,Total,Nitrate + Nitrite as N,NA,1.2333333333333334,mg/L
SC1-2,Total,Nitrate + Nitrite as N,NA,1.5999999999999999,mg/L
M02-085-1 (M02P06),Total,Nitrate + Nitrite as N,NA,5.1,mg/L
M02-085-2,Total,Nitrate + Nitrite as N,NA,2.7666666666666666,mg/L
M01-042-1 (M01S01),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
M02-032-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
SC1-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
M02-085-1 (M02P06),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
M02-085-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
I01-11010-1,Total,Nitrate + Nitrite as N,NA,1.255,mg/L
I00-11437-1,Total,Nitrate + Nitrite as N,NA,0.5700000000000001,mg/L
I01-11010-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
I00-11437-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L02-246-1 (L11P01),Total,Nitrate + Nitrite as N,NA,0.9,mg/L
L02-641-1,Total,Nitrate + Nitrite as N,NA,1.3666666666666667,mg/L
L02-641-2,Total,Nitrate + Nitrite as N,NA,0.57,mg/L
L01-731-1 (L08TBN2),Total,Nitrate + Nitrite as N,NA,1.1099999999999999,mg/L
L02-166-3 (L02P26),Total,Nitrate + Nitrite as N,NA,0.7333333333333333,mg/L
L02-246-1 (L11P01),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L02-641-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L02-641-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L01-731-1 (L08TBN2),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L02-166-3 (L02P26),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
J01-9273-1 (J01ASVM),Total,Nitrate + Nitrite as N,NA,0.21,mg/L
J01-9273-1 (J01ASVM),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L
L03-418-8,Total,Nitrate + Nitrite as N,NA,1.1749999999999998,mg/L
J01-9377-1,Total,"Nitrogen, Total Kjeldahl",NA,1.5,mg/L
J01-10004-1 (J01P01),Total,"Nitrogen, Total Kjeldahl",NA,0.9450000000000001,mg/L
J01-9377-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J01-10004-1 (J01P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L04-266-5,Total,"Nitrogen, Total Kjeldahl",NA,3.1500000000000004,mg/L
L04-672-1,Total,"Nitrogen, Total Kjeldahl",NA,0.725,mg/L
I01-11343-2 (I02P18),Total,"Nitrogen, Total Kjeldahl",NA,2.1,mg/L
L04-672-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L04-266-5,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
I01-11343-2 (I02P18),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L03-662-3 (L03P16),Total,"Nitrogen, Total Kjeldahl",NA,1.35,mg/L
L03-214-2 (L03P18),Total,"Nitrogen, Total Kjeldahl",NA,1.25,mg/L
L03-316-3 (L03P12),Total,"Nitrogen, Total Kjeldahl",NA,0.835,mg/L
L03-662-3 (L03P16),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L03-316-3 (L03P12),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L03-214-2 (L03P18),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L03-418-8,Total,"Nitrogen, Total Kjeldahl",NA,1.2349999999999999,mg/L
K01-12177-1 (K01P07),Total,"Nitrogen, Total Kjeldahl",NA,1.96,mg/L
K01-12156-4 (SCNK01),Total,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J03-9221-1 (J03P02),Total,"Nitrogen, Total Kjeldahl",NA,1.245,mg/L
J01-9224-1 (J01P24),Total,"Nitrogen, Total Kjeldahl",NA,0.9299999999999999,mg/L
J01-9224-2 (J01P25),Total,"Nitrogen, Total Kjeldahl",NA,0.7,mg/L
L03-418-8,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
K01-12177-1 (K01P07),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J03-9221-1 (J03P02),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J01-9224-1 (J01P24),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J01-9224-2 (J01P25),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L01-404-1,Total,"Nitrogen, Total Kjeldahl",NA,0.9,mg/L
L01-340-1,Total,"Nitrogen, Total Kjeldahl",<,0.4,mg/L
L05-489-3,Total,"Nitrogen, Total Kjeldahl",NA,2.7,mg/L
L05-049-1,Total,"Nitrogen, Total Kjeldahl",NA,0.9,mg/L
L02-374-1 (L02P50),Total,"Nitrogen, Total Kjeldahl",NA,0.8,mg/L
L01-404-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L01-340-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L05-489-3,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L05-049-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L02-374-1 (L02P50),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J01-9992-1 (J01P27),Total,"Nitrogen, Total Kjeldahl",NA,0.6466666666666667,mg/L
J01-9131-1 (J01P28),Total,"Nitrogen, Total Kjeldahl",NA,1.1,mg/L
J01-9007-1 (J02P05),Total,"Nitrogen, Total Kjeldahl",NA,3.1666666666666665,mg/L
J01-9992-1 (J01P27),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J01-9131-1 (J01P28),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J01-9007-1 (J02P05),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J06-9079-1 (J06P03),Total,"Nitrogen, Total Kjeldahl",NA,1.6,mg/L
J06-10011-1 (J06P01),Total,"Nitrogen, Total Kjeldahl",NA,0.645,mg/L
J01-9082-2,Total,"Nitrogen, Total Kjeldahl",NA,1.58,mg/L
J06-9079-1 (J06P03),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J06-10011-1 (J06P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
J01-9082-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L01-726-5,Total,"Nitrogen, Total Kjeldahl",NA,0.815,mg/L
L01-728-5 (L01-DP),Total,"Nitrogen, Total Kjeldahl",NA,3.47,mg/L
K01-12126-1 (K01S01),Total,"Nitrogen, Total Kjeldahl",NA,1.79,mg/L
K01-12159-3,Total,"Nitrogen, Total Kjeldahl",NA,0.635,mg/L
K01-12159-2,Total,"Nitrogen, Total Kjeldahl",NA,0.96,mg/L
L01-726-5,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L01-728-5 (L01-DP),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
K01-12126-1 (K01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
K01-12159-3,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
K01-12159-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L05-503-1,Total,"Nitrogen, Total Kjeldahl",NA,0.9199999999999999,mg/L
L01-724-4 (L01P03),Total,"Nitrogen, Total Kjeldahl",NA,0.5900000000000001,mg/L
L01-724-1 (L01S01),Total,"Nitrogen, Total Kjeldahl",NA,0.825,mg/L
L05-503-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L01-724-4 (L01P03),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
L01-724-1 (L01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
M01-042-1 (M01S01),Total,"Nitrogen, Total Kjeldahl",NA,1.1,mg/L
M02-032-1,Total,"Nitrogen, Total Kjeldahl",NA,0.6933333333333334,mg/L
SC1-2,Total,"Nitrogen, Total Kjeldahl",NA,0.5666666666666667,mg/L
M02-085-1 (M02P06),Total,"Nitrogen, Total Kjeldahl",NA,1.9000000000000001,mg/L
M02-085-2,Total,"Nitrogen, Total Kjeldahl",NA,0.6766666666666667,mg/L
M01-042-1 (M01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
M02-032-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
SC1-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
M02-085-1 (M02P06),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
M02-085-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
I01-11010-1,Total,"Nitrogen, Total Kjeldahl",NA,0.43000000000000005,mg/L
I00-11437-1,Total,"Nitrogen, Total Kjeldahl",NA,0.635,mg/L
I01-11010-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L
