JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
MISSION VIEJO,Dissolved,Methoxychlor,0,0.0013460526452028177,0.0013460526452028177
LAGUNA WOODS,Total,Methoxychlor,2.6974768104342465e-4,0,2.6974768104342465e-4
LAGUNA WOODS,Dissolved,Methoxychlor,0,0,0
RANCHO SANTA MARGARITA,Total,Methoxychlor,0.0015786653148336697,0.0025275531167587577,0.004106218431592428
RANCHO SANTA MARGARITA,Dissolved,Methoxychlor,0,0.0025275531167587577,0.0025275531167587577
LAGUNA NIGUEL,Total,Methoxychlor,0.002160351105030369,0.0069840927044534035,0.009144443809483772
ALISO VIEJO,Total,Methoxychlor,4.306795939023954e-4,5.923044589652641e-4,0.0010229840528676595
LAGUNA NIGUEL,Dissolved,Methoxychlor,0,0.0069840927044534035,0.0069840927044534035
ALISO VIEJO,Dissolved,Methoxychlor,0,5.923044589652641e-4,5.923044589652641e-4
ORANGE CO,Total,Methoxychlor,0.0025414475715558717,0.002939703270756378,0.00548115084231225
ORANGE CO,Dissolved,Methoxychlor,0,0.002939703270756378,0.002939703270756378
LAGUNA HILLS,Total,Methoxychlor,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA HILLS,Dissolved,Methoxychlor,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Total,Methoxychlor,6.870305658142226e-4,6.518925173852745e-4,0.001338923083199497
SAN JUAN CAPISTRANO,Total,Methoxychlor,6.654701205420973e-4,0.0020249426972061167,0.002690412817748214
DANA POINT,Dissolved,Methoxychlor,0,6.518925173852745e-4,6.518925173852745e-4
SAN JUAN CAPISTRANO,Dissolved,Methoxychlor,0,0.0020249426972061167,0.0020249426972061167
SAN CLEMENTE,Total,Methoxychlor,0.002985457839666322,0.0019560486706154756,0.004941506510281798
SAN CLEMENTE,Dissolved,Methoxychlor,0,0.0019560486706154756,0.0019560486706154756
LAGUNA BEACH,Total,Methoxychlor,5.82188961090112e-4,2.222260498399878e-4,8.044150109300998e-4
LAGUNA BEACH,Dissolved,Methoxychlor,0,2.222260498399878e-4,2.222260498399878e-4
LAKE FOREST,Total,Methyl Parathion,1.3694471705235316e-4,5.579059827015083e-5,1.9273531532250398e-4
MISSION VIEJO,Total,Methyl Parathion,0.0018343573586910632,5.384210580811271e-4,0.0023727784167721904
LAKE FOREST,Dissolved,Methyl Parathion,0,5.579059827015083e-5,5.579059827015083e-5
MISSION VIEJO,Dissolved,Methyl Parathion,0,5.384210580811271e-4,5.384210580811271e-4
LAGUNA WOODS,Total,Methyl Parathion,1.0789907241736988e-4,0,1.0789907241736988e-4
LAGUNA WOODS,Dissolved,Methyl Parathion,0,0,0
RANCHO SANTA MARGARITA,Total,Methyl Parathion,6.314661259334679e-4,0.0010110212467035033,0.0016424873726369712
RANCHO SANTA MARGARITA,Dissolved,Methyl Parathion,0,0.0010110212467035033,0.0010110212467035033
LAGUNA NIGUEL,Total,Methyl Parathion,8.641404420121476e-4,0.0027936370817813615,0.003657777523793509
ALISO VIEJO,Total,Methyl Parathion,1.7227183756095816e-4,2.3692178358610555e-4,4.091936211470637e-4
LAGUNA NIGUEL,Dissolved,Methyl Parathion,0,0.0027936370817813615,0.0027936370817813615
ALISO VIEJO,Dissolved,Methyl Parathion,0,2.3692178358610555e-4,2.3692178358610555e-4
ORANGE CO,Total,Methyl Parathion,0.001016579028622349,0.001175881308302551,0.0021924603369248997
ORANGE CO,Dissolved,Methyl Parathion,0,0.001175881308302551,0.001175881308302551
LAGUNA HILLS,Total,Methyl Parathion,5.7409346763981264e-5,3.091021181685771e-4,3.6651146493255836e-4
LAGUNA HILLS,Dissolved,Methyl Parathion,0,3.091021181685771e-4,3.091021181685771e-4
DANA POINT,Total,Methyl Parathion,2.74812226325689e-4,2.607570069541098e-4,5.355692332797988e-4
SAN JUAN CAPISTRANO,Total,Methyl Parathion,2.661880482168389e-4,8.099770788824466e-4,0.0010761651270992855
DANA POINT,Dissolved,Methyl Parathion,0,2.607570069541098e-4,2.607570069541098e-4
SAN JUAN CAPISTRANO,Dissolved,Methyl Parathion,0,8.099770788824466e-4,8.099770788824466e-4
SAN CLEMENTE,Total,Methyl Parathion,0.0011941831358665287,7.824194682461902e-4,0.001976602604112719
SAN CLEMENTE,Dissolved,Methyl Parathion,0,7.824194682461902e-4,7.824194682461902e-4
LAGUNA BEACH,Total,Methyl Parathion,2.3287558443604482e-4,8.889041993599511e-5,3.217660043720399e-4
LAGUNA BEACH,Dissolved,Methyl Parathion,0,8.889041993599511e-5,8.889041993599511e-5
LAKE FOREST,Total,Mevinphos (Phosdrin),6.847235852617658e-4,2.7895299135075415e-4,9.6367657661252e-4
MISSION VIEJO,Total,Mevinphos (Phosdrin),0.009171786793455315,0.0026921052904056355,0.01186389208386095
LAKE FOREST,Dissolved,Mevinphos (Phosdrin),0,2.7895299135075415e-4,2.7895299135075415e-4
MISSION VIEJO,Dissolved,Mevinphos (Phosdrin),0,0.0026921052904056355,0.0026921052904056355
LAGUNA WOODS,Total,Mevinphos (Phosdrin),5.394953620868493e-4,0,5.394953620868493e-4
LAGUNA WOODS,Dissolved,Mevinphos (Phosdrin),0,0,0
RANCHO SANTA MARGARITA,Total,Mevinphos (Phosdrin),0.0031573306296673394,0.005055106233517515,0.008212436863184855
RANCHO SANTA MARGARITA,Dissolved,Mevinphos (Phosdrin),0,0.005055106233517515,0.005055106233517515
LAGUNA NIGUEL,Total,Mevinphos (Phosdrin),0.004320702210060738,0.013968185408906807,0.018288887618967544
ALISO VIEJO,Total,Mevinphos (Phosdrin),8.613591878047908e-4,0.0011846089179305282,0.002045968105735319
LAGUNA NIGUEL,Dissolved,Mevinphos (Phosdrin),0,0.013968185408906807,0.013968185408906807
ALISO VIEJO,Dissolved,Mevinphos (Phosdrin),0,0.0011846089179305282,0.0011846089179305282
ORANGE CO,Total,Mevinphos (Phosdrin),0.005082895143111743,0.005879406541512756,0.0109623016846245
ORANGE CO,Dissolved,Mevinphos (Phosdrin),0,0.005879406541512756,0.005879406541512756
LAGUNA HILLS,Total,Mevinphos (Phosdrin),2.8704673381990626e-4,0.0015455105908428858,0.0018325573246627922
LAGUNA HILLS,Dissolved,Mevinphos (Phosdrin),0,0.0015455105908428858,0.0015455105908428858
DANA POINT,Total,Mevinphos (Phosdrin),0.0013740611316284451,0.001303785034770549,0.002677846166398994
SAN JUAN CAPISTRANO,Total,Mevinphos (Phosdrin),0.0013309402410841946,0.004049885394412233,0.005380825635496428
DANA POINT,Dissolved,Mevinphos (Phosdrin),0,0.001303785034770549,0.001303785034770549
SAN JUAN CAPISTRANO,Dissolved,Mevinphos (Phosdrin),0,0.004049885394412233,0.004049885394412233
SAN CLEMENTE,Total,Mevinphos (Phosdrin),0.005970915679332644,0.003912097341230951,0.009883013020563595
SAN CLEMENTE,Dissolved,Mevinphos (Phosdrin),0,0.003912097341230951,0.003912097341230951
LAGUNA BEACH,Total,Mevinphos (Phosdrin),0.001164377922180224,4.444520996799756e-4,0.0016088300218601995
LAGUNA BEACH,Dissolved,Mevinphos (Phosdrin),0,4.444520996799756e-4,4.444520996799756e-4
LAKE FOREST,Total,Mirex,3.423617926308829e-4,1.3947649567537708e-4,4.8183828830626e-4
MISSION VIEJO,Total,Mirex,0.004585893396727657,0.0013460526452028177,0.005931946041930475
LAKE FOREST,Dissolved,Mirex,0,1.3947649567537708e-4,1.3947649567537708e-4
MISSION VIEJO,Dissolved,Mirex,0,0.0013460526452028177,0.0013460526452028177
LAGUNA WOODS,Total,Mirex,2.6974768104342465e-4,0,2.6974768104342465e-4
LAGUNA WOODS,Dissolved,Mirex,0,0,0
RANCHO SANTA MARGARITA,Total,Mirex,0.0015786653148336697,0.0025275531167587577,0.004106218431592428
RANCHO SANTA MARGARITA,Dissolved,Mirex,0,0.0025275531167587577,0.0025275531167587577
LAGUNA NIGUEL,Total,Mirex,0.002160351105030369,0.0069840927044534035,0.009144443809483772
ALISO VIEJO,Total,Mirex,4.306795939023954e-4,5.923044589652641e-4,0.0010229840528676595
LAGUNA NIGUEL,Dissolved,Mirex,0,0.0069840927044534035,0.0069840927044534035
ALISO VIEJO,Dissolved,Mirex,0,5.923044589652641e-4,5.923044589652641e-4
ORANGE CO,Total,Mirex,0.0025414475715558717,0.002939703270756378,0.00548115084231225
ORANGE CO,Dissolved,Mirex,0,0.002939703270756378,0.002939703270756378
LAGUNA HILLS,Total,Mirex,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA HILLS,Dissolved,Mirex,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Total,Mirex,6.870305658142226e-4,6.518925173852745e-4,0.001338923083199497
SAN JUAN CAPISTRANO,Total,Mirex,6.654701205420973e-4,0.0020249426972061167,0.002690412817748214
DANA POINT,Dissolved,Mirex,0,6.518925173852745e-4,6.518925173852745e-4
SAN JUAN CAPISTRANO,Dissolved,Mirex,0,0.0020249426972061167,0.0020249426972061167
SAN CLEMENTE,Total,Mirex,0.002985457839666322,0.0019560486706154756,0.004941506510281798
SAN CLEMENTE,Dissolved,Mirex,0,0.0019560486706154756,0.0019560486706154756
LAGUNA BEACH,Total,Mirex,5.82188961090112e-4,2.222260498399878e-4,8.044150109300998e-4
LAGUNA BEACH,Dissolved,Mirex,0,2.222260498399878e-4,2.222260498399878e-4
LAKE FOREST,Total,Naphthalene,2.2962590401418335e-4,1.87902734973868e-4,4.1752863898805135e-4
MISSION VIEJO,Total,Naphthalene,0.0015171563666598587,0.0011759115908491816,0.0026930679575090403
LAKE FOREST,Dissolved,Naphthalene,0,1.87902734973868e-4,1.87902734973868e-4
MISSION VIEJO,Dissolved,Naphthalene,0,0.0011759115908491816,0.0011759115908491816
LAGUNA WOODS,Dissolved,Naphthalene,0,0,0
RANCHO SANTA MARGARITA,Dissolved,Naphthalene,0,0.0019268875525407943,0.0019268875525407943
LAGUNA NIGUEL,Dissolved,Naphthalene,0,0.00941240801400182,0.00941240801400182
ALISO VIEJO,Dissolved,Naphthalene,0,0.00045569041183095705,0.00045569041183095705
ORANGE CO,Total,Naphthalene,0.001961039862900199,0.002049419384677935,0.004010459247578134
RANCHO SANTA MARGARITA,Total,Naphthalene,0.0011475741284338835,0.0019268875525407943,0.003074461680974678
ORANGE CO,Dissolved,Naphthalene,0,0.002049419384677935,0.002049419384677935
ALISO VIEJO,Total,Naphthalene,3.5196764823453497e-4,0.00045569041183095705,8.07658060065492e-4
LAGUNA HILLS,Total,Naphthalene,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA WOODS,Total,Naphthalene,2.626953847615834e-4,0,2.626953847615834e-4
LAGUNA HILLS,Dissolved,Naphthalene,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Dissolved,Naphthalene,0,9.792874261165458e-4,9.792874261165458e-4
SAN JUAN CAPISTRANO,Dissolved,Naphthalene,0,8.099770788824466e-4,8.099770788824466e-4
SAN CLEMENTE,Dissolved,Naphthalene,0,0,0
LAGUNA BEACH,Dissolved,Naphthalene,0,0,0
LAGUNA NIGUEL,Total,Naphthalene,0.0035547845620828504,0.00941240801400182,0.01296719257608467
DANA POINT,Total,Naphthalene,0.0011019195964865692,9.792874261165458e-4,0.002081207022603115
SAN JUAN CAPISTRANO,Total,Naphthalene,3.111479577981222e-6,8.099770788824466e-4,8.130885584604279e-4
SAN CLEMENTE,Total,Naphthalene,0,0,0
LAKE FOREST,Total,Phenanthrene,4.211805723181902e-4,2.607280625825048e-4,6.81908634900695e-4
MISSION VIEJO,Total,Phenanthrene,0.003877279240587178,0.001706794754117173,0.005584073994704351
LAKE FOREST,Dissolved,Phenanthrene,0,2.607280625825048e-4,2.607280625825048e-4
MISSION VIEJO,Dissolved,Phenanthrene,0,0.001706794754117173,0.001706794754117173
LAGUNA WOODS,Total,Phenanthrene,2.6974768104342465e-4,0,2.6974768104342465e-4
LAGUNA WOODS,Dissolved,Phenanthrene,0,0,0
RANCHO SANTA MARGARITA,Total,Phenanthrene,5.125428598584811e-4,0.0018198382440663056,0.002332381103924787
RANCHO SANTA MARGARITA,Dissolved,Phenanthrene,0,0.0018198382440663056,0.0018198382440663056
LAGUNA NIGUEL,Total,Phenanthrene,0.0021951257004452092,0.007669465001850431,0.00986459070229564
ALISO VIEJO,Total,Phenanthrene,3.5150717769790845e-4,5.06540917395633e-4,8.580480950935415e-4
LAGUNA NIGUEL,Dissolved,Phenanthrene,0,0.007669465001850431,0.007669465001850431
ALISO VIEJO,Dissolved,Phenanthrene,0,5.06540917395633e-4,5.06540917395633e-4
ORANGE CO,Total,Phenanthrene,0.0025350507751871814,0.002472719157433099,0.00500776993262028
ORANGE CO,Dissolved,Phenanthrene,0,0.002472719157433099,0.002472719157433099
LAGUNA HILLS,Total,Phenanthrene,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA HILLS,Dissolved,Phenanthrene,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Total,Phenanthrene,5.305838067181733e-4,4.3459501159018305e-4,9.651788183083563e-4
DANA POINT,Dissolved,Phenanthrene,0,4.3459501159018305e-4,4.3459501159018305e-4
SAN JUAN CAPISTRANO,Dissolved,Phenanthrene,0,0.0024507592186757453,0.0024507592186757453
SAN JUAN CAPISTRANO,Total,Phenanthrene,9.126869095501492e-4,0.0024507592186757453,0.0033634461282258943
SAN CLEMENTE,Total,Phenanthrene,0.002361326435238202,0.0017115425867885413,0.004072869022026743
SAN CLEMENTE,Dissolved,Phenanthrene,0,0.0017115425867885413,0.0017115425867885413
LAGUNA BEACH,Total,Phenanthrene,3.50344443169161e-4,1.481506998933252e-4,4.984951430624862e-4
LAGUNA BEACH,Dissolved,Phenanthrene,0,1.481506998933252e-4,1.481506998933252e-4
LAKE FOREST,Total,Phorate,6.847235852617658e-4,2.7895299135075415e-4,9.6367657661252e-4
MISSION VIEJO,Total,Phorate,0.009171786793455315,0.0026921052904056355,0.01186389208386095
LAKE FOREST,Dissolved,Phorate,0,2.7895299135075415e-4,2.7895299135075415e-4
MISSION VIEJO,Dissolved,Phorate,0,0.0026921052904056355,0.0026921052904056355
LAGUNA WOODS,Total,Phorate,5.394953620868493e-4,0,5.394953620868493e-4
LAGUNA WOODS,Dissolved,Phorate,0,0,0
RANCHO SANTA MARGARITA,Total,Phorate,0.0031573306296673394,0.005055106233517515,0.008212436863184855
RANCHO SANTA MARGARITA,Dissolved,Phorate,0,0.005055106233517515,0.005055106233517515
LAGUNA NIGUEL,Total,Phorate,0.004320702210060738,0.013968185408906807,0.018288887618967544
ALISO VIEJO,Total,Phorate,8.613591878047908e-4,0.0011846089179305282,0.002045968105735319
LAGUNA NIGUEL,Dissolved,Phorate,0,0.013968185408906807,0.013968185408906807
ALISO VIEJO,Dissolved,Phorate,0,0.0011846089179305282,0.0011846089179305282
ORANGE CO,Total,Phorate,0.005082895143111743,0.005879406541512756,0.0109623016846245
ORANGE CO,Dissolved,Phorate,0,0.005879406541512756,0.005879406541512756
LAGUNA HILLS,Total,Phorate,2.8704673381990626e-4,0.0015455105908428858,0.0018325573246627922
LAGUNA HILLS,Dissolved,Phorate,0,0.0015455105908428858,0.0015455105908428858
DANA POINT,Total,Phorate,0.0013740611316284451,0.001303785034770549,0.002677846166398994
SAN JUAN CAPISTRANO,Total,Phorate,0.0013309402410841946,0.004049885394412233,0.005380825635496428
DANA POINT,Dissolved,Phorate,0,0.001303785034770549,0.001303785034770549
SAN JUAN CAPISTRANO,Dissolved,Phorate,0,0.004049885394412233,0.004049885394412233
SAN CLEMENTE,Total,Phorate,0.005970915679332644,0.003912097341230951,0.009883013020563595
SAN CLEMENTE,Dissolved,Phorate,0,0.003912097341230951,0.003912097341230951
LAGUNA BEACH,Total,Phorate,0.001164377922180224,4.444520996799756e-4,0.0016088300218601995
LAGUNA BEACH,Dissolved,Phorate,0,4.444520996799756e-4,4.444520996799756e-4
LAKE FOREST,Total,Pyrene,6.191946231277137e-4,5.653447291375283e-4,0.001184539352265242
MISSION VIEJO,Total,Pyrene,0.0045615269820996176,0.0037556939651382007,0.008317220947237818
LAKE FOREST,Dissolved,Pyrene,0,5.653447291375283e-4,5.653447291375283e-4
MISSION VIEJO,Dissolved,Pyrene,0,0.0037556939651382007,0.0037556939651382007
LAGUNA WOODS,Dissolved,Pyrene,0,0,0
RANCHO SANTA MARGARITA,Total,Pyrene,5.125428598584811e-4,0.0018198382440663056,0.002332381103924787
RANCHO SANTA MARGARITA,Dissolved,Pyrene,0,0.0018198382440663056,0.0018198382440663056
LAGUNA NIGUEL,Total,Pyrene,0.0017170650273405346,0.005986365175245776,0.00770343020258631
ALISO VIEJO,Total,Pyrene,0.0017828045628122062,0.0016030813985768461,0.0033858859613890525
LAGUNA NIGUEL,Dissolved,Pyrene,0,0.005986365175245776,0.005986365175245776
ALISO VIEJO,Dissolved,Pyrene,0,0.0016030813985768461,0.0016030813985768461
ORANGE CO,Total,Pyrene,0.00256517599358691,0.00543087212840438,0.00799604812199129
ORANGE CO,Dissolved,Pyrene,0,0.00543087212840438,0.00543087212840438
LAGUNA HILLS,Total,Pyrene,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA WOODS,Total,Pyrene,2.626953847615834e-4,0,2.626953847615834e-4
LAGUNA HILLS,Dissolved,Pyrene,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Dissolved,Pyrene,0,5.215140139082196e-4,5.215140139082196e-4
SAN JUAN CAPISTRANO,Dissolved,Pyrene,0,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Pyrene,6.654701205420973e-4,0.0020249426972061167,0.002690412817748214
DANA POINT,Total,Pyrene,5.220161359303389e-4,5.215140139082196e-4,0.0010435301498385584
SAN CLEMENTE,Total,Pyrene,0.02010712087160884,0.007403644218279576,0.027510765089888416
SAN CLEMENTE,Dissolved,Pyrene,0,0.007403644218279576,0.007403644218279576
LAGUNA BEACH,Total,Pyrene,3.50344443169161e-4,1.481506998933252e-4,4.984951430624862e-4
LAGUNA BEACH,Dissolved,Pyrene,0,1.481506998933252e-4,1.481506998933252e-4
LAKE FOREST,Total,Tetrachlorvinphos (Stirofos),2.738894341047063e-4,1.1158119654030165e-4,3.8547063064500796e-4
MISSION VIEJO,Total,Tetrachlorvinphos (Stirofos),0.0036687147173821264,0.0010768421161622542,0.004745556833544381
LAKE FOREST,Dissolved,Tetrachlorvinphos (Stirofos),0,1.1158119654030165e-4,1.1158119654030165e-4
MISSION VIEJO,Dissolved,Tetrachlorvinphos (Stirofos),0,0.0010768421161622542,0.0010768421161622542
LAGUNA WOODS,Total,Tetrachlorvinphos (Stirofos),2.1579814483473975e-4,0,2.1579814483473975e-4
LAGUNA WOODS,Dissolved,Tetrachlorvinphos (Stirofos),0,0,0
RANCHO SANTA MARGARITA,Total,Tetrachlorvinphos (Stirofos),0.0012629322518669358,0.0020220424934070066,0.0032849747452739424
RANCHO SANTA MARGARITA,Dissolved,Tetrachlorvinphos (Stirofos),0,0.0020220424934070066,0.0020220424934070066
LAGUNA NIGUEL,Total,Tetrachlorvinphos (Stirofos),0.0017282808840242952,0.005587274163562723,0.007315555047587018
ALISO VIEJO,Total,Tetrachlorvinphos (Stirofos),3.445436751219163e-4,4.738435671722111e-4,8.183872422941274e-4
LAGUNA NIGUEL,Dissolved,Tetrachlorvinphos (Stirofos),0,0.005587274163562723,0.005587274163562723
ALISO VIEJO,Dissolved,Tetrachlorvinphos (Stirofos),0,4.738435671722111e-4,4.738435671722111e-4
ORANGE CO,Total,Tetrachlorvinphos (Stirofos),0.002033158057244698,0.002351762616605102,0.004384920673849799
ORANGE CO,Dissolved,Tetrachlorvinphos (Stirofos),0,0.002351762616605102,0.002351762616605102
LAGUNA HILLS,Total,Tetrachlorvinphos (Stirofos),1.1481869352796253e-4,6.182042363371542e-4,7.330229298651167e-4
LAGUNA HILLS,Dissolved,Tetrachlorvinphos (Stirofos),0,6.182042363371542e-4,6.182042363371542e-4
DANA POINT,Total,Tetrachlorvinphos (Stirofos),5.49624452651378e-4,5.215140139082196e-4,0.0010711384665595975
SAN JUAN CAPISTRANO,Total,Tetrachlorvinphos (Stirofos),5.323760964336778e-4,0.0016199541577648932,0.002152330254198571
DANA POINT,Dissolved,Tetrachlorvinphos (Stirofos),0,5.215140139082196e-4,5.215140139082196e-4
SAN JUAN CAPISTRANO,Dissolved,Tetrachlorvinphos (Stirofos),0,0.0016199541577648932,0.0016199541577648932
SAN CLEMENTE,Total,Tetrachlorvinphos (Stirofos),0.0023883662717330573,0.0015648389364923804,0.003953205208225438
SAN CLEMENTE,Dissolved,Tetrachlorvinphos (Stirofos),0,0.0015648389364923804,0.0015648389364923804
LAGUNA BEACH,Total,Tetrachlorvinphos (Stirofos),4.6575116887208963e-4,1.7778083987199023e-4,6.435320087440798e-4
LAGUNA BEACH,Dissolved,Tetrachlorvinphos (Stirofos),0,1.7778083987199023e-4,1.7778083987199023e-4
LAKE FOREST,Total,Tokuthion (Prothiofos),4.108341511570595e-4,1.673717948104525e-4,5.782059459675119e-4
MISSION VIEJO,Total,Tokuthion (Prothiofos),0.005503072076073189,0.0016152631742433813,0.00711833525031657
LAKE FOREST,Dissolved,Tokuthion (Prothiofos),0,1.673717948104525e-4,1.673717948104525e-4
MISSION VIEJO,Dissolved,Tokuthion (Prothiofos),0,0.0016152631742433813,0.0016152631742433813
LAGUNA WOODS,Total,Tokuthion (Prothiofos),3.236972172521096e-4,0,3.236972172521096e-4
LAGUNA WOODS,Dissolved,Tokuthion (Prothiofos),0,0,0
RANCHO SANTA MARGARITA,Total,Tokuthion (Prothiofos),0.0018943983778004036,0.0030330637401105097,0.004927462117910913
RANCHO SANTA MARGARITA,Dissolved,Tokuthion (Prothiofos),0,0.0030330637401105097,0.0030330637401105097
LAGUNA NIGUEL,Total,Tokuthion (Prothiofos),0.0025924213260364428,0.008380911245344085,0.010973332571380529
ALISO VIEJO,Total,Tokuthion (Prothiofos),5.168155126828746e-4,7.107653507583168e-4,0.0012275808634411914
LAGUNA NIGUEL,Dissolved,Tokuthion (Prothiofos),0,0.008380911245344085,0.008380911245344085
ALISO VIEJO,Dissolved,Tokuthion (Prothiofos),0,7.107653507583168e-4,7.107653507583168e-4
ORANGE CO,Total,Tokuthion (Prothiofos),0.003049737085867047,0.003527643924907654,0.006577381010774701
ORANGE CO,Dissolved,Tokuthion (Prothiofos),0,0.003527643924907654,0.003527643924907654
LAGUNA HILLS,Total,Tokuthion (Prothiofos),1.7222804029194376e-4,9.273063545057314e-4,0.0010995343947976751
LAGUNA HILLS,Dissolved,Tokuthion (Prothiofos),0,9.273063545057314e-4,9.273063545057314e-4
DANA POINT,Total,Tokuthion (Prothiofos),8.244366789770671e-4,7.822710208623294e-4,0.0016067076998393965
SAN JUAN CAPISTRANO,Total,Tokuthion (Prothiofos),7.985641446505167e-4,0.00242993123664734,0.0032284953812978566
DANA POINT,Dissolved,Tokuthion (Prothiofos),0,7.822710208623294e-4,7.822710208623294e-4
SAN JUAN CAPISTRANO,Dissolved,Tokuthion (Prothiofos),0,0.00242993123664734,0.00242993123664734
SAN CLEMENTE,Total,Tokuthion (Prothiofos),0.003582549407599586,0.0023472584047385704,0.005929807812338156
SAN CLEMENTE,Dissolved,Tokuthion (Prothiofos),0,0.0023472584047385704,0.0023472584047385704
LAGUNA BEACH,Total,Tokuthion (Prothiofos),6.986267533081343e-4,2.6667125980798536e-4,9.652980131161197e-4
LAGUNA BEACH,Dissolved,Tokuthion (Prothiofos),0,2.6667125980798536e-4,2.6667125980798536e-4
LAKE FOREST,Total,Toxaphene,0.00904581088567831,0.0024468162384194718,0.011492627124097782
MISSION VIEJO,Total,Toxaphene,0.022929466983638288,0.006730263226014089,0.029659730209652378
LAKE FOREST,Dissolved,Toxaphene,0,0.0024468162384194718,0.0024468162384194718
MISSION VIEJO,Dissolved,Toxaphene,0,0.006730263226014089,0.006730263226014089
LAGUNA WOODS,Total,Toxaphene,0.013537804258154594,0,0.013537804258154594
LAGUNA WOODS,Dissolved,Toxaphene,0,0,0
RANCHO SANTA MARGARITA,Total,Toxaphene,0.00789332657416835,0.01263776558379379,0.020531092157962137
RANCHO SANTA MARGARITA,Dissolved,Toxaphene,0,0.01263776558379379,0.01263776558379379
LAGUNA NIGUEL,Total,Toxaphene,0.010801755525151844,0.03492046352226701,0.045722219047418855
ALISO VIEJO,Total,Toxaphene,0.018951530671423897,0.015250212608303447,0.034201743279727345
LAGUNA NIGUEL,Dissolved,Toxaphene,0,0.03492046352226701,0.03492046352226701
ALISO VIEJO,Dissolved,Toxaphene,0,0.015250212608303447,0.015250212608303447
ORANGE CO,Total,Toxaphene,0.012808804072683823,0.022238855243271998,0.03504765931595582
ORANGE CO,Dissolved,Toxaphene,0,0.022238855243271998,0.022238855243271998
LAGUNA HILLS,Total,Toxaphene,0.00737710105917159,0.02647974812310811,0.0338568491822797
LAGUNA HILLS,Dissolved,Toxaphene,0,0.02647974812310811,0.02647974812310811
DANA POINT,Total,Toxaphene,0.0034351528290711125,0.0032594625869263724,0.006694615415997485
SAN JUAN CAPISTRANO,Total,Toxaphene,0.0033273506027104863,0.010124713486030583,0.01345206408874107
DANA POINT,Dissolved,Toxaphene,0,0.0032594625869263724,0.0032594625869263724
SAN JUAN CAPISTRANO,Dissolved,Toxaphene,0,0.010124713486030583,0.010124713486030583
SAN CLEMENTE,Total,Toxaphene,0.01492728919833161,0.009780243353077379,0.02470753255140899
SAN CLEMENTE,Dissolved,Toxaphene,0,0.009780243353077379,0.009780243353077379
LAGUNA BEACH,Total,Toxaphene,0.00291094480545056,0.0011111302491999388,0.0040220750546504985
LAGUNA BEACH,Dissolved,Toxaphene,0,0.0011111302491999388,0.0011111302491999388
LAKE FOREST,Total,trans-Nonachlor,1.3694471705235316e-4,5.579059827015083e-5,1.9273531532250398e-4
MISSION VIEJO,Total,trans-Nonachlor,0.0018343573586910632,5.384210580811271e-4,0.0023727784167721904
LAKE FOREST,Dissolved,trans-Nonachlor,0,5.579059827015083e-5,5.579059827015083e-5
MISSION VIEJO,Dissolved,trans-Nonachlor,0,5.384210580811271e-4,5.384210580811271e-4
LAGUNA WOODS,Total,trans-Nonachlor,1.0789907241736988e-4,0,1.0789907241736988e-4
LAGUNA WOODS,Dissolved,trans-Nonachlor,0,0,0
RANCHO SANTA MARGARITA,Total,trans-Nonachlor,6.314661259334679e-4,0.0010110212467035033,0.0016424873726369712
RANCHO SANTA MARGARITA,Dissolved,trans-Nonachlor,0,0.0010110212467035033,0.0010110212467035033
LAGUNA NIGUEL,Total,trans-Nonachlor,8.641404420121476e-4,0.0027936370817813615,0.003657777523793509
ALISO VIEJO,Total,trans-Nonachlor,1.7227183756095816e-4,2.3692178358610555e-4,4.091936211470637e-4
LAGUNA NIGUEL,Dissolved,trans-Nonachlor,0,0.0027936370817813615,0.0027936370817813615
ALISO VIEJO,Dissolved,trans-Nonachlor,0,2.3692178358610555e-4,2.3692178358610555e-4
ORANGE CO,Total,trans-Nonachlor,0.001016579028622349,0.001175881308302551,0.0021924603369248997
ORANGE CO,Dissolved,trans-Nonachlor,0,0.001175881308302551,0.001175881308302551
LAGUNA HILLS,Total,trans-Nonachlor,5.7409346763981264e-5,3.091021181685771e-4,3.6651146493255836e-4
LAGUNA HILLS,Dissolved,trans-Nonachlor,0,3.091021181685771e-4,3.091021181685771e-4
DANA POINT,Total,trans-Nonachlor,2.74812226325689e-4,2.607570069541098e-4,5.355692332797988e-4
SAN JUAN CAPISTRANO,Total,trans-Nonachlor,2.661880482168389e-4,8.099770788824466e-4,0.0010761651270992855
