JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
DANA POINT,Dissolved,"Nitrogen, Total Kjeldahl",0,369.18846234586044,369.18846234586044
SAN JUAN CAPISTRANO,Dissolved,"Nitrogen, Total Kjeldahl",0,637.8569496199268,637.8569496199268
SAN CLEMENTE,Total,"Nitrogen, Total Kjeldahl",736.7404377777224,961.6424276913333,1698.3828654690556
SAN CLEMENTE,Dissolved,"Nitrogen, Total Kjeldahl",0,961.6424276913333,961.6424276913333
LAGUNA BEACH,Total,"Nitrogen, Total Kjeldahl",128.86474564737046,47.3341486159174,176.19889426328785
LAGUNA BEACH,Dissolved,"Nitrogen, Total Kjeldahl",0,47.3341486159174,47.3341486159174
LAKE FOREST,Total,Phosphorus as PO4,152.68586975329154,63.78725068887244,216.47312044216397
MISSION VIEJO,Total,Phosphorus as PO4,2340.1222364432406,614.1845926825429,2954.306829125783
LAKE FOREST,Dissolved,Phosphorus as PO4,0,63.78725068887244,63.78725068887244
MISSION VIEJO,Dissolved,Phosphorus as PO4,0,614.1845926825429,614.1845926825429
LAGUNA WOODS,Total,Phosphorus as PO4,54.53138777625489,0,54.53138777625489
LAGUNA WOODS,Dissolved,Phosphorus as PO4,0,0,0
RANCHO SANTA MARGARITA,Total,Phosphorus as PO4,422.5015338903919,1062.2655807507035,1484.7671146410953
RANCHO SANTA MARGARITA,Dissolved,Phosphorus as PO4,0,1062.2655807507035,1062.2655807507035
LAGUNA NIGUEL,Total,Phosphorus as PO4,581.6761457772662,1793.1658018684113,2374.8419476456775
ALISO VIEJO,Total,Phosphorus as PO4,173.97497337993644,247.87941607696303,421.85438945689947
LAGUNA NIGUEL,Dissolved,Phosphorus as PO4,0,1793.1658018684113,1793.1658018684113
ALISO VIEJO,Dissolved,Phosphorus as PO4,0,247.87941607696303,247.87941607696303
ORANGE CO,Total,Phosphorus as PO4,793.1313389232895,1227.5098469952097,2020.641185918499
ORANGE CO,Dissolved,Phosphorus as PO4,0,1227.5098469952097,1227.5098469952097
LAGUNA HILLS,Total,Phosphorus as PO4,26.695346245251283,143.7324849483884,170.42783119363966
LAGUNA HILLS,Dissolved,Phosphorus as PO4,0,143.7324849483884,143.7324849483884
DANA POINT,Total,Phosphorus as PO4,194.76463498828412,231.85643868336265,426.62107367164674
SAN JUAN CAPISTRANO,Total,Phosphorus as PO4,124.60542850785686,437.3876225965212,561.9930511043781
DANA POINT,Dissolved,Phosphorus as PO4,0,231.85643868336265,231.85643868336265
SAN JUAN CAPISTRANO,Dissolved,Phosphorus as PO4,0,437.3876225965212,437.3876225965212
SAN CLEMENTE,Total,Phosphorus as PO4,1063.2595267309343,919.8318873569273,1983.0914140878617
SAN CLEMENTE,Dissolved,Phosphorus as PO4,0,919.8318873569273,919.8318873569273
LAGUNA BEACH,Total,Phosphorus as PO4,140.41572888281425,53.77870406127704,194.1944329440913
LAGUNA BEACH,Dissolved,Phosphorus as PO4,0,53.77870406127704,53.77870406127704
LAKE FOREST,Total,TSS,701.5206895438627,598.8190880996187,1300.3397776434813
MISSION VIEJO,Total,TSS,9478.975958863188,5384.210580811272,14863.18653967446
LAKE FOREST,Dissolved,TSS,0,598.8190880996187,598.8190880996187
MISSION VIEJO,Dissolved,TSS,0,5384.210580811272,5384.210580811272
LAGUNA WOODS,Total,TSS,366.15182872983365,0,366.15182872983365
LAGUNA WOODS,Dissolved,TSS,0,0,0
RANCHO SANTA MARGARITA,Total,TSS,2329.673719762709,4627.5886777686055,6957.2623975313145
RANCHO SANTA MARGARITA,Dissolved,TSS,0,4627.5886777686055,4627.5886777686055
LAGUNA NIGUEL,Total,TSS,18483.21176524806,43423.59638993904,61906.8081551871
ALISO VIEJO,Total,TSS,478.50437135599856,673.4046079620463,1151.9089793180449
LAGUNA NIGUEL,Dissolved,TSS,0,43423.59638993904,43423.59638993904
ALISO VIEJO,Dissolved,TSS,0,673.4046079620463,673.4046079620463
ORANGE CO,Total,TSS,20939.39034127265,8602.011036239137,29541.401377511786
ORANGE CO,Dissolved,TSS,0,8602.011036239137,8602.011036239137
LAGUNA HILLS,Total,TSS,183.70990964474,989.1267781394469,1172.8366877841868
LAGUNA HILLS,Dissolved,TSS,0,989.1267781394469,989.1267781394469
DANA POINT,Total,TSS,7337.930004399962,5382.459218544417,12720.389222944379
SAN JUAN CAPISTRANO,Total,TSS,774.8379305140429,2217.312253440698,2992.150183954741
DANA POINT,Dissolved,TSS,0,5382.459218544417,5382.459218544417
SAN JUAN CAPISTRANO,Dissolved,TSS,0,2217.312253440698,2217.312253440698
SAN CLEMENTE,Total,TSS,4728.262483854111,6631.004993386462,11359.267477240573
SAN CLEMENTE,Dissolved,TSS,0,6631.004993386462,6631.004993386462
LAGUNA BEACH,Total,TSS,750.9729337203655,262.22673881118556,1013.1996725315511
LAGUNA BEACH,Dissolved,TSS,0,262.22673881118556,262.22673881118556
LAKE FOREST,Total,Enterococcus,97083090782188.78,28881087198429.22,125964177980618
MISSION VIEJO,Total,Enterococcus,42969798802511.21,14558650362612.148,57528449165123.36
LAKE FOREST,Dissolved,Enterococcus,0,28881087198429.22,28881087198429.22
MISSION VIEJO,Dissolved,Enterococcus,0,14558650362612.148,14558650362612.148
LAGUNA WOODS,Total,Enterococcus,152733939557193.66,0,152733939557193.66
LAGUNA WOODS,Dissolved,Enterococcus,0,0,0
RANCHO SANTA MARGARITA,Total,Enterococcus,15732203187805.184,24937819827903.44,40670023015708.625
RANCHO SANTA MARGARITA,Dissolved,Enterococcus,0,24937819827903.44,24937819827903.44
LAGUNA NIGUEL,Total,Enterococcus,10537205607482.654,38007223114536.15,48544428722018.805
ALISO VIEJO,Total,Enterococcus,63756192092113.12,50531387051368.05,114287579143481.16
LAGUNA NIGUEL,Dissolved,Enterococcus,0,38007223114536.15,38007223114536.15
ALISO VIEJO,Dissolved,Enterococcus,0,50531387051368.05,50531387051368.05
ORANGE CO,Total,Enterococcus,2554478383849.091,22834343545023.313,25388821928872.402
ORANGE CO,Dissolved,Enterococcus,0,22834343545023.313,22834343545023.313
LAGUNA HILLS,Total,Enterococcus,83363197882119.5,448842261672207.6,532205459554327.1
LAGUNA HILLS,Dissolved,Enterococcus,0,448842261672207.6,448842261672207.6
DANA POINT,Total,Enterococcus,3079592054535.298,3397515221269.4893,6477107275804.787
SAN JUAN CAPISTRANO,Total,Enterococcus,4583686883392.6455,12059876217872.965,16643563101265.61
DANA POINT,Dissolved,Enterococcus,0,3397515221269.4893,3397515221269.4893
SAN JUAN CAPISTRANO,Dissolved,Enterococcus,0,12059876217872.965,12059876217872.965
SAN CLEMENTE,Total,Enterococcus,5876792938264.359,5228397364145.49,11105190302409.85
SAN CLEMENTE,Dissolved,Enterococcus,0,5228397364145.49,5228397364145.49
LAGUNA BEACH,Total,Enterococcus,2279793560043.7666,956591605206.6974,3236385165250.464
LAGUNA BEACH,Dissolved,Enterococcus,0,956591605206.6974,956591605206.6974
LAKE FOREST,Total,Fecal coliforms,11468467096186.8,2561047573338.717,14029514669525.518
MISSION VIEJO,Total,Fecal coliforms,10908899283360.912,3661398480780.4023,14570297764141.314
LAKE FOREST,Dissolved,Fecal coliforms,0,2561047573338.717,2561047573338.717
MISSION VIEJO,Dissolved,Fecal coliforms,0,3661398480780.4023,3661398480780.4023
LAGUNA WOODS,Total,Fecal coliforms,11945334521064.553,0,11945334521064.553
LAGUNA WOODS,Dissolved,Fecal coliforms,0,0,0
RANCHO SANTA MARGARITA,Total,Fecal coliforms,5470052810280.544,6953014187955.574,12423066998236.117
RANCHO SANTA MARGARITA,Dissolved,Fecal coliforms,0,6953014187955.574,6953014187955.574
LAGUNA NIGUEL,Total,Fecal coliforms,11959324054839.648,110906570633366.64,122865894688206.28
ALISO VIEJO,Total,Fecal coliforms,6616080956889.012,9943932496542.24,16560013453431.252
LAGUNA NIGUEL,Dissolved,Fecal coliforms,0,110906570633366.64,110906570633366.64
ALISO VIEJO,Dissolved,Fecal coliforms,0,9943932496542.24,9943932496542.24
ORANGE CO,Total,Fecal coliforms,2081782951705.4946,11199405918538.543,13281188870244.037
ORANGE CO,Dissolved,Fecal coliforms,0,11199405918538.543,11199405918538.543
LAGUNA HILLS,Total,Fecal coliforms,6523385718754.805,23415378121701.547,29938763840456.35
LAGUNA HILLS,Dissolved,Fecal coliforms,0,23415378121701.547,23415378121701.547
DANA POINT,Total,Fecal coliforms,9643945802450.252,10598433905212.229,20242379707662.48
SAN JUAN CAPISTRANO,Total,Fecal coliforms,8059707670992.196,34485417697026.477,42545125368018.67
DANA POINT,Dissolved,Fecal coliforms,0,10598433905212.229,10598433905212.229
SAN JUAN CAPISTRANO,Dissolved,Fecal coliforms,0,34485417697026.477,34485417697026.477
SAN CLEMENTE,Total,Fecal coliforms,2184839711557.0823,1362310198049.5132,3547149909606.5957
SAN CLEMENTE,Dissolved,Fecal coliforms,0,1362310198049.5132,1362310198049.5132
LAGUNA BEACH,Total,Fecal coliforms,1410258100718.1428,628991740409.883,2039249841128.026
LAGUNA BEACH,Dissolved,Fecal coliforms,0,628991740409.883,628991740409.883
