MonitoringYear,rain_gage,FACILITYID,dry_days
MY2022-23,DANAPOINT,L00-12107-3,263
MY2022-23,DANAPOINT,L00-12107-4,263
MY2022-23,DANAPOINT,L01-601-1,263
MY2022-23,DANAPOINT,L01-601-2,263
MY2022-23,DANAPOINT,L01-613-1,263
MY2022-23,DANAPOINT,L01-613-2,263
MY2022-23,DANAPOINT,L01-724-1 (L01S01),263
MY2022-23,DANAPOINT,L01-724-2,263
MY2022-23,DANAPOINT,L01-724-5,263
MY2022-23,DANAPOINT,L01-726-1,263
MY2022-23,DANAPOINT,L01-726-2,263
MY2022-23,DANAPOINT,L01-726-3,263
MY2022-23,DANAPOINT,L01-726-4,263
MY2022-23,DANAPOINT,L01-726-5,263
MY2022-23,DANAPOINT,L01-726-6,263
MY2022-23,DANAPOINT,L01-726-7,263
MY2022-23,DANAPOINT,L01-726-8,263
MY2022-23,DANAPOINT,L01-726-9,263
MY2022-23,DANAPOINT,L01-727-1 (L01S04),263
MY2022-23,DANAPOINT,L01-727-2,263
MY2022-23,DANAPOINT,L01-727-3,263
MY2022-23,DANAPOINT,L01-728-1,263
MY2022-23,DANAPOINT,L01-728-2,263
MY2022-23,DANAPOINT,L01-728-3 (L01S02),263
MY2022-23,DANAPOINT,L01-728-4,263
MY2022-23,DANAPOINT,L01-728-5 (L01-DP),263
MY2022-23,DANAPOINT,L01-728-6,263
MY2022-23,DANAPOINT,L01-728-7 (L01S03),263
MY2022-23,DANAPOINT,L01-728-8,263
MY2022-23,DANAPOINT,L01-728-8d,263
MY2022-23,DANAPOINT,L01-728-9,263
MY2022-23,DANAPOINT,SC11-035-1,263
MY2022-23,DANAPOINT,SC11-035-1d,263
MY2022-23,DANAPOINT,SC11-035-2,263
MY2022-23,DANAPOINT,SC11-035-2d,263
MY2022-23,DANAPOINT,SC11-035-4,263
MY2022-23,DANAPOINT,SC11-035-5,263
MY2022-23,ELTORO,F05-7158-1,275
MY2022-23,ELTORO,F05-7158-2,275
MY2022-23,ELTORO,F05-7197-1,275
MY2022-23,ELTORO,F05-7242-6,275
MY2022-23,ELTORO,F05-7773-1,275
MY2022-23,ELTORO,F05-7778-1,275
MY2022-23,ELTORO,F05-7780-1,275
MY2022-23,ELTORO,F05-7902-1,275
MY2022-23,ELTORO,F05-7902-2,275
MY2022-23,ELTORO,F05-7902-3,275
MY2022-23,ELTORO,F05-7902-4,275
MY2022-23,ELTORO,F05-7945-1,275
MY2022-23,ELTORO,F05-7945-2,275
MY2022-23,ELTORO,F05-8639-3,275
MY2022-23,ELTORO,F05-8639-4,275
MY2022-23,ELTORO,F05-8639-5,275
MY2022-23,ELTORO,F05-8639-6,275
MY2022-23,ELTORO,F05-8639-7,275
MY2022-23,ELTORO,F05-8639-8,275
MY2022-23,ELTORO,F05-8640-1,275
MY2022-23,ELTORO,F14-8163-10,275
MY2022-23,ELTORO,F14-8163-11,275
MY2022-23,ELTORO,F14-8163-12,275
MY2022-23,ELTORO,F14-8163-13,275
MY2022-23,ELTORO,F17-8754-1,275
MY2022-23,ELTORO,F18-8716-1,550
MY2022-23,ELTORO,F19-7021-1,275
MY2022-23,ELTORO,F19-7021-2,275
MY2022-23,ELTORO,F19-7021-3,275
MY2022-23,ELTORO,F19-7022-1,275
MY2022-23,ELTORO,F19-7130-1,550
MY2022-23,ELTORO,F19-7170-1,275
MY2022-23,ELTORO,F19-7170-2,275
MY2022-23,ELTORO,F19-7170-3,275
MY2022-23,ELTORO,F19-7170-4,275
MY2022-23,ELTORO,F19-7261-1,275
MY2022-23,ELTORO,F19-7261-2,275
MY2022-23,ELTORO,F19-7783-1,275
MY2022-23,ELTORO,F19-7789-1,550
MY2022-23,ELTORO,F19-7920-1,275
MY2022-23,ELTORO,F19-7920-2,275
MY2022-23,ELTORO,F19-7920-3,275
MY2022-23,ELTORO,F19-7920-4,275
MY2022-23,ELTORO,F19-7921-1,275
MY2022-23,ELTORO,F19-7921-2,275
MY2022-23,ELTORO,F19-7921-3,275
MY2022-23,ELTORO,F19-7921-4,275
MY2022-23,ELTORO,F19-7921-5,275
MY2022-23,ELTORO,F19-7942-1,550
MY2022-23,ELTORO,F19-7942-2,550
MY2022-23,ELTORO,F19-8403-1,550
MY2022-23,ELTORO,F19-8403-2,275
MY2022-23,ELTORO,F19-8403-3,275
MY2022-23,ELTORO,F19-8503-1,275
MY2022-23,ELTORO,F19-8505-1,275
MY2022-23,ELTORO,F19-8505-2,275
MY2022-23,ELTORO,F19-8505-3,275
MY2022-23,ELTORO,F19-8581-1,275
MY2022-23,ELTORO,F19-8587-1,275
MY2022-23,ELTORO,F19-8881-1,275
MY2022-23,ELTORO,F20-7260-1,550
MY2022-23,ELTORO,F20-7260-2,275
MY2022-23,ELTORO,F20-8398-1,550
MY2022-23,ELTORO,F20-8398-2,275
MY2022-23,ELTORO,F20-8398-3,275
MY2022-23,ELTORO,F20-8404-1,275
MY2022-23,ELTORO,F20-8404-10,275
MY2022-23,ELTORO,F20-8404-11,275
MY2022-23,ELTORO,F20-8404-2,275
MY2022-23,ELTORO,F20-8404-3,275
MY2022-23,ELTORO,F20-8404-4,275
MY2022-23,ELTORO,F20-8404-5,275
MY2022-23,ELTORO,F20-8404-6,275
MY2022-23,ELTORO,F20-8404-7,275
MY2022-23,ELTORO,F20-8404-8,275
MY2022-23,ELTORO,F20-8404-9,275
MY2022-23,ELTORO,F20-8679-1,275
MY2022-23,ELTORO,F20-8714-1,275
MY2022-23,ELTORO,F20-8714-2,275
MY2022-23,ELTORO,F23-7016-1,275
MY2022-23,ELTORO,F23-7040-1 (LGHF23S02),275
MY2022-23,ELTORO,F23-7044-1,275
MY2022-23,ELTORO,F23-7052-1 (LWF23P07@SM),275
MY2022-23,ELTORO,F23-7055-1 (LWF23P09XXX),275
MY2022-23,ELTORO,F23-7072-1,550
MY2022-23,ELTORO,F23-7072-2,275
MY2022-23,ELTORO,F23-7089-1,275
MY2022-23,ELTORO,F23-7091-1,275
MY2022-23,ELTORO,F23-7091-2,275
MY2022-23,ELTORO,F23-7101-1,275
MY2022-23,ELTORO,F23-7101-2,275
MY2022-23,ELTORO,F23-7191-1,275
MY2022-23,ELTORO,F23-7191-2,275
MY2022-23,ELTORO,F23-8071-1,275
MY2022-23,ELTORO,F23-8071-2,275
MY2022-23,ELTORO,F23-8071-3,275
MY2022-23,ELTORO,F23-8071-4,275
MY2022-23,ELTORO,F23-8071-5,275
MY2022-23,ELTORO,F23-8072-1,550
MY2022-23,ELTORO,F23-8072-2,275
MY2022-23,ELTORO,F23-8072-3,275
MY2022-23,ELTORO,F23-8072-4,275
MY2022-23,ELTORO,I01-11216-1 (I02P13),275
MY2022-23,ELTORO,I01-11216-2 (I02P12),275
MY2022-23,ELTORO,I01-11216-3,275
MY2022-23,ELTORO,I01-11216-4 (I02P14),275
MY2022-23,ELTORO,I01-11217-1,275
MY2022-23,ELTORO,I01-11343-1,275
MY2022-23,ELTORO,I01-11343-2 (I02P18),275
MY2022-23,ELTORO,I01-11502-2,275
MY2022-23,ELTORO,J01-10004-1 (J01P01),275
MY2022-23,ELTORO,J01-10004-2,275
MY2022-23,ELTORO,J01-10006-1,275
MY2022-23,ELTORO,J01-10006-2,275
MY2022-23,ELTORO,J01-10006-3,275
MY2022-23,ELTORO,J01-9046-1,275
MY2022-23,ELTORO,J01-9046-2,275
MY2022-23,ELTORO,J01-9046-3,275
MY2022-23,ELTORO,J01-9048-1,275
MY2022-23,ELTORO,J01-9058-1,275
MY2022-23,ELTORO,J01-9066-1 (J01P04),275
MY2022-23,ELTORO,J01-9066-2 (J01P03),275
MY2022-23,ELTORO,J01-9066-3,275
MY2022-23,ELTORO,J01-9259-3,275
MY2022-23,ELTORO,J01-9264-1 (J01P06),275
MY2022-23,ELTORO,J01-9273-1,275
MY2022-23,ELTORO,J01-9275-1,275
MY2022-23,ELTORO,J01-9275-2,275
MY2022-23,ELTORO,J01-9275-3,275
MY2022-23,ELTORO,J01-9349-1,275
MY2022-23,ELTORO,J01-9349-2,275
MY2022-23,ELTORO,J01-9349-3,275
MY2022-23,ELTORO,J01-9359-1 (J01P32),275
MY2022-23,ELTORO,J01-9359-2,275
MY2022-23,ELTORO,J01-9377-1,275
MY2022-23,ELTORO,J01-9377-2 (J01TBN8),275
MY2022-23,ELTORO,J01-9782-1 (J01TBN3),275
MY2022-23,ELTORO,J01-9785-1,275
MY2022-23,ELTORO,J05-9800-2,275
MY2022-23,ELTORO,J06-10011-1 (J06P01),275
MY2022-23,ELTORO,J06-9079-1 (J06P03),275
MY2022-23,ELTORO,J06-9362-1 (J06-03),275
MY2022-23,ELTORO,J07-10013-1,275
MY2022-23,ELTORO,J07-9019-1,275
MY2022-23,ELTORO,J07-9019-2,275
MY2022-23,ELTORO,J07-9019-3,275
MY2022-23,ELTORO,J07-9019-5,275
MY2022-23,ELTORO,J07-9022-1,275
MY2022-23,ELTORO,J07-9022-2,275
MY2022-23,ELTORO,J07-9022-3,275
MY2022-23,ELTORO,J07-9022-4,275
MY2022-23,ELTORO,J07-9022-5,275
MY2022-23,ELTORO,J07-9022-6,275
MY2022-23,ELTORO,J07-9109-1,275
MY2022-23,ELTORO,J07-9109-2,275
MY2022-23,ELTORO,J07-9109-3,275
MY2022-23,ELTORO,J07-9109-4 (J07P02),275
MY2022-23,ELTORO,J07-9110-1,275
MY2022-23,ELTORO,J07-9110-2,275
MY2022-23,ELTORO,J07-9110-3,275
MY2022-23,ELTORO,J07-9110-4,275
MY2022-23,ELTORO,L02-344-1,275
MY2022-23,ELTORO,L02-344-2,275
MY2022-23,ELTORO,L03-074-2,275
MY2022-23,ELTORO,L03-214-1,275
MY2022-23,ELTORO,L03-214-2 (L03P18),275
MY2022-23,ELTORO,L03-214-3 (L03P15),275
MY2022-23,ELTORO,L03-240-1 (L03P14),275
MY2022-23,ELTORO,L03-241-1 ,275
MY2022-23,ELTORO,L03-241-2,275
MY2022-23,ELTORO,L03-241-3,275
MY2022-23,ELTORO,L03-241-4,275
MY2022-23,ELTORO,L03-241-5 (L03P27),275
MY2022-23,ELTORO,L03-241-6,275
MY2022-23,ELTORO,L03-241-7,275
MY2022-23,ELTORO,L03-241-8,275
MY2022-23,ELTORO,L03-281-1,275
MY2022-23,ELTORO,L03-281-2,275
MY2022-23,ELTORO,L03-316-1,275
MY2022-23,ELTORO,L03-316-2,275
MY2022-23,ELTORO,L03-316-3 (L03P12),275
MY2022-23,ELTORO,L03-316-4,275
MY2022-23,ELTORO,L03-662-1,275
MY2022-23,ELTORO,L03-662-2,275
MY2022-23,ELTORO,L03-662-3 (L03P16),275
MY2022-23,ELTORO,L03-662-4,275
MY2022-23,ELTORO,L03-662-5,275
MY2022-23,ELTORO,L03-662-6,275
MY2022-23,ELTORO,L03-691-1 (L03P09),275
MY2022-23,ELTORO,L03-693-1 (L03P11),275
MY2022-23,ELTORO,L04-136-1 (L04P07),275
MY2022-23,ELTORO,L04-136-1u (L04P07),275
MY2022-23,ELTORO,L04-232-1,275
MY2022-23,ELTORO,L04-266-1,275
MY2022-23,ELTORO,L04-266-2,275
MY2022-23,ELTORO,L04-266-3,275
MY2022-23,ELTORO,L04-266-4,275
MY2022-23,ELTORO,L04-266-5,275
MY2022-23,ELTORO,L04-266-6 (L04P08),275
MY2022-23,ELTORO,L04-266-7,275
MY2022-23,ELTORO,L04-301-1 (L04P08),275
MY2022-23,ELTORO,L04-672-1,275
MY2022-23,LAGUNABEACH,DP02-12131-1,274
MY2022-23,LAGUNABEACH,DP04-12015-1,274
MY2022-23,LAGUNABEACH,DP04-12015-2,274
MY2022-23,LAGUNABEACH,DP04-12015-3,274
MY2022-23,LAGUNABEACH,I00-11437-1,274
MY2022-23,LAGUNABEACH,I00-11453-1,274
MY2022-23,LAGUNABEACH,I00-11468-1,274
MY2022-23,LAGUNABEACH,I00-11518-1,274
MY2022-23,LAGUNABEACH,I00-11518-2,274
MY2022-23,LAGUNABEACH,I01-11010-1,274
MY2022-23,LAGUNABEACH,I01-11010-2,274
MY2022-23,LAGUNABEACH,I01-11015-1,274
MY2022-23,LAGUNABEACH,I01-11015-2,274
MY2022-23,LAGUNABEACH,I01-11015-3,274
MY2022-23,LAGUNABEACH,I01-11021-1,274
MY2022-23,LAGUNABEACH,I01-11023-1,274
MY2022-23,LAGUNABEACH,I01-11023-2,274
MY2022-23,LAGUNABEACH,I01-11023-3,274
MY2022-23,LAGUNABEACH,I01-11023-4,274
MY2022-23,LAGUNABEACH,I01-11023-5,274
MY2022-23,LAGUNABEACH,I01-11023-6,274
MY2022-23,LAGUNABEACH,I01-11059-1,274
MY2022-23,LAGUNABEACH,I01-11059-2,274
MY2022-23,LAGUNABEACH,I01-11059-3,274
MY2022-23,LAGUNABEACH,I01-11065-1,274
MY2022-23,LAGUNABEACH,I01-11077-1,274
MY2022-23,LAGUNABEACH,I01-11077-2,274
MY2022-23,LAGUNABEACH,I01-11093-1,274
MY2022-23,LAGUNABEACH,I01-11093-2,274
MY2022-23,LAGUNABEACH,I01-11109-1,274
MY2022-23,LAGUNABEACH,I01-11109-2,274
MY2022-23,LAGUNABEACH,I01-11195-1,274
MY2022-23,LAGUNABEACH,I01-11195-2,274
MY2022-23,LAGUNABEACH,I01-11487-1,274
MY2022-23,LAGUNABEACH,I01-11487-2,274
MY2022-23,LAGUNABEACH,I01-11502-1,274
MY2022-23,LAGUNABEACH,I01-11503-1,274
MY2022-23,LAGUNABEACH,I01-11503-2,274
MY2022-23,LAGUNABEACH,I01-11503-3,274
MY2022-23,LAGUNABEACH,I01-11503-4,274
MY2022-23,LAGUNABEACH,I01-11503-5,274
MY2022-23,LAGUNABEACH,LC01-11446-1,274
MY2022-23,LAGUNABEACH,LC01-11480-1,274
MY2022-23,LAGUNABEACH,LC02-11506-1,274
MY2022-23,LAGUNABEACH,LC02-11508-1,274
MY2022-23,LAGUNABEACH,LC02-11508-2,274
MY2022-23,LAGUNABEACH,LC02-11508-3,274
MY2022-23,LAGUNABEACH,LC03-11455-1,274
MY2022-23,LAGUNABEACH,LC03-11515-1,274
MY2022-23,LAGUNABEACH,LC04-11199-1,274
MY2022-23,LAGUNABEACH,LC05-11017-1,274
MY2022-23,LAGUNABEACH,LC05-11017-2,274
MY2022-23,LAGUNABEACH,LC05-11017-3,274
MY2022-23,LAGUNABEACH,LC06-11019-1,274
MY2022-23,LAGUNABEACH,LC06-11019-2,274
MY2022-23,LAGUNABEACH,LC06-11019-3,274
MY2022-23,LAGUNABEACH,LC06-11509-1,274
MY2022-23,LAGUNABEACH,LC06-11509-2,274
MY2022-23,LAGUNABEACH,NC05-10091-1,274
MY2022-23,PALISADES,L01-458-1,267
MY2022-23,PALISADES,L01-471-1,267
MY2022-23,PALISADES,L01-494-1,267
MY2022-23,PALISADES,L01-514-1,267
MY2022-23,PALISADES,L01-517-1,267
MY2022-23,PALISADES,L01-517-2,267
MY2022-23,PALISADES,L01-517-3,267
MY2022-23,PALISADES,L01-517-4,267
MY2022-23,PALISADES,L01-517-5,267
MY2022-23,PALISADES,L01-517-6,267
MY2022-23,PALISADES,L01-517-7,267
MY2022-23,PALISADES,L01-517-8,267
MY2022-23,PALISADES,L01-548-1,267
MY2022-23,PALISADES,L01-551-1,267
MY2022-23,PALISADES,L01-556-1,267
MY2022-23,PALISADES,L01-579-1,267
MY2022-23,PALISADES,L01-579-2,267
MY2022-23,PALISADES,L01-602-1,267
MY2022-23,PALISADES,L01-602-2,267
MY2022-23,PALISADES,L01-618-1,267
MY2022-23,PALISADES,L01-618-2,267
MY2022-23,PALISADES,L01-618-3,267
MY2022-23,PALISADES,L01-618-4,267
MY2022-23,PALISADES,L01-618-5 (L01S09),267
MY2022-23,PALISADES,L01-724-3,267
MY2022-23,PALISADES,L01-724-4 (L01P03),267
MY2022-23,PALISADES,L01-747-1,267
MY2022-23,PALISADES,L01-747-2,267
MY2022-23,PALISADES,L01-748-1,267
MY2022-23,PALISADES,L01-748-2,267
MY2022-23,PALISADES,L01-749-1,267
MY2022-23,PALISADES,L01-749-2,267
MY2022-23,PALISADES,L01-749-2d,267
MY2022-23,PALISADES,L01-749-3,267
MY2022-23,PALISADES,L01-749-4,267
MY2022-23,PALISADES,L01-749-5,267
MY2022-23,PALISADES,L01-766-1,267
MY2022-23,PALISADES,L01-766-2 (L01S06),267
MY2022-23,PALISADES,L01-766-3,267
MY2022-23,PALISADES,L01-766-4,267
MY2022-23,PALISADES,L01-766-5,267
MY2022-23,PALISADES,L01-766-6,267
MY2022-23,PALISADES,L01-766-7,267
MY2022-23,PALISADES,L01-766-8,267
MY2022-23,PALISADES,L01-766-9,267
MY2022-23,PALISADES,L02-541-1,267
MY2022-23,PALISADES,L02-541-10,267
MY2022-23,PALISADES,L02-541-2,267
MY2022-23,PALISADES,L02-541-3,267
MY2022-23,PALISADES,L02-541-4,267
MY2022-23,PALISADES,L02-541-5,267
MY2022-23,PALISADES,L02-541-6,267
MY2022-23,PALISADES,L02-541-7,267
MY2022-23,PALISADES,L02-541-8,267
MY2022-23,PALISADES,L02-541-9 (L02P02),267
MY2022-23,PALISADES,L02-571-1,267
MY2022-23,PALISADES,L02-571-2,267
MY2022-23,PALISADES,L02-571-3,267
MY2022-23,PALISADES,L02-571-4,267
MY2022-23,PALISADES,L02-571-5 (L02TBN2),267
MY2022-23,PALISADES,L02-571-6,267
MY2022-23,PALISADES,L05-503-1,267
MY2022-23,PALISADES,M00.1-070-1,267
MY2022-23,PALISADES,M00.1-070-2,267
MY2022-23,PALISADES,M00.1-070-3,267
MY2022-23,PALISADES,M00.1-070-4,267
MY2022-23,PALISADES,M00.1-070-5,267
MY2022-23,PALISADES,M00.1-070-6,267
MY2022-23,PALISADES,M00.1-071-1 (M00S04),267
MY2022-23,PALISADES,M00.1-071-2 (M00S04),267
MY2022-23,PALISADES,M00.1-071-3 (M00S04),267
MY2022-23,PALISADES,M00.1-071-4 (M00S04),267
MY2022-23,PALISADES,M00.2-066-1 (M00S07),267
MY2022-23,PALISADES,M00.3-169-1,267
MY2022-23,PALISADES,M00.3-169-2,267
MY2022-23,PALISADES,M00.3-169-3,267
MY2022-23,PALISADES,M01-002-1,267
MY2022-23,PALISADES,M01-003-1,267
MY2022-23,PALISADES,M01-003-2,267
MY2022-23,PALISADES,M01-008-1,267
MY2022-23,PALISADES,M01-010-1,267
MY2022-23,PALISADES,M01-010-2,267
MY2022-23,PALISADES,M01-010-3,267
MY2022-23,PALISADES,M01-014-1,267
MY2022-23,PALISADES,M01-038-1,267
MY2022-23,PALISADES,M01-038-2,267
MY2022-23,PALISADES,M01-038-3,267
MY2022-23,PALISADES,M01-038-4,267
MY2022-23,PALISADES,M01-038-5,267
MY2022-23,PALISADES,M01-038-6,267
MY2022-23,PALISADES,M01-042-1 (M01S01),267
MY2022-23,PALISADES,M01-047-1,267
MY2022-23,PALISADES,M01-050-1,267
MY2022-23,PALISADES,M01-050-2,267
MY2022-23,PALISADES,M01-050-4 (M01@CGV),267
MY2022-23,PALISADES,M01-050-5,267
MY2022-23,PALISADES,M01-050-6,267
MY2022-23,PALISADES,M01-050-7,267
MY2022-23,PALISADES,M01-050-8,267
MY2022-23,PALISADES,M01-060-3,267
MY2022-23,PALISADES,M01-088-1,267
MY2022-23,PALISADES,M01-089-1,267
MY2022-23,PALISADES,M01-092-1,267
MY2022-23,PALISADES,M01-095-1,267
MY2022-23,PALISADES,M01-095-2,267
MY2022-23,PALISADES,M01-095-3,267
MY2022-23,PALISADES,M01-096-1,267
MY2022-23,PALISADES,M01-099-1,267
MY2022-23,PALISADES,M01-124-1,267
MY2022-23,PALISADES,M01-124-2,267
MY2022-23,PALISADES,M01-124-3,267
MY2022-23,PALISADES,M01-124-4,267
MY2022-23,PALISADES,M01-124-5,267
MY2022-23,PALISADES,M01-168-1 (M00P03),267
MY2022-23,PALISADES,M01-168-1d (M00P03),267
MY2022-23,PALISADES,M01-168-2 (M00P03),267
MY2022-23,PALISADES,M01-168-2d (M00P03),267
MY2022-23,PALISADES,M02-013-1,267
MY2022-23,PALISADES,M02-013-2,267
MY2022-23,PALISADES,M02-015-1,267
MY2022-23,PALISADES,M02-028-1 (M02P08),267
MY2022-23,PALISADES,M02-028-2 (M02P08),267
MY2022-23,PALISADES,M02-029-1,267
MY2022-23,PALISADES,M02-032-1,267
MY2022-23,PALISADES,M02-041-1,267
MY2022-23,PALISADES,M02-041-2,267
MY2022-23,PALISADES,M02-052-1,267
MY2022-23,PALISADES,M02-052-2,267
MY2022-23,PALISADES,M02-052-3,267
MY2022-23,PALISADES,M02-052-4,267
MY2022-23,PALISADES,M02-056-1,267
MY2022-23,PALISADES,M02-056-2,267
MY2022-23,PALISADES,M02-061-1,267
MY2022-23,PALISADES,M02-061-2,267
MY2022-23,PALISADES,M02-061-3,267
MY2022-23,PALISADES,M02-061-4 (SCBS@M02),267
MY2022-23,PALISADES,M02-061-5,267
MY2022-23,PALISADES,M02-061-6,267
MY2022-23,PALISADES,M02-061-7,267
MY2022-23,PALISADES,M02-061-8,267
MY2022-23,PALISADES,M02-061-9,267
MY2022-23,PALISADES,M02-077-1,267
MY2022-23,PALISADES,M02-085-1 (M02P06),267
MY2022-23,PALISADES,M02-085-2,267
MY2022-23,PALISADES,M02-086-1,267
MY2022-23,PALISADES,M02-101-1,267
MY2022-23,PALISADES,M02-102-1,267
MY2022-23,PALISADES,M02-142-1,267
MY2022-23,PALISADES,M02-142-2,267
MY2022-23,PALISADES,SC01-077-1,267
MY2022-23,PALISADES,SC01-077-2,267
MY2022-23,PALISADES,SC02-072-1,267
MY2022-23,PALISADES,SC02-072-2,267
MY2022-23,PALISADES,SC02-072-3,267
MY2022-23,PALISADES,SC02-072-4,267
MY2022-23,PALISADES,SC03-067-1,267
MY2022-23,PALISADES,SC03-067-2,267
MY2022-23,PALISADES,SC04-090-1 (M00S05),267
MY2022-23,PALISADES,SC04-090-2 (M00S05),267
MY2022-23,PALISADES,SC04-111-1,267
MY2022-23,PALISADES,SC05-073-1,267
MY2022-23,PALISADES,SC05-073-2,267
MY2022-23,PALISADES,SC05-073-3,267
MY2022-23,PALISADES,SC06-146-1 (M00P02),267
MY2022-23,PALISADES,SC06-146-2 (M00P02),267
MY2022-23,PALISADES,SC07-079-1,267
MY2022-23,PALISADES,SC07-079-2,267
MY2022-23,PALISADES,SC07-079-3,267
MY2022-23,PALISADES,SC07-079-4,267
MY2022-23,PALISADES,SC07-079-5,267
MY2022-23,PALISADES,SC07-079-6,267
MY2022-23,PALISADES,SC09-081-1,267
MY2022-23,PALISADES,SC09-081-2,267
MY2022-23,PALISADES,SC09-081-2d,267
MY2022-23,PALISADES,SC10-075-1 (M00P05),267
MY2022-23,PALISADES,SC10-075-2,267
MY2022-23,PALISADES,SC10-075-3 (M00S01),267
MY2022-23,PALISADES,SC11-026-1 (M00P01),267
MY2022-23,PALISADES,SC11-035-3,267
MY2022-23,PALISADES,SC11-035-3d,267
MY2022-23,PALISADES,SC11-130-1,267
MY2022-23,PALISADES,SC11-130-2,267
MY2022-23,PALISADES,SC12-068-1,267
MY2022-23,PALISADES,SC12-068-2,267
MY2022-23,PALISADES,SC12-068-3,267
MY2022-23,PALISADES,SC12-068-4,267
MY2022-23,PALISADES,SC12-068-5,267
MY2022-23,PALISADES,SM01-086-1 (M03P01),267
MY2022-23,PALISADES,SM01-086-2,267
MY2022-23,SULPHURCREEK,J01-10017-1 (J01TBN4),279
MY2022-23,SULPHURCREEK,J01-10018-1 (J01TBN5),279
MY2022-23,SULPHURCREEK,J01-10019-1 (J01P33),279
MY2022-23,SULPHURCREEK,J01-10019-2 (J01TBN6),279
MY2022-23,SULPHURCREEK,J01-10041-1,279
MY2022-23,SULPHURCREEK,J01-10041-2 (J03P13),279
MY2022-23,SULPHURCREEK,J01-9005-1 (J03P05),279
MY2022-23,SULPHURCREEK,J01-9005-2 (J03P05),279
MY2022-23,SULPHURCREEK,J01-9005-3,279
MY2022-23,SULPHURCREEK,J01-9005-4,279
MY2022-23,SULPHURCREEK,J01-9005-5,279
MY2022-23,SULPHURCREEK,J01-9005-6,279
MY2022-23,SULPHURCREEK,J01-9007-1 (J02P05),279
MY2022-23,SULPHURCREEK,J01-9008-1 (J01P30),279
MY2022-23,SULPHURCREEK,J01-9082-1,279
MY2022-23,SULPHURCREEK,J01-9082-2,279
MY2022-23,SULPHURCREEK,J01-9082-3,279
MY2022-23,SULPHURCREEK,J01-9082-4,279
MY2022-23,SULPHURCREEK,J01-9082-5 (J02P08),279
MY2022-23,SULPHURCREEK,J01-9096-1,279
MY2022-23,SULPHURCREEK,J01-9096-2,279
MY2022-23,SULPHURCREEK,J01-9096-3,279
MY2022-23,SULPHURCREEK,J01-9131-1 (J01P28),279
MY2022-23,SULPHURCREEK,J01-9144-1 (J01P23),279
MY2022-23,SULPHURCREEK,J01-9144-2,279
MY2022-23,SULPHURCREEK,J01-9144-3,279
MY2022-23,SULPHURCREEK,J01-9144-4 (J01P26),279
MY2022-23,SULPHURCREEK,J01-9224-1 (J01P24),279
MY2022-23,SULPHURCREEK,J01-9224-2 (J01P25),279
MY2022-23,SULPHURCREEK,J01-9224-3 (J01TBN7),279
MY2022-23,SULPHURCREEK,J01-9311-1,279
MY2022-23,SULPHURCREEK,J01-9313-1,279
MY2022-23,SULPHURCREEK,J01-9364-1,279
MY2022-23,SULPHURCREEK,J01-9364-2,279
MY2022-23,SULPHURCREEK,J01-9364-3 (J01P21),279
MY2022-23,SULPHURCREEK,J01-9364-4,279
MY2022-23,SULPHURCREEK,J01-9992-1 (J01P27),279
MY2022-23,SULPHURCREEK,J01-9995-1,279
MY2022-23,SULPHURCREEK,J03-9190-1,279
MY2022-23,SULPHURCREEK,J03-9199-1,279
MY2022-23,SULPHURCREEK,J03-9199-2,279
MY2022-23,SULPHURCREEK,J03-9215-1,279
MY2022-23,SULPHURCREEK,J03-9215-2,279
MY2022-23,SULPHURCREEK,J03-9215-3,279
MY2022-23,SULPHURCREEK,J03-9215-4,279
MY2022-23,SULPHURCREEK,J03-9215-5,279
MY2022-23,SULPHURCREEK,J03-9215-6,279
MY2022-23,SULPHURCREEK,J03-9216-1 (J03P01),279
MY2022-23,SULPHURCREEK,J03-9216-2,279
MY2022-23,SULPHURCREEK,J03-9216-3,279
MY2022-23,SULPHURCREEK,J03-9216-5,279
MY2022-23,SULPHURCREEK,J03-9221-1 (J03P02),279
MY2022-23,SULPHURCREEK,J03-9234-1,279
MY2022-23,SULPHURCREEK,J03-9234-2,279
MY2022-23,SULPHURCREEK,J03-9234-3,279
MY2022-23,SULPHURCREEK,J03-9234-4,279
MY2022-23,SULPHURCREEK,J03-9234-5,279
MY2022-23,SULPHURCREEK,J03-9234-6,279
MY2022-23,SULPHURCREEK,J03-9234-7,279
MY2022-23,SULPHURCREEK,J03-9234-8,279
MY2022-23,SULPHURCREEK,J03-9368-1 (J03TBN1),279
MY2022-23,SULPHURCREEK,J03-9368-2 (J03TBN2),279
MY2022-23,SULPHURCREEK,J04-9249-1,279
MY2022-23,SULPHURCREEK,J05-9255-1 (J05P01),279
MY2022-23,SULPHURCREEK,J05-9271-1,279
MY2022-23,SULPHURCREEK,J05-9271-2,279
MY2022-23,SULPHURCREEK,J05-9271-3,279
MY2022-23,SULPHURCREEK,J05-9271-4,279
MY2022-23,SULPHURCREEK,J05-9271-5,279
MY2022-23,SULPHURCREEK,J05-9271-6,279
MY2022-23,SULPHURCREEK,J05-9271-7,279
MY2022-23,SULPHURCREEK,J05-9800-1,279
MY2022-23,SULPHURCREEK,K01-12032-1,279
MY2022-23,SULPHURCREEK,K01-12032-2 (K01P11),279
MY2022-23,SULPHURCREEK,K01-12032-3,279
MY2022-23,SULPHURCREEK,K01-12036-1,279
