JURISDICTI3,Sample Type,Parameter,ResultJuris,Units
ALISO VIEJO,Total,Disulfoton,0.48148148148148145,ng/L
LAGUNA NIGUEL,Dissolved,Disulfoton,0.5,ng/L
ALISO VIEJO,Dissolved,Disulfoton,0.48148148148148145,ng/L
ORANGE CO,Total,Disulfoton,0.47058823529411764,ng/L
ORANGE CO,Dissolved,Disulfoton,0.47058823529411764,ng/L
LAGUNA HILLS,Total,Disulfoton,0.5,ng/L
LAGUNA HILLS,Dissolved,Disulfoton,0.5,ng/L
DANA POINT,Total,Disulfoton,0.5,ng/L
SAN JUAN CAPISTRANO,Total,Disulfoton,0.5,ng/L
DANA POINT,Dissolved,Disulfoton,0.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Disulfoton,0.5,ng/L
SAN CLEMENTE,Total,Disulfoton,0.4444444444444444,ng/L
SAN CLEMENTE,Dissolved,Disulfoton,0.4444444444444444,ng/L
LAGUNA BEACH,Total,Disulfoton,0.5,ng/L
LAGUNA BEACH,Dissolved,Disulfoton,0.5,ng/L
LAKE FOREST,Total,Endosulfan-I,1.25,ng/L
MISSION VIEJO,Total,Endosulfan-I,1.25,ng/L
LAKE FOREST,Dissolved,Endosulfan-I,1.25,ng/L
MISSION VIEJO,Dissolved,Endosulfan-I,1.25,ng/L
LAGUNA WOODS,Total,Endosulfan-I,1.25,ng/L
LAGUNA WOODS,Dissolved,Endosulfan-I,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Endosulfan-I,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Endosulfan-I,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Endosulfan-I,1.25,ng/L
ALISO VIEJO,Total,Endosulfan-I,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Endosulfan-I,1.25,ng/L
ALISO VIEJO,Dissolved,Endosulfan-I,1.2037037037037037,ng/L
ORANGE CO,Total,Endosulfan-I,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Endosulfan-I,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Endosulfan-I,1.25,ng/L
LAGUNA HILLS,Dissolved,Endosulfan-I,1.25,ng/L
DANA POINT,Total,Endosulfan-I,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Endosulfan-I,1.25,ng/L
DANA POINT,Dissolved,Endosulfan-I,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Endosulfan-I,1.25,ng/L
SAN CLEMENTE,Total,Endosulfan-I,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Endosulfan-I,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Endosulfan-I,1.25,ng/L
LAGUNA BEACH,Dissolved,Endosulfan-I,1.25,ng/L
LAKE FOREST,Total,Endosulfan-II,1.25,ng/L
MISSION VIEJO,Total,Endosulfan-II,1.25,ng/L
LAKE FOREST,Dissolved,Endosulfan-II,1.25,ng/L
MISSION VIEJO,Dissolved,Endosulfan-II,1.25,ng/L
LAGUNA WOODS,Total,Endosulfan-II,1.25,ng/L
LAGUNA WOODS,Dissolved,Endosulfan-II,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Endosulfan-II,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Endosulfan-II,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Endosulfan-II,1.25,ng/L
ALISO VIEJO,Total,Endosulfan-II,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Endosulfan-II,1.25,ng/L
ALISO VIEJO,Dissolved,Endosulfan-II,1.2037037037037037,ng/L
ORANGE CO,Total,Endosulfan-II,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Endosulfan-II,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Endosulfan-II,1.25,ng/L
LAGUNA HILLS,Dissolved,Endosulfan-II,1.25,ng/L
DANA POINT,Total,Endosulfan-II,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Endosulfan-II,1.25,ng/L
DANA POINT,Dissolved,Endosulfan-II,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Endosulfan-II,1.25,ng/L
SAN CLEMENTE,Total,Endosulfan-II,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Endosulfan-II,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Endosulfan-II,1.25,ng/L
LAGUNA BEACH,Dissolved,Endosulfan-II,1.25,ng/L
LAKE FOREST,Total,Endosulfan Sulfate,1.25,ng/L
MISSION VIEJO,Total,Endosulfan Sulfate,1.25,ng/L
LAKE FOREST,Dissolved,Endosulfan Sulfate,1.25,ng/L
MISSION VIEJO,Dissolved,Endosulfan Sulfate,1.25,ng/L
LAGUNA WOODS,Total,Endosulfan Sulfate,1.25,ng/L
LAGUNA WOODS,Dissolved,Endosulfan Sulfate,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Endosulfan Sulfate,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Endosulfan Sulfate,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Endosulfan Sulfate,1.25,ng/L
ALISO VIEJO,Total,Endosulfan Sulfate,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Endosulfan Sulfate,1.25,ng/L
ALISO VIEJO,Dissolved,Endosulfan Sulfate,1.2037037037037037,ng/L
ORANGE CO,Total,Endosulfan Sulfate,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Endosulfan Sulfate,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Endosulfan Sulfate,1.25,ng/L
LAGUNA HILLS,Dissolved,Endosulfan Sulfate,1.25,ng/L
DANA POINT,Total,Endosulfan Sulfate,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Endosulfan Sulfate,1.25,ng/L
DANA POINT,Dissolved,Endosulfan Sulfate,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Endosulfan Sulfate,1.25,ng/L
SAN CLEMENTE,Total,Endosulfan Sulfate,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Endosulfan Sulfate,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Endosulfan Sulfate,1.25,ng/L
LAGUNA BEACH,Dissolved,Endosulfan Sulfate,1.25,ng/L
LAKE FOREST,Total,Endrin,1.25,ng/L
MISSION VIEJO,Total,Endrin,1.25,ng/L
LAKE FOREST,Dissolved,Endrin,1.25,ng/L
MISSION VIEJO,Dissolved,Endrin,1.25,ng/L
LAGUNA WOODS,Total,Endrin,1.25,ng/L
LAGUNA WOODS,Dissolved,Endrin,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Endrin,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Endrin,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Endrin,1.25,ng/L
ALISO VIEJO,Total,Endrin,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Endrin,1.25,ng/L
ALISO VIEJO,Dissolved,Endrin,1.2037037037037037,ng/L
ORANGE CO,Total,Endrin,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Endrin,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Endrin,1.25,ng/L
LAGUNA HILLS,Dissolved,Endrin,1.25,ng/L
DANA POINT,Total,Endrin,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Endrin,1.25,ng/L
DANA POINT,Dissolved,Endrin,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Endrin,1.25,ng/L
SAN CLEMENTE,Total,Endrin,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Endrin,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Endrin,1.25,ng/L
LAGUNA BEACH,Dissolved,Endrin,1.25,ng/L
LAKE FOREST,Total,Endrin Aldehyde,1.25,ng/L
MISSION VIEJO,Total,Endrin Aldehyde,1.25,ng/L
LAKE FOREST,Dissolved,Endrin Aldehyde,1.25,ng/L
MISSION VIEJO,Dissolved,Endrin Aldehyde,1.25,ng/L
LAGUNA WOODS,Total,Endrin Aldehyde,1.25,ng/L
LAGUNA WOODS,Dissolved,Endrin Aldehyde,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Endrin Aldehyde,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Endrin Aldehyde,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Endrin Aldehyde,1.25,ng/L
ALISO VIEJO,Total,Endrin Aldehyde,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Endrin Aldehyde,1.25,ng/L
ALISO VIEJO,Dissolved,Endrin Aldehyde,1.2037037037037037,ng/L
ORANGE CO,Total,Endrin Aldehyde,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Endrin Aldehyde,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Endrin Aldehyde,1.25,ng/L
LAGUNA HILLS,Dissolved,Endrin Aldehyde,1.25,ng/L
DANA POINT,Total,Endrin Aldehyde,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Endrin Aldehyde,1.25,ng/L
DANA POINT,Dissolved,Endrin Aldehyde,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Endrin Aldehyde,1.25,ng/L
SAN CLEMENTE,Total,Endrin Aldehyde,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Endrin Aldehyde,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Endrin Aldehyde,1.25,ng/L
LAGUNA BEACH,Dissolved,Endrin Aldehyde,1.25,ng/L
LAKE FOREST,Total,Ethoprop (Ethoprofos),0.5,ng/L
MISSION VIEJO,Total,Ethoprop (Ethoprofos),0.5,ng/L
LAKE FOREST,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L
MISSION VIEJO,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L
LAGUNA WOODS,Total,Ethoprop (Ethoprofos),0.5,ng/L
LAGUNA WOODS,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L
RANCHO SANTA MARGARITA,Total,Ethoprop (Ethoprofos),0.46296296296296297,ng/L
RANCHO SANTA MARGARITA,Dissolved,Ethoprop (Ethoprofos),0.46296296296296297,ng/L
LAGUNA NIGUEL,Total,Ethoprop (Ethoprofos),0.5,ng/L
ALISO VIEJO,Total,Ethoprop (Ethoprofos),0.48148148148148145,ng/L
LAGUNA NIGUEL,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L
ALISO VIEJO,Dissolved,Ethoprop (Ethoprofos),0.48148148148148145,ng/L
ORANGE CO,Total,Ethoprop (Ethoprofos),0.47058823529411764,ng/L
ORANGE CO,Dissolved,Ethoprop (Ethoprofos),0.47058823529411764,ng/L
LAGUNA HILLS,Total,Ethoprop (Ethoprofos),0.5,ng/L
LAGUNA HILLS,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L
DANA POINT,Total,Ethoprop (Ethoprofos),0.5,ng/L
SAN JUAN CAPISTRANO,Total,Ethoprop (Ethoprofos),0.5,ng/L
DANA POINT,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L
SAN CLEMENTE,Total,Ethoprop (Ethoprofos),0.4444444444444444,ng/L
SAN CLEMENTE,Dissolved,Ethoprop (Ethoprofos),0.4444444444444444,ng/L
LAGUNA BEACH,Total,Ethoprop (Ethoprofos),0.5,ng/L
LAGUNA BEACH,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L
LAKE FOREST,Total,Ethyl Parathion,5,ng/L
MISSION VIEJO,Total,Ethyl Parathion,5,ng/L
LAKE FOREST,Dissolved,Ethyl Parathion,5,ng/L
MISSION VIEJO,Dissolved,Ethyl Parathion,5,ng/L
LAGUNA WOODS,Total,Ethyl Parathion,5,ng/L
LAGUNA WOODS,Dissolved,Ethyl Parathion,5,ng/L
RANCHO SANTA MARGARITA,Total,Ethyl Parathion,4.62962962962963,ng/L
RANCHO SANTA MARGARITA,Dissolved,Ethyl Parathion,4.62962962962963,ng/L
LAGUNA NIGUEL,Total,Ethyl Parathion,5,ng/L
ALISO VIEJO,Total,Ethyl Parathion,4.814814814814815,ng/L
LAGUNA NIGUEL,Dissolved,Ethyl Parathion,5,ng/L
ALISO VIEJO,Dissolved,Ethyl Parathion,4.814814814814815,ng/L
ORANGE CO,Total,Ethyl Parathion,4.705882352941177,ng/L
ORANGE CO,Dissolved,Ethyl Parathion,4.705882352941177,ng/L
LAGUNA HILLS,Total,Ethyl Parathion,5,ng/L
LAGUNA HILLS,Dissolved,Ethyl Parathion,5,ng/L
DANA POINT,Total,Ethyl Parathion,5,ng/L
SAN JUAN CAPISTRANO,Total,Ethyl Parathion,5,ng/L
DANA POINT,Dissolved,Ethyl Parathion,5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Ethyl Parathion,5,ng/L
SAN CLEMENTE,Total,Ethyl Parathion,4.444444444444445,ng/L
SAN CLEMENTE,Dissolved,Ethyl Parathion,4.444444444444445,ng/L
LAGUNA BEACH,Total,Ethyl Parathion,5,ng/L
LAGUNA BEACH,Dissolved,Ethyl Parathion,5,ng/L
LAKE FOREST,Total,Fenchlorphos (Ronnel),1,ng/L
MISSION VIEJO,Total,Fenchlorphos (Ronnel),1,ng/L
LAKE FOREST,Dissolved,Fenchlorphos (Ronnel),1,ng/L
MISSION VIEJO,Dissolved,Fenchlorphos (Ronnel),1,ng/L
LAGUNA WOODS,Total,Fenchlorphos (Ronnel),1,ng/L
LAGUNA WOODS,Dissolved,Fenchlorphos (Ronnel),1,ng/L
RANCHO SANTA MARGARITA,Total,Fenchlorphos (Ronnel),0.9259259259259259,ng/L
RANCHO SANTA MARGARITA,Dissolved,Fenchlorphos (Ronnel),0.9259259259259259,ng/L
LAGUNA NIGUEL,Total,Fenchlorphos (Ronnel),1,ng/L
ALISO VIEJO,Total,Fenchlorphos (Ronnel),0.9629629629629629,ng/L
LAGUNA NIGUEL,Dissolved,Fenchlorphos (Ronnel),1,ng/L
ALISO VIEJO,Dissolved,Fenchlorphos (Ronnel),0.9629629629629629,ng/L
ORANGE CO,Total,Fenchlorphos (Ronnel),0.9411764705882353,ng/L
ORANGE CO,Dissolved,Fenchlorphos (Ronnel),0.9411764705882353,ng/L
LAGUNA HILLS,Total,Fenchlorphos (Ronnel),1,ng/L
LAGUNA HILLS,Dissolved,Fenchlorphos (Ronnel),1,ng/L
DANA POINT,Total,Fenchlorphos (Ronnel),1,ng/L
SAN JUAN CAPISTRANO,Total,Fenchlorphos (Ronnel),1,ng/L
DANA POINT,Dissolved,Fenchlorphos (Ronnel),1,ng/L
SAN JUAN CAPISTRANO,Dissolved,Fenchlorphos (Ronnel),1,ng/L
SAN CLEMENTE,Total,Fenchlorphos (Ronnel),0.8888888888888888,ng/L
SAN CLEMENTE,Dissolved,Fenchlorphos (Ronnel),0.8888888888888888,ng/L
LAGUNA BEACH,Total,Fenchlorphos (Ronnel),1,ng/L
LAGUNA BEACH,Dissolved,Fenchlorphos (Ronnel),1,ng/L
LAKE FOREST,Total,Fensulfothion,0.5,ng/L
MISSION VIEJO,Total,Fensulfothion,0.5,ng/L
LAKE FOREST,Dissolved,Fensulfothion,0.5,ng/L
MISSION VIEJO,Dissolved,Fensulfothion,0.5,ng/L
LAGUNA WOODS,Total,Fensulfothion,0.5,ng/L
LAGUNA WOODS,Dissolved,Fensulfothion,0.5,ng/L
RANCHO SANTA MARGARITA,Total,Fensulfothion,0.46296296296296297,ng/L
RANCHO SANTA MARGARITA,Dissolved,Fensulfothion,0.46296296296296297,ng/L
LAGUNA NIGUEL,Total,Fensulfothion,0.5,ng/L
ALISO VIEJO,Total,Fensulfothion,0.48148148148148145,ng/L
LAGUNA NIGUEL,Dissolved,Fensulfothion,0.5,ng/L
ALISO VIEJO,Dissolved,Fensulfothion,0.48148148148148145,ng/L
ORANGE CO,Total,Fensulfothion,0.47058823529411764,ng/L
ORANGE CO,Dissolved,Fensulfothion,0.47058823529411764,ng/L
LAGUNA HILLS,Total,Fensulfothion,0.5,ng/L
LAGUNA HILLS,Dissolved,Fensulfothion,0.5,ng/L
DANA POINT,Total,Fensulfothion,0.5,ng/L
SAN JUAN CAPISTRANO,Total,Fensulfothion,0.5,ng/L
DANA POINT,Dissolved,Fensulfothion,0.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Fensulfothion,0.5,ng/L
SAN CLEMENTE,Total,Fensulfothion,0.4444444444444444,ng/L
SAN CLEMENTE,Dissolved,Fensulfothion,0.4444444444444444,ng/L
LAGUNA BEACH,Total,Fensulfothion,0.5,ng/L
LAGUNA BEACH,Dissolved,Fensulfothion,0.5,ng/L
LAKE FOREST,Total,Fenthion,1,ng/L
MISSION VIEJO,Total,Fenthion,1,ng/L
LAKE FOREST,Dissolved,Fenthion,1,ng/L
MISSION VIEJO,Dissolved,Fenthion,1,ng/L
LAGUNA WOODS,Total,Fenthion,1,ng/L
LAGUNA WOODS,Dissolved,Fenthion,1,ng/L
RANCHO SANTA MARGARITA,Total,Fenthion,0.9259259259259259,ng/L
RANCHO SANTA MARGARITA,Dissolved,Fenthion,0.9259259259259259,ng/L
LAGUNA NIGUEL,Total,Fenthion,1,ng/L
ALISO VIEJO,Total,Fenthion,0.9629629629629629,ng/L
LAGUNA NIGUEL,Dissolved,Fenthion,1,ng/L
ALISO VIEJO,Dissolved,Fenthion,0.9629629629629629,ng/L
ORANGE CO,Total,Fenthion,0.9411764705882353,ng/L
ORANGE CO,Dissolved,Fenthion,0.9411764705882353,ng/L
LAGUNA HILLS,Total,Fenthion,1,ng/L
LAGUNA HILLS,Dissolved,Fenthion,1,ng/L
DANA POINT,Total,Fenthion,1,ng/L
SAN JUAN CAPISTRANO,Total,Fenthion,1,ng/L
DANA POINT,Dissolved,Fenthion,1,ng/L
SAN JUAN CAPISTRANO,Dissolved,Fenthion,1,ng/L
SAN CLEMENTE,Total,Fenthion,0.8888888888888888,ng/L
SAN CLEMENTE,Dissolved,Fenthion,0.8888888888888888,ng/L
LAGUNA BEACH,Total,Fenthion,1,ng/L
LAGUNA BEACH,Dissolved,Fenthion,1,ng/L
LAKE FOREST,Total,Fluoranthene,2.473333333333333,ng/L
MISSION VIEJO,Total,Fluoranthene,2.0228571428571427,ng/L
LAKE FOREST,Dissolved,Fluoranthene,2.473333333333333,ng/L
MISSION VIEJO,Dissolved,Fluoranthene,2.0228571428571427,ng/L
LAGUNA WOODS,Dissolved,Fluoranthene,0.8333333333333334,ng/L
RANCHO SANTA MARGARITA,Total,Fluoranthene,0.8333333333333334,ng/L
RANCHO SANTA MARGARITA,Dissolved,Fluoranthene,0.8333333333333334,ng/L
LAGUNA NIGUEL,Total,Fluoranthene,1.0714285714285714,ng/L
ALISO VIEJO,Total,Fluoranthene,2.5127450980392156,ng/L
LAGUNA NIGUEL,Dissolved,Fluoranthene,1.0714285714285714,ng/L
ALISO VIEJO,Dissolved,Fluoranthene,2.5127450980392156,ng/L
ORANGE CO,Total,Fluoranthene,1.7515625,ng/L
ORANGE CO,Dissolved,Fluoranthene,1.7515625,ng/L
LAGUNA HILLS,Total,Fluoranthene,1.25,ng/L
LAGUNA WOODS,Total,Fluoranthene,0.8333333333333334,ng/L
LAGUNA HILLS,Dissolved,Fluoranthene,1.25,ng/L
DANA POINT,Total,Fluoranthene,1.1363636363636365,ng/L
DANA POINT,Dissolved,Fluoranthene,1.1363636363636365,ng/L
SAN JUAN CAPISTRANO,Dissolved,Fluoranthene,1.0714285714285714,ng/L
SAN JUAN CAPISTRANO,Total,Fluoranthene,1.0714285714285714,ng/L
SAN CLEMENTE,Total,Fluoranthene,1.8305555555555555,ng/L
SAN CLEMENTE,Dissolved,Fluoranthene,1.8305555555555555,ng/L
LAGUNA BEACH,Dissolved,Fluoranthene,0,ng/L
LAKE FOREST,Total,Fluorene,1,ng/L
LAKE FOREST,Dissolved,Fluorene,1,ng/L
MISSION VIEJO,Dissolved,Fluorene,1.1538461538461537,ng/L
MISSION VIEJO,Total,Fluorene,1.1538461538461537,ng/L
LAGUNA WOODS,Dissolved,Fluorene,0.8333333333333334,ng/L
RANCHO SANTA MARGARITA,Total,Fluorene,2.1649122807017545,ng/L
RANCHO SANTA MARGARITA,Dissolved,Fluorene,2.1649122807017545,ng/L
LAGUNA NIGUEL,Total,Fluorene,1.25,ng/L
ALISO VIEJO,Total,Fluorene,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Fluorene,1.25,ng/L
ALISO VIEJO,Dissolved,Fluorene,1.2037037037037037,ng/L
ORANGE CO,Total,Fluorene,1.7228571428571429,ng/L
ORANGE CO,Dissolved,Fluorene,1.7228571428571429,ng/L
LAGUNA HILLS,Total,Fluorene,1.25,ng/L
LAGUNA WOODS,Total,Fluorene,0.8333333333333334,ng/L
LAGUNA HILLS,Dissolved,Fluorene,1.25,ng/L
DANA POINT,Total,Fluorene,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Fluorene,1.25,ng/L
DANA POINT,Dissolved,Fluorene,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Fluorene,1.25,ng/L
SAN CLEMENTE,Total,Fluorene,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Fluorene,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Fluorene,1.25,ng/L
LAGUNA BEACH,Dissolved,Fluorene,1.25,ng/L
LAKE FOREST,Total,Heptachlor,1.25,ng/L
MISSION VIEJO,Total,Heptachlor,1.25,ng/L
LAKE FOREST,Dissolved,Heptachlor,1.25,ng/L
MISSION VIEJO,Dissolved,Heptachlor,1.25,ng/L
LAGUNA WOODS,Total,Heptachlor,1.25,ng/L
LAGUNA WOODS,Dissolved,Heptachlor,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Heptachlor,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Heptachlor,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Heptachlor,1.25,ng/L
ALISO VIEJO,Total,Heptachlor,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Heptachlor,1.25,ng/L
ALISO VIEJO,Dissolved,Heptachlor,1.2037037037037037,ng/L
ORANGE CO,Total,Heptachlor,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Heptachlor,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Heptachlor,1.25,ng/L
LAGUNA HILLS,Dissolved,Heptachlor,1.25,ng/L
DANA POINT,Total,Heptachlor,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Heptachlor,1.25,ng/L
DANA POINT,Dissolved,Heptachlor,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Heptachlor,1.25,ng/L
SAN CLEMENTE,Total,Heptachlor,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Heptachlor,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Heptachlor,1.25,ng/L
LAGUNA BEACH,Dissolved,Heptachlor,1.25,ng/L
LAKE FOREST,Total,Heptachlor Epoxide,1.25,ng/L
MISSION VIEJO,Total,Heptachlor Epoxide,1.25,ng/L
LAKE FOREST,Dissolved,Heptachlor Epoxide,1.25,ng/L
MISSION VIEJO,Dissolved,Heptachlor Epoxide,1.25,ng/L
LAGUNA WOODS,Total,Heptachlor Epoxide,1.25,ng/L
LAGUNA WOODS,Dissolved,Heptachlor Epoxide,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Heptachlor Epoxide,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Heptachlor Epoxide,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Heptachlor Epoxide,1.25,ng/L
ALISO VIEJO,Total,Heptachlor Epoxide,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Heptachlor Epoxide,1.25,ng/L
ALISO VIEJO,Dissolved,Heptachlor Epoxide,1.2037037037037037,ng/L
ORANGE CO,Total,Heptachlor Epoxide,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Heptachlor Epoxide,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Heptachlor Epoxide,1.25,ng/L
LAGUNA HILLS,Dissolved,Heptachlor Epoxide,1.25,ng/L
DANA POINT,Total,Heptachlor Epoxide,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Heptachlor Epoxide,1.25,ng/L
DANA POINT,Dissolved,Heptachlor Epoxide,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Heptachlor Epoxide,1.25,ng/L
SAN CLEMENTE,Total,Heptachlor Epoxide,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Heptachlor Epoxide,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Heptachlor Epoxide,1.25,ng/L
LAGUNA BEACH,Dissolved,Heptachlor Epoxide,1.25,ng/L
LAKE FOREST,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
MISSION VIEJO,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
LAKE FOREST,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
MISSION VIEJO,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
LAGUNA WOODS,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
LAGUNA WOODS,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
RANCHO SANTA MARGARITA,Total,"Indeno[1,2,3-cd]pyrene",1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,"Indeno[1,2,3-cd]pyrene",1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
ALISO VIEJO,Total,"Indeno[1,2,3-cd]pyrene",1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
ALISO VIEJO,Dissolved,"Indeno[1,2,3-cd]pyrene",1.2037037037037037,ng/L
ORANGE CO,Total,"Indeno[1,2,3-cd]pyrene",1.1764705882352942,ng/L
ORANGE CO,Dissolved,"Indeno[1,2,3-cd]pyrene",1.1764705882352942,ng/L
LAGUNA HILLS,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
LAGUNA HILLS,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
DANA POINT,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
SAN JUAN CAPISTRANO,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
DANA POINT,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
SAN CLEMENTE,Total,"Indeno[1,2,3-cd]pyrene",1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,"Indeno[1,2,3-cd]pyrene",1.1111111111111112,ng/L
LAGUNA BEACH,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
LAGUNA BEACH,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L
LAKE FOREST,Total,Malathion,1.25,ng/L
MISSION VIEJO,Total,Malathion,73.578125,ng/L
LAKE FOREST,Dissolved,Malathion,1.25,ng/L
MISSION VIEJO,Dissolved,Malathion,73.578125,ng/L
LAGUNA WOODS,Total,Malathion,1.25,ng/L
LAGUNA WOODS,Dissolved,Malathion,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Malathion,25.416666666666668,ng/L
RANCHO SANTA MARGARITA,Dissolved,Malathion,25.416666666666668,ng/L
LAGUNA NIGUEL,Total,Malathion,65.62777777777778,ng/L
ALISO VIEJO,Total,Malathion,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Malathion,65.62777777777778,ng/L
ALISO VIEJO,Dissolved,Malathion,1.2037037037037037,ng/L
ORANGE CO,Total,Malathion,14.480392156862745,ng/L
