OBJECTID,FACILITYID,LSPC_LU_EDIT,Shape_Area,AREA,PERCENTAGE
640,J03-9234-6,OSFOR,4688.568709801967,0.10763515757881244,0.046376276399651015
641,J03-9234-6,OSIRR,193348.2419590018,4.438682629804634,1.9124752276171726
642,J03-9234-6,OSLOW,20201.230927604585,0.46375830424175196,0.1998174554108943
643,J03-9234-6,RESMF,937171.1836912094,21.51457604194652,9.269888645929086
644,J03-9234-6,RESSFH,4787229.937853421,109.90011677756245,47.35216918596714
645,J03-9234-6,TRANS,2073708.6601993677,47.605990703831345,20.511779169770954
646,J03-9234-6,UTIL,105694.16233781767,2.426413799718443,1.0454580043075135
647,J03-9368-1 (J03TBN1),COMM,49.64096877133461,0.0011396043924656886,0.0012340910339631603
648,J03-9368-1 (J03TBN1),EDU,671437.4638077175,15.414144847695825,16.692159207629228
649,J03-9368-1 (J03TBN1),OSDEV,33011.34409352027,0.7578392134823871,0.8206730201528822
650,J03-9368-1 (J03TBN1),OSLOW,4710.782484789123,0.10814511772212104,0.1171116231475725
651,J03-9368-1 (J03TBN1),RESMF,19964.258058083065,0.4583181339613148,0.49631811141111803
652,J03-9368-1 (J03TBN1),RESSFH,2585104.647604063,59.34607410591541,64.26656341378445
653,J03-9368-1 (J03TBN1),TRANS,708194.1049104328,16.257964593557183,17.605941560113386
654,J03-9368-2 (J03TBN2),OSDEV,21327.26523570511,0.4896085983705689,1.4302970268856505
655,J03-9368-2 (J03TBN2),OSLOW,32398.28553945893,0.7437652693523846,2.172766689547313
656,J03-9368-2 (J03TBN2),RESSFH,1120728.3327128137,25.728485207520514,75.16080399947505
657,J03-9368-2 (J03TBN2),TRANS,316653.5484603058,7.269394285544067,21.236132430018653
658,J04-9249-1,COMM,4600785.828826575,105.61993186467173,6.4266977337284885
659,J04-9249-1,IND,656682.1273981669,15.075407578846573,0.9172992825458652
660,J04-9249-1,OSAGIR,188263.4076892907,4.321950430330134,0.2629794258102542
661,J04-9249-1,OSAGNI,15622.933077836893,0.3586546274048825,0.021823199849129706
662,J04-9249-1,OSDEV,8035371.322031134,184.46748079919303,11.224365703224949
663,J04-9249-1,OSFOR,31272.701894456055,0.7179253210660907,0.04368388572521906
664,J04-9249-1,OSIRR,346766.88374216657,7.960704105001442,0.4843881086388812
665,J04-9249-1,OSLOW,1201409.2396750457,27.580671380312708,1.678212010983641
666,J04-9249-1,RESMF,6311057.230697498,144.88251779160134,8.81572381566368
667,J04-9249-1,RESSFH,35089241.81776274,805.5413722486476,49.01509421619442
668,J04-9249-1,TRANS,11677974.816192828,268.09048503747084,16.312607688783988
669,J04-9249-1,TRFWY,3011622.4270795174,69.13761417826827,4.206843732148741
670,J04-9249-1,UTIL,422574.2729172021,9.7010092566429,0.5902811439457065
671,J05-9255-1 (J05P01),COMM,498164.47299784253,11.43632841280332,16.32707047415498
672,J05-9255-1 (J05P01),OSDEV,330541.91334305215,7.5882285471687805,10.833331974352598
673,J05-9255-1 (J05P01),OSLOW,209427.79293303567,4.807819803643723,6.8638823517212515
674,J05-9255-1 (J05P01),RESMF,412518.8207172663,9.470166914543146,13.52008066178432
675,J05-9255-1 (J05P01),RESSFH,1085346.7063309602,24.91623158243365,35.57164977365681
676,J05-9255-1 (J05P01),TRANS,515156.76764618745,11.82641938198898,16.883983717228286
677,J05-9271-1,RESMF,47675.56690043394,1.0944847934635826,60.670276397811676
678,J05-9271-1,TRANS,30905.849164083284,0.7095035075264191,39.32971400235081
679,J05-9271-2,RESMF,144133.07148419088,3.308853260289404,82.54823050597658
680,J05-9271-2,TRANS,30471.610025193062,0.6995347087235728,17.45177191012516
681,J05-9271-3,RESMF,74685.08651669683,1.7145405247460774,99.89272317992138
682,J05-9271-3,TRANS,80.2057147956441,0.0018412772180777266,0.10727666846496615
683,J05-9271-4,RESMF,105245.39855732181,2.4161115596918963,91.08176185322843
684,J05-9271-4,TRANS,10305.050632743509,0.23657235659021356,8.918225219184253
685,J05-9271-5,RESMF,291579.06897939515,6.693761140935952,92.22850617451036
686,J05-9271-5,TRANS,24569.457733165167,0.5640393941985982,7.771491939319297
687,J05-9271-7,OSDEV,55752.27019127785,1.2799011295001756,14.512349124587345
688,J05-9271-7,OSLOW,3047.1970486395426,0.06995429838072323,0.7931872060016582
689,J05-9271-7,RESMF,299662.2996154822,6.87932732479974,78.0022750029096
690,J05-9271-7,TRANS,25709.49667537118,0.5902111917737926,6.692197291524367
691,J05-9800-1,OSDEV,229073.14592848215,5.258816855459476,24.915775202068556
692,J05-9800-1,OSLOW,74018.04190904708,1.6992272264027306,8.050777342879293
693,J05-9800-1,RESSFH,438783.8615288737,10.073131695812334,47.72554203958163
694,J05-9800-1,TRANS,177514.9141292595,4.075197984183798,19.307901314805324
695,J05-9800-2,IND,46.75263900054049,0.0010732971995330012,0.004213478366654349
696,J05-9800-2,OSDEV,141551.36074588404,3.2495850999317186,12.757003861672345
697,J05-9800-2,OSIRR,11781.917742038022,0.27047669581842,1.0618193236793405
698,J05-9800-2,OSLOW,885709.9321201686,20.33318353926827,79.82265210903023
699,J05-9800-2,TRANS,70507.27239882635,1.6186307260964656,6.354312254776157
700,J06-10011-1 (J06P01),COMM,10038551.175393974,230.45434641228513,24.623766903413642
701,J06-10011-1 (J06P01),OSDEV,1683939.037857319,38.65807561142512,4.130568408058141
702,J06-10011-1 (J06P01),OSIRR,275606.43265623285,6.327078399570037,0.6760406393547229
703,J06-10011-1 (J06P01),OSLOW,11610.92954012649,0.2665513311291089,0.02848068586120584
704,J06-10011-1 (J06P01),RESMF,16486301.11120906,378.47490947225305,40.43958421579387
705,J06-10011-1 (J06P01),RESSFH,3798039.588150874,87.19134022853085,9.316288762645462
706,J06-10011-1 (J06P01),TRANS,7258850.890067258,166.6409532956365,17.805383384583678
707,J06-10011-1 (J06P01),TRFWY,1214832.652673727,27.888831772702382,2.9798877889288162
708,J06-9079-1 (J06P03),COMM,1648646.559861036,37.84786855984985,10.346956667102612
709,J06-9079-1 (J06P03),IND,344240.33421970013,7.902702276978144,2.1604629566815
710,J06-9079-1 (J06P03),OSAGNI,19373.570855519065,0.44475776744800216,0.12158912832474801
711,J06-9079-1 (J06P03),OSDEV,2950549.406875084,67.73556494738565,18.517739096034695
712,J06-9079-1 (J06P03),OSIRR,47175.13676998335,1.082996452504512,0.2960726136260523
713,J06-9079-1 (J06P03),OSLOW,819909.5613364659,18.82260883802916,5.145777699500735
714,J06-9079-1 (J06P03),RESMF,2573520.636958881,59.08014075005306,16.151494905464958
715,J06-9079-1 (J06P03),RESSFH,4303948.404230284,98.80545500632573,27.01171295306002
716,J06-9079-1 (J06P03),TRANS,3004455.8377101687,68.97309126651913,18.85605751886014
717,J06-9079-1 (J06P03),TRFWY,63947.79355562688,1.4680452099992767,0.4013383250153184
718,J06-9079-1 (J06P03),UTIL,157870.03428948068,3.6242117945709897,0.9907972051723113
719,J06-9362-1,COMM,11735308.58304242,269.40669247974245,19.824288511368813
720,J06-9362-1,IND,344240.33421970013,7.902702276978144,0.5815202603775188
721,J06-9362-1,OSAGNI,19373.570855519065,0.44475776744800216,0.03272749543972242
722,J06-9362-1,OSDEV,5091310.873159013,116.88088242570254,8.600678451389
723,J06-9362-1,OSIRR,322781.5694262162,7.4100748520745485,0.5452702767189432
724,J06-9362-1,OSLOW,831520.4908765923,19.08916016915827,1.4046756416846575
725,J06-9362-1,RESMF,19061311.025563303,437.58923946363973,32.19999938661488
726,J06-9362-1,RESSFH,9324142.598202268,214.05371659514583,15.751140387991752
727,J06-9362-1,TRANS,11029979.783320047,253.2145065053155,18.632786684030517
728,J06-9362-1,TRFWY,1278780.4462293538,29.356876982701657,2.1602254707967243
729,J06-9362-1,UTIL,157870.03428948068,3.6242117945709897,0.26668758515449076
730,J07-9019-2,OSDEV,23753.636273844073,0.5453106356444953,58.1089142163176
731,J07-9019-2,TRANS,7816.370184235462,0.1794398863592745,19.121315965373135
732,J07-9019-2,UTIL,9307.781803257161,0.21367812292231564,22.769780934350546
733,J07-9019-3,OSDEV,92646.52648427,2.126880098059865,10.216485377263513
734,J07-9019-3,OSLOW,10457.8164930827,0.24007939220555943,1.1532232597821657
735,J07-9019-3,RESSFH,562684.5630266148,12.917511794573445,62.04937009861191
736,J07-9019-3,TRANS,241044.83468656655,5.5336501117722205,26.58093208986444
737,J07-9022-1,OSDEV,72081.52002711516,1.6547706233714476,2.00520165803709
738,J07-9022-1,OSLOW,17919.076357581813,0.4113670347590054,0.498482296283428
739,J07-9022-1,RESMF,715037.6062909808,16.415070396005202,19.891292430489692
740,J07-9022-1,RESSFH,2092585.6953622932,48.0393495346691,58.212650126505686
741,J07-9022-1,TRANS,697102.6957864863,16.00333985779694,19.392369651574498
742,J07-9022-2,OSDEV,124474.24049292968,2.857546795027212,6.848516683625859
743,J07-9022-2,RESSFH,1254408.586052706,28.797373822362335,69.016995770731
744,J07-9022-2,TRANS,393791.95344740123,9.040255477960068,21.66625602520011
745,J07-9022-2,UTIL,44860.96198081512,1.029870096997277,2.468229935386261
746,J07-9022-3,COMM,43264.73468174515,0.9932256138935505,2.124149984622185
747,J07-9022-3,OSDEV,225838.3871899987,5.18455671593796,11.087889714463975
748,J07-9022-3,OSFOR,21751.073523017083,0.4993379368129521,1.0679030584446683
749,J07-9022-3,OSLOW,85431.25539607818,1.9612396033545674,4.194381432608236
750,J07-9022-3,RESSFH,1152268.8541456927,26.452558843777243,56.572446053781476
751,J07-9022-3,TRANS,508193.4910203576,11.666563907264006,24.950556245788235
752,J07-9022-3,UTIL,54.418326015925686,0.0012492778624858306,0.002671753039055757
753,J07-9022-4,COMM,208342.74766796804,4.782910492228165,11.367421637750812
754,J07-9022-4,OSDEV,147251.92773294597,3.3804526341235985,8.034235740135443
755,J07-9022-4,OSFOR,37205.60306159387,0.8541265354557528,2.029980798573073
756,J07-9022-4,OSIRR,4423.0785799777605,0.10154031846522402,0.24132829060908825
757,J07-9022-4,OSLOW,39732.28899991295,0.912131495168635,2.167839710047268
758,J07-9022-4,RESSFH,971648.867598831,22.306077920247045,53.014287684452846
759,J07-9022-4,TRANS,424201.2041976917,9.738358608989875,23.144909056501646
760,J07-9109-2,COMM,72709.75008021499,1.669192858587875,0.8277916876632532
761,J07-9109-2,OSDEV,2676565.196756199,61.44572780186192,30.47237019683331
762,J07-9109-2,OSFOR,19373.71966777621,0.44476118372101403,0.22056744910291148
763,J07-9109-2,OSIRR,200451.63112492763,4.60175465872033,2.282117512997854
764,J07-9109-2,OSLOW,1363916.091712762,31.311330289106888,15.528019311638342
765,J07-9109-2,RESSFH,2948864.0291062025,67.69687384292254,33.57245938337389
766,J07-9109-2,TRANS,1423306.0484992326,32.674741545925315,16.204166767849966
767,J07-9109-2,TRFWY,78394.22197538443,1.7996908988340925,0.8925087108738319
768,J07-9109-3,EDU,252471.5764688738,5.795973056891858,25.363724819262863
769,J07-9109-3,OSDEV,165496.21782645857,3.7992855788180866,16.62603207175912
770,J07-9109-3,OSLOW,119960.66602176543,2.7539289684542947,12.051452938452547
771,J07-9109-3,RESSFH,297677.60456319246,6.833764813525779,29.905199439070312
772,J07-9109-3,TRANS,159798.1040625357,3.668474363105362,16.053589852645352
773,J07-9109-4 (J07P02),COMM,1382206.1909578256,31.73121487142278,8.034722212273966
774,J07-9109-4 (J07P02),EDU,1927899.052642708,44.25864931731069,11.206818087362295
775,J07-9109-4 (J07P02),OSDEV,2659635.634525859,61.05707697659121,15.460380404223145
776,J07-9109-4 (J07P02),OSIRR,47172.4446155769,1.0829346488962681,0.2742119743345903
777,J07-9109-4 (J07P02),OSLOW,352114.72098617605,8.083474046126847,2.046832077937497
778,J07-9109-4 (J07P02),RESMF,1685602.4325184785,38.69626205115785,9.798355262925087
779,J07-9109-4 (J07P02),RESSFH,5570828.935947522,127.88914644926805,32.38305781384091
780,J07-9109-4 (J07P02),TRANS,3062744.3191049164,70.31121602660575,17.803638829149936
781,J07-9109-4 (J07P02),TRFWY,490200.0392585191,11.253489441335137,2.8495177996263004
782,J07-9109-4 (J07P02),UTIL,24508.089392348913,0.5626305653122264,0.1424647722671864
783,J07-9110-1,OSDEV,1008979.6721943204,23.163078698923716,22.682530659187364
784,J07-9110-1,OSFOR,60039.08388225163,1.378313224042875,1.349718332726149
785,J07-9110-1,OSLOW,882786.8840649427,20.266079321007176,19.845633281970755
786,J07-9110-1,RESSFH,1750726.625494547,40.1913137837938,39.35749297334479
787,J07-9110-1,TRANS,745735.2851887149,17.119794952681463,16.764622654036135
788,J07-9110-2,EDU,497298.66694335913,11.416452161248728,8.558637238605389
789,J07-9110-2,OSDEV,1290639.0743350044,29.629114713195357,22.2122285408436
790,J07-9110-2,OSFOR,47200.35269888865,1.083575332894074,0.8123301410941203
791,J07-9110-2,OSIRR,155899.76136243241,3.578980371059428,2.683074763275364
792,J07-9110-2,OSLOW,1307644.4592836848,30.01950619552833,22.50489556481367
793,J07-9110-2,RESSFH,1823337.148903123,41.8582287023324,31.380098637811642
794,J07-9110-2,TRANS,688469.3444669043,15.805144590278786,11.848733489293286
795,J07-9110-3,OSDEV,693778.983851895,15.927037625715238,25.822028855989004
796,J07-9110-3,OSIRR,492.29541279657343,0.011301592791187611,0.018322933745162077
797,J07-9110-3,OSLOW,1005890.7834986936,23.092167288197853,37.43863887785553
798,J07-9110-3,RESSFH,617892.6456818751,14.184920047288168,22.9975858278619
799,J07-9110-3,TRANS,368717.06863727095,8.46461302823623,13.723423464323039
800,K01-12032-1,OSIRR,2382.5389133365634,0.05469578612306721,2.220408352590641
801,K01-12032-1,RESSFH,57477.12875753677,1.319498591982129,53.56583939165828
802,K01-12032-1,TRANS,47442.147664766475,1.0891262037173197,44.21373365615428
803,K01-12032-2 (K01P11),OSDEV,2029141.0251541433,46.582854493631636,36.72355004854809
804,K01-12032-2 (K01P11),OSFOR,20622.257051125103,0.47342377273647335,0.3732231912631537
805,K01-12032-2 (K01P11),OSIRR,805.6989848018608,0.018496377585111766,0.014581602079721326
806,K01-12032-2 (K01P11),OSLOW,116648.18008997772,2.6778844509664346,2.111107718242962
807,K01-12032-2 (K01P11),RESMF,62754.28818724502,1.440645987262416,1.1357319252023095
808,K01-12032-2 (K01P11),RESSFH,2357065.6077460353,54.110997154195395,42.658354318767685
809,K01-12032-2 (K01P11),TRANS,930748.5772817674,21.367132697136032,16.844759204365996
810,K01-12032-2 (K01P11),UTIL,7663.348475724022,0.17592697725458878,0.13869186902193623
811,K01-12032-3,OSDEV,150617.91019557463,3.457725267883904,19.07284562341393
812,K01-12032-3,OSIRR,7480.453504221197,0.17172826965392518,0.9472547766323253
813,K01-12032-3,OSLOW,120325.97214205281,2.7623152765699106,15.236957465235152
814,K01-12032-3,RESSFH,407278.7639897405,9.349871283509732,51.57397935733271
815,K01-12032-3,TRANS,103994.983393101,2.387405862586835,13.168953554664235
816,K01-12036-1,OSDEV,2613371.439803535,59.994992959611004,43.5360119549387
817,K01-12036-1,OSFOR,283420.99512097944,6.506476786234184,4.721494864425087
818,K01-12036-1,OSLOW,1285539.8649803977,29.512052505860524,21.41573833627887
819,K01-12036-1,RESMF,34.845006753684984,0.0007999344842545947,0.0005804810626966955
820,K01-12036-1,RESSFH,1098116.371150628,25.209383921700876,18.293460598131304
821,K01-12036-1,TRANS,722297.5034050981,16.581735367396224,12.032714624611776
822,K01-12036-10,OSDEV,2201583.9982760292,50.541616268100135,27.26499516032492
823,K01-12036-10,OSFOR,20622.257051125103,0.47342377273647335,0.2553914541231176
824,K01-12036-10,OSIRR,1131518.7927708456,25.976201075748282,14.013026272389261
825,K01-12036-10,OSLOW,236974.15223203052,5.440199727536346,2.9347502156573793
826,K01-12036-10,RESMF,104644.53621490806,2.4023176031751303,1.2959454536770278
827,K01-12036-10,RESSFH,3051490.89401111,70.05287190108595,37.79046564752383
828,K01-12036-10,TRANS,1320265.8813934664,30.30925533684195,16.350519850581573
829,K01-12036-10,UTIL,7663.348475724022,0.17592697725458878,0.0949049226675485
830,K01-12036-5,OSDEV,233023.0378274078,5.349494259007241,19.05342568544977
831,K01-12036-5,OSIRR,34057.45462436063,0.7818547028142292,2.7847511849942457
832,K01-12036-5,RESMF,760279.4623667948,17.453684653208626,62.16521924801556
833,K01-12036-5,RESSFH,23053.31973383799,0.529233515780385,1.8849840704459806
834,K01-12036-5,TRANS,172584.78590078923,3.9620173609275455,14.11161498562001
835,K01-12036-8,OSDEV,447573.8297254786,10.274922406477696,58.376961164927124
836,K01-12036-8,OSIRR,1550.3340170119836,0.03559091410391772,0.2022097421542384
837,K01-12036-8,OSLOW,157521.56550744196,3.6162120201008787,20.545504901183886
838,K01-12036-8,RESMF,64895.28177272122,1.48979663348547,8.464278052532194
839,K01-12036-8,RESSFH,415.4882696063521,0.009538336353636741,0.054192048257534764
840,K01-12036-8,TRANS,94739.52497710091,2.17492892415835,12.356856462684792
841,K01-12036-9,OSDEV,412738.90190983954,9.475219303728194,30.621401247549016
842,K01-12036-9,OSIRR,7137.981507357462,0.16386616297908974,0.5295720728600575
843,K01-12036-9,OSLOW,220937.89908033898,5.0720565389023555,16.391544453949777
844,K01-12036-9,RESSFH,513921.39119434,11.798058927595775,38.12820419069233
845,K01-12036-9,TRANS,193141.1291841335,4.433927955715518,14.329281748789423
846,K01-12046-2,COMM,1543061.4542306515,35.423958367653476,1.1653411381595935
847,K01-12046-2,EDU,606901.2216240552,13.932590661988629,0.4583401123906938
848,K01-12046-2,OSAGIR,14330.914220370934,0.32899383710284186,0.01082290264114021
849,K01-12046-2,OSAGNI,18808.11490544855,0.4317766331068381,0.014204145901291897
850,K01-12046-2,OSDEV,30437991.465165824,698.762929694604,22.987187917926118
851,K01-12046-2,OSFOR,1443990.5132425895,33.14959341648234,1.090521407025079
852,K01-12046-2,OSIRR,8923454.32106259,204.85514267646835,6.739114885095067
853,K01-12046-2,OSLOW,23410066.0930469,537.4233180347153,17.679602449057583
854,K01-12046-2,OSWET,280913.4796354588,6.448911921321129,0.21214970614762352
855,K01-12046-2,RESMF,11874515.297174333,272.6024516845275,8.96779654080725
856,K01-12046-2,RESSFH,37791093.73239302,867.5676055376825,28.54035143037141
857,K01-12046-2,TRANS,15845385.365338007,363.76144965724563,11.966651986279372
858,K01-12046-2,UTIL,222341.50581621524,5.104279044648913,0.16791534953944628
859,K01-12058-1 (K01P08),COMM,63518.064333996466,1.458179945064647,0.44251416592551207
860,K01-12058-1 (K01P08),EDU,447665.0956631883,10.277017592491806,3.1187686290265813
861,K01-12058-1 (K01P08),OSAGIR,2661.072539674251,0.06109006391176178,0.018539014179797263
862,K01-12058-1 (K01P08),OSAGNI,2645.698600176349,0.060737125413280496,0.01843190786153589
863,K01-12058-1 (K01P08),OSDEV,2393260.002334141,54.94190944451033,16.67323248717059
864,K01-12058-1 (K01P08),OSIRR,1640841.97970205,37.6686993363099,11.431327885645185
865,K01-12058-1 (K01P08),OSLOW,1443055.1489636991,33.12812032143278,10.053397444078076
866,K01-12058-1 (K01P08),RESMF,2032931.2669395625,46.669866820225565,14.162914021486733
867,K01-12058-1 (K01P08),RESSFH,4349128.481799124,99.8426510184858,30.299269708635624
868,K01-12058-1 (K01P08),TRANS,1978198.4776085594,45.41336984449515,13.781604627481439
869,K01-12058-2 (K01P09),COMM,275242.5742208357,6.318725325859401,2.085024819423241
870,K01-12058-2 (K01P09),OSAGIR,34.31225112836006,0.0007877040490765915,0.00025992307118706694
871,K01-12058-2 (K01P09),OSDEV,2192596.905110451,50.33530017273606,16.609417998241515
872,K01-12058-2 (K01P09),OSIRR,2141209.717394319,49.155607949010175,16.220148416339804
873,K01-12058-2 (K01P09),OSLOW,2131095.713916392,48.92342144914649,16.143532550008413
874,K01-12058-2 (K01P09),RESMF,408611.81862601894,9.38047412943519,3.095327042906373
875,K01-12058-2 (K01P09),RESSFH,3972689.7912882096,91.20077323450523,30.09402465499185
876,K01-12058-2 (K01P09),TRANS,1920225.579691504,44.082489913151186,14.546143538593192
877,K01-12058-2 (K01P09),UTIL,159219.07155626765,3.6551815526736577,1.2061205170025353
878,K01-12062-1,COMM,163420.46614212063,3.7516326865460576,1.4493944594861594
879,K01-12062-1,OSAGIR,34.31225112836006,0.0007877040490765915,0.0003043192070856826
880,K01-12062-1,OSDEV,2081893.9389013778,47.79389959830387,18.464551053582724
881,K01-12062-1,OSIRR,1092021.9738894356,25.069475252305686,9.685265474741772
882,K01-12062-1,OSLOW,1477232.6773428349,33.91273154938639,13.101742446693196
883,K01-12062-1,RESMF,408611.81862601894,9.38047412943519,3.624024089382212
884,K01-12062-1,RESSFH,3972689.7912882096,91.20077323450523,35.23423172555907
885,K01-12062-1,TRANS,1919961.4089350835,44.076425362804386,17.028353267072866
886,K01-12062-1,UTIL,159219.07155626765,3.6551815526736577,1.412131819263639
887,K01-12126-1 (K01S01),COMM,2578165.234039291,59.18676645388351,6.6858565436939115
888,K01-12126-1 (K01S01),EDU,196105.57982940864,4.501982650461002,0.508553042623706
889,K01-12126-1 (K01S01),IND,104416.50787446504,2.3970827718491634,0.27077930585092974
890,K01-12126-1 (K01S01),OSAGIR,206384.12811473693,4.737946594438156,0.535208005775726
891,K01-12126-1 (K01S01),OSDEV,9778556.49010651,224.48566585054672,25.358353698234236
892,K01-12126-1 (K01S01),OSIRR,798925.488422007,18.34087888277199,2.071822680007765
893,K01-12126-1 (K01S01),OSLOW,1025134.749367142,23.533949722645577,2.658442438728453
894,K01-12126-1 (K01S01),RESMF,4305188.744992941,98.83392942606942,11.164480058344381
895,K01-12126-1 (K01S01),RESSFH,15406668.639585795,353.68985919295767,39.95352003840134
896,K01-12126-1 (K01S01),TRANS,4143951.791913025,95.13242350252344,10.746350481697474
897,K01-12126-1 (K01S01),TRFWY,11631.354635907524,0.26702022868378433,0.03016314372631157
898,K01-12126-1 (K01S01),UTIL,6351.283666754116,0.14580599338762626,0.016470539166217435
899,K01-12138-1 (K01TBN1),OSDEV,389216.11656585545,8.935208297405703,9.837042624400448
900,K01-12138-1 (K01TBN1),OSIRR,89555.93314858018,2.055929554026342,2.263435387577227
901,K01-12138-1 (K01TBN1),OSLOW,53255.89271131303,1.222591959034044,1.3459886790506084
902,K01-12138-1 (K01TBN1),RESMF,285419.32010266127,6.5523521988835345,7.2136838588548375
903,K01-12138-1 (K01TBN1),RESSFH,2336159.2077546604,53.63105033102676,59.04405477048071
904,K01-12138-1 (K01TBN1),TRANS,803031.1689955046,18.435132716478815,20.295798405856377
905,K01-12155-1,OSDEV,258905.98876848508,5.943687428731567,9.322240526964412
906,K01-12155-1,OSLOW,1204314.1954433585,27.64736025515593,43.36286948541684
907,K01-12155-1,RESSFH,935889.2114158056,21.485145890355422,33.697885386539866
908,K01-12155-1,TRANS,378184.099582146,8.681947023027607,13.61700112286999
909,K01-12155-2,OSDEV,253429.12700356593,5.817955480328631,44.123465557948094
910,K01-12155-2,OSIRR,31782.508783476256,0.7296289236430851,5.533517193677446
911,K01-12155-2,OSLOW,95672.40002605767,2.1963448741231835,16.657113952559172
912,K01-12155-2,RESSFH,193479.48538477553,4.441695576332389,33.68588887347801
913,K01-12155-5,OSDEV,1753656.6187894857,40.25857744345742,27.37827959399589
914,K01-12155-5,OSFOR,353038.36012459866,8.104677967912666,5.51167362375026
915,K01-12155-5,OSLOW,2019169.578543506,46.3539406622142,31.523497061365752
916,K01-12155-5,RESMF,659010.1427588568,15.128851671426448,10.288538674227768
917,K01-12155-5,RESSFH,1297537.2921665667,29.787476637541463,20.25729460827647
918,K01-12155-5,TRANS,322872.19114253466,7.412155248741363,5.040716082905818
919,K01-12156-1,COMM,5840.6281743070585,0.13408290947864657,0.15169821766442185
920,K01-12156-1,EDU,143504.33318215812,3.294419357236293,3.727227777761676
921,K01-12156-1,OSDEV,641992.1342757047,14.738170391458812,16.674415767916432
922,K01-12156-1,OSFOR,21229.478015144156,0.4873637037031904,0.551391713482168
923,K01-12156-1,OSLOW,22275.07173983461,0.5113673287508924,0.5785488444795481
924,K01-12156-1,RESMF,984599.9665057805,22.603395429693798,25.572944480256503
925,K01-12156-1,RESSFH,1564627.2067258258,35.919041902052996,40.6379504885586
926,K01-12156-1,TRANS,466093.91989765153,10.70008687509009,12.105824031690933
927,K01-12156-3,OSDEV,1091701.3494236474,25.06211469793723,19.260644091330384
928,K01-12156-3,OSIRR,208069.26590020183,4.776632189618051,3.6709197794469315
929,K01-12156-3,OSLOW,1234098.6501903913,28.33111998622134,21.77292799670647
930,K01-12156-3,RESMF,141640.59076292056,3.2516335474514078,2.498933439086301
931,K01-12156-3,RESSFH,2249678.263653722,51.64571309443924,39.69057323150899
932,K01-12156-3,TRANS,742853.575472974,17.053639735908867,13.106000406348187
933,K01-12156-4,COMM,1262424.5438955817,28.981395629221918,2.0514967125938677
934,K01-12156-4,EDU,463396.88844189706,10.638171304752335,0.753040803794298
935,K01-12156-4,OSAGIR,2695.384790802611,0.06187776796083837,0.004380121619343635
936,K01-12156-4,OSAGNI,9121.448693253642,0.20940048620656274,0.014822764733771874
937,K01-12156-4,OSDEV,10754280.864190191,246.8853048999702,17.476190514418697
938,K01-12156-4,OSFOR,29136.329529891114,0.6688807639017189,0.04734784707462661
939,K01-12156-4,OSIRR,4367492.600896012,100.26423486957822,7.09737208163572
940,K01-12156-4,OSLOW,10882168.374202656,249.8212098945532,17.68401347511842
941,K01-12156-4,RESMF,5018209.79226026,115.20270581174583,8.154816810009509
942,K01-12156-4,RESSFH,19696394.39596963,452.16880582606916,32.007527537920026
943,K01-12156-4,TRANS,8892217.178907648,204.13803369795846,14.450253203971785
944,K01-12156-4,UTIL,159219.07155626765,3.6551815526736577,0.2587381586165896
945,K01-12177-1,COMM,923663.9053407498,21.20449035829787,4.138014600063573
946,K01-12177-1,EDU,15731.792778708765,0.3611537122605295,0.07047843682866015
947,K01-12177-1,OSAGNI,6475.750093077292,0.14866336079328224,0.029011362549271925
948,K01-12177-1,OSDEV,4229395.811652867,97.09395613606215,18.947694628828078
949,K01-12177-1,OSFOR,29136.329529891114,0.6688807639017189,0.13053076588770082
950,K01-12177-1,OSIRR,444813.3887754808,10.21155114863117,1.992764128178918
951,K01-12177-1,OSLOW,1277319.3109075476,29.32333379706426,5.722390933451785
952,K01-12177-1,RESMF,2291247.3865920175,52.60001266320155,10.264789046376723
953,K01-12177-1,RESSFH,8997350.903300548,206.55158156134368,40.308135009365614
954,K01-12177-1,TRANS,4106292.3924074676,94.26787919252325,18.396191270074127
955,L00-12094-1 (L00P01),COMM,931852.1386827283,21.39246708224209,16.3928155277708
956,L00-12094-1 (L00P01),IND,60570.48557287396,1.39051257703267,1.06553470792826
957,L00-12094-1 (L00P01),OSDEV,241101.07739898202,5.534941271950985,4.241365471281027
958,L00-12094-1 (L00P01),RESMF,1103188.7534344986,25.325830261771138,19.40690907564727
959,L00-12094-1 (L00P01),RESSFH,1419299.708846969,32.58276827508807,24.96782197510066
960,L00-12094-1 (L00P01),TRANS,1928503.3624550644,44.272522417163835,33.92555380095039
961,L01-125-1,OSAGIR,4233.436075002742,0.09718670819095142,0.02684151611284465
962,L01-125-1,OSDEV,3701880.3010924645,84.9838179214438,23.47126022200093
963,L01-125-1,OSIRR,404078.63240978116,9.276406077345266,2.562004700325219
964,L01-125-1,OSLOW,4678409.971349614,107.4019441011396,29.662811579927407
965,L01-125-1,RESSFH,4993519.208195321,114.63588572846827,31.66071812870995
966,L01-125-1,TRANS,1846561.307227808,42.39138414819091,11.707866660364912
967,L01-125-1,UTIL,143287.87059965197,3.2894500402399873,0.90849693235849
968,L01-125-2,OSDEV,521152.69715312024,11.964067533750294,10.56237802461402
969,L01-125-2,OSLOW,3850719.1833852823,88.40070216501894,78.04382842827016
970,L01-125-2,RESSFH,279840.8999764173,6.424288781987497,5.671630192927274
