Station,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,AnnualFlow-cf,d10-Acenaphthene - ng/L,d10-Phenanthrene - ng/L,d12-Chrysene - ng/L,d12-Perylene - ng/L,d8-Naphthalene - ng/L,PCB030 - ng/L,PCB112 - ng/L,PCB198 - ng/L,TCMX - ng/L,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature.x,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,Field Specific Conductivity,Field Dissolved Oxygen,Field pH,Field Temperature,Field Turbidity - NTU,TN - mg/L,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,Stormwater Volume (acre-ft)_RC_Event,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",d10-Acenaphthene,d10-Phenanthrene,d12-Chrysene,d12-Perylene,d8-Naphthalene,Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,PCB030,PCB112,PCB198,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,TCMX,Temperature.y,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total"
J07-9109-4 (J07P02),NA,NA,Total,NA,NA,NA,28619.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1070757956608395,Single Family Residential,1.1168634930197698e-5,1.1168634930197698e-5,1.1168634930197698e-5,1.1168634930197698e-5,1.1168634930197698e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,1.7869815888316318,2.7921587325494245e-5,0.02066197462086574,5.584317465098849e-5,NA,NA,NA,2.2784015257603193e-4,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,NA,2.2337269860395396e-5,0.005137572067890941,1.1168634930197698e-5,1.1168634930197698e-5,770.6358101836411,5.584317465098849e-6,0.019545111127845915,9.135943372901717e-5,0.14519225409257008,4.1323949241731486e-4,6.812867307420596e-4,6.366121910212687e-4,6.812867307420596e-4,6.477808259514665e-4,1.1168634930197698e-5,5.584317465098849e-6,2.7921587325494245e-5,6.846373212211189e-5,3.350590479059309e-5,1.1168634930197698e-5,5.584317465098849e-5,122.85498423217467,1.1168634930197698e-5,NA,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,NA,1.1168634930197698e-5,1.1168634930197698e-4,NA,2.2337269860395396e-5,1.1168634930197698e-5,2.2337269860395396e-5,7.851550355928982e-5,2.7921587325494245e-5,1686.4638744598524,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,4.015124257406072,0.005137572067890941,0.12173812073915492,2.7921587325494245e-5,0.1474259810786096,1.3402361916237235,2.792158732549424e-4,1.1168634930197698e-5,2.7921587325494245e-5,1.1168634930197698e-5,5.584317465098849e-5,2.7921587325494245e-5,1.0275144135781872e-4,0.030713746058043674,16.752952395296543,13.402361916237238,2.680472383247447,5.919376513004779e-4,6.812867307420596e-4,6.477808259514665e-4,6.589494608816643e-5,5.584317465098849e-5,2.1108720018073534e-4,0.006589494608816643,0.0011168634930197696,1340.2361916237237,1.1168634930197698e-5,NA,2.2337269860395396e-5,0.0011168634930197696,30.155314311533786,3.350590479059309e-5,NA,4690.826670683034,134.02361916237234,5.104066163100348e-4,4.007529585653539,1.1168634930197698e-5,1.1168634930197698e-5,268.0472383247447,85.99848896252227,0.8934907944158159
J07-9109-4 (J07P02),NA,NA,Total,NA,NA,NA,28619.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1070757956608395,Streets and Roads,1.1168634930197698e-5,1.1168634930197698e-5,1.1168634930197698e-5,1.1168634930197698e-5,1.1168634930197698e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,1.7869815888316318,2.7921587325494245e-5,0.02066197462086574,5.584317465098849e-5,NA,NA,NA,2.2784015257603193e-4,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,NA,2.2337269860395396e-5,0.005137572067890941,1.1168634930197698e-5,1.1168634930197698e-5,770.6358101836411,5.584317465098849e-6,0.019545111127845915,9.135943372901717e-5,0.14519225409257008,4.1323949241731486e-4,6.812867307420596e-4,6.366121910212687e-4,6.812867307420596e-4,6.477808259514665e-4,1.1168634930197698e-5,5.584317465098849e-6,2.7921587325494245e-5,6.846373212211189e-5,3.350590479059309e-5,1.1168634930197698e-5,5.584317465098849e-5,122.85498423217467,1.1168634930197698e-5,NA,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,NA,1.1168634930197698e-5,1.1168634930197698e-4,NA,2.2337269860395396e-5,1.1168634930197698e-5,2.2337269860395396e-5,7.851550355928982e-5,2.7921587325494245e-5,1686.4638744598524,2.7921587325494245e-5,2.7921587325494245e-5,2.7921587325494245e-5,4.015124257406072,0.005137572067890941,0.12173812073915492,2.7921587325494245e-5,0.1474259810786096,1.3402361916237235,2.792158732549424e-4,1.1168634930197698e-5,2.7921587325494245e-5,1.1168634930197698e-5,5.584317465098849e-5,2.7921587325494245e-5,1.0275144135781872e-4,0.030713746058043674,16.752952395296543,13.402361916237238,2.680472383247447,5.919376513004779e-4,6.812867307420596e-4,6.477808259514665e-4,6.589494608816643e-5,5.584317465098849e-5,2.1108720018073534e-4,0.006589494608816643,0.0011168634930197696,1340.2361916237237,1.1168634930197698e-5,NA,2.2337269860395396e-5,0.0011168634930197696,30.155314311533786,3.350590479059309e-5,NA,4690.826670683034,134.02361916237234,5.104066163100348e-4,4.007529585653539,1.1168634930197698e-5,1.1168634930197698e-5,268.0472383247447,85.99848896252227,0.8934907944158159
K01-12156-4,NA,NA,Dissolved,NA,NA,NA,352891.200000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965468553018816,Agriculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2818384325831138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12351154839671742,NA,NA,NA,NA,0.49404619358687,NA,1.4174815285797773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.7984512048971,0.1409192162915569,NA,NA,18.07081714797612,NA,0.004144682832104615,NA,NA,NA,NA,NA,NA,0.8123578350925045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26525970125469533,0.01657873132841846,NA,NA,NA,NA,0.01657873132841846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807832085241353
K01-12156-4,NA,NA,Dissolved,NA,NA,NA,352891.200000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965468553018816,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2818384325831138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12351154839671742,NA,NA,NA,NA,0.49404619358687,NA,1.4174815285797773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.7984512048971,0.1409192162915569,NA,NA,18.07081714797612,NA,0.004144682832104615,NA,NA,NA,NA,NA,NA,0.8123578350925045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26525970125469533,0.01657873132841846,NA,NA,NA,NA,0.01657873132841846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807832085241353
K01-12156-4,NA,NA,Dissolved,NA,NA,NA,352891.200000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965468553018816,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2818384325831138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12351154839671742,NA,NA,NA,NA,0.49404619358687,NA,1.4174815285797773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.7984512048971,0.1409192162915569,NA,NA,18.07081714797612,NA,0.004144682832104615,NA,NA,NA,NA,NA,NA,0.8123578350925045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26525970125469533,0.01657873132841846,NA,NA,NA,NA,0.01657873132841846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807832085241353
K01-12156-4,NA,NA,Dissolved,NA,NA,NA,352891.200000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965468553018816,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2818384325831138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12351154839671742,NA,NA,NA,NA,0.49404619358687,NA,1.4174815285797773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.7984512048971,0.1409192162915569,NA,NA,18.07081714797612,NA,0.004144682832104615,NA,NA,NA,NA,NA,NA,0.8123578350925045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26525970125469533,0.01657873132841846,NA,NA,NA,NA,0.01657873132841846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807832085241353
K01-12156-4,NA,NA,Dissolved,NA,NA,NA,352891.200000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965468553018816,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2818384325831138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12351154839671742,NA,NA,NA,NA,0.49404619358687,NA,1.4174815285797773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.7984512048971,0.1409192162915569,NA,NA,18.07081714797612,NA,0.004144682832104615,NA,NA,NA,NA,NA,NA,0.8123578350925045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26525970125469533,0.01657873132841846,NA,NA,NA,NA,0.01657873132841846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807832085241353
K01-12156-4,NA,NA,Dissolved,NA,NA,NA,352891.200000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965468553018816,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2818384325831138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12351154839671742,NA,NA,NA,NA,0.49404619358687,NA,1.4174815285797773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.7984512048971,0.1409192162915569,NA,NA,18.07081714797612,NA,0.004144682832104615,NA,NA,NA,NA,NA,NA,0.8123578350925045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26525970125469533,0.01657873132841846,NA,NA,NA,NA,0.01657873132841846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807832085241353
K01-12156-4,NA,NA,Dissolved,NA,NA,NA,352891.200000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965468553018816,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2818384325831138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12351154839671742,NA,NA,NA,NA,0.49404619358687,NA,1.4174815285797773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.7984512048971,0.1409192162915569,NA,NA,18.07081714797612,NA,0.004144682832104615,NA,NA,NA,NA,NA,NA,0.8123578350925045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26525970125469533,0.01657873132841846,NA,NA,NA,NA,0.01657873132841846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807832085241353
K01-12156-4,NA,NA,Dissolved,NA,NA,NA,352891.200000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965468553018816,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2818384325831138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12351154839671742,NA,NA,NA,NA,0.49404619358687,NA,1.4174815285797773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.7984512048971,0.1409192162915569,NA,NA,18.07081714797612,NA,0.004144682832104615,NA,NA,NA,NA,NA,NA,0.8123578350925045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26525970125469533,0.01657873132841846,NA,NA,NA,NA,0.01657873132841846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807832085241353
K01-12156-4,NA,NA,Total,NA,NA,NA,8460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agriculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
